Sport,Season,Rank,Team,W,L
WVB,2009-10,192,Houston,9,23
WVB,2009-10,193,Akron,14,18
WVB,2009-10,194,NJIT,17,11
WVB,2009-10,195,UNC Greensboro,17,14
WVB,2009-10,196,Siena,15,13
WVB,2009-10,197,McNeese St.,17,13
WVB,2009-10,198,UMKC,15,16
WVB,2009-10,199,Georgia St.,16,14
WVB,2009-10,200,North Texas,12,21
WVB,2009-10,201,Utah St.,15,14
WVB,2009-10,202,UTEP,11,18
WVB,2009-10,203,Wright St.,12,20
WVB,2009-10,204,Mercer,11,18
WVB,2009-10,205,Campbell,17,15
WVB,2009-10,206,Rhode Island,11,17
WVB,2009-10,207,Hofstra,13,19
WVB,2009-10,208,Sacred Heart,23,11
WVB,2009-10,209,Marist,18,13
WVB,2009-10,210,South Dakota,13,17
WVB,2009-10,211,Rutgers,10,19
WVB,2009-10,212,Idaho St.,13,15
WVB,2009-10,213,Sacramento St.,16,16
WVB,2009-10,214,Fordham,13,20
WVB,2009-10,215,Texas Tech,2,27
WVB,2009-10,216,Wofford,18,14
WVB,2009-10,217,Fresno St.,15,16
WVB,2009-10,218,Ill.-Chicago,16,18
WVB,2009-10,219,Wyoming,13,18
WVB,2009-10,220,UC Riverside,6,21
WVB,2009-10,221,UNC Wilmington,13,18
WVB,2009-10,222,Nevada,11,20
WVB,2009-10,223,South Dakota St.,10,17
WVB,2009-10,224,James Madison,11,19
WVB,2009-10,225,Presbyterian,12,19
WVB,2009-10,226,Tennessee Tech,10,18
WVB,2009-10,227,New Hampshire,13,15
WVB,2009-10,228,Portland,6,23
WVB,2009-10,229,Alabama A&M,22,13
WVB,2009-10,230,Southeast Mo. St.,13,17
WVB,2009-10,231,Nicholls St.,13,19
WVB,2009-10,232,Dartmouth,11,13
WVB,2009-10,233,Chattanooga,12,17
WVB,2009-10,234,Green Bay,10,20
WVB,2009-10,235,High Point,17,17
WVB,2009-10,236,Cal St. Northridge,8,22
WVB,2009-10,237,Stony Brook,13,13
WVB,2009-10,238,St. John's (NY),9,21
WVB,2009-10,239,Memphis,7,24
WVB,2009-10,240,East Carolina,9,19
WVB,2009-10,241,Eastern Ky.,10,19
WVB,2009-10,242,Indiana St.,7,25
WVB,2009-10,243,East Tenn. St.,11,18
WVB,2009-10,244,Youngstown St.,7,21
WVB,2009-10,245,Charleston So.,17,17
WVB,2009-10,246,Columbia,12,15
WVB,2009-10,247,Loyola (IL),12,17
WVB,2009-10,248,Loyola (MD),15,18
WVB,2009-10,249,Lafayette,14,13
WVB,2009-10,250,Air Force,8,21
WVB,2009-10,251,Fla. Atlantic,6,20
WVB,2009-10,252,South Ala.,11,19
WVB,2009-10,253,Eastern Mich.,5,28
WVB,2009-10,254,Iona,12,16
WVB,2009-10,255,Seattle,7,20
WVB,2009-10,256,Houston Baptist,13,20
WVB,2009-10,257,Cal St. Bakersfield,14,17
WVB,2009-10,258,Boise St.,8,22
WVB,2009-10,259,Grambling,20,13
WVB,2009-10,260,Weber St.,8,21
WVB,2009-10,261,Towson,8,21
WVB,2009-10,262,Northern Ariz.,8,17
WVB,2009-10,263,Western Ill.,10,21
WVB,2009-10,264,Southeastern La.,9,19
WVB,2009-10,265,North Florida,10,20
WVB,2009-10,266,Southern Utah,9,20
WVB,2009-10,267,Gardner-Webb,12,22
WVB,2009-10,268,Central Conn. St.,18,15
WVB,2009-10,269,DePaul,6,23
WVB,2009-10,270,Robert Morris,14,20
WVB,2009-10,271,Louisiana Tech,15,18
WVB,2009-10,272,La.-Lafayette,9,24
WVB,2009-10,273,North Carolina St.,8,27
WVB,2009-10,274,Cornell,6,19
WVB,2009-10,275,Lehigh,14,16
WVB,2009-10,276,A&M-Corpus Christi,9,22
WVB,2009-10,277,Radford,12,21
WVB,2009-10,278,Bradley,9,23
WVB,2009-10,279,Canisius,11,18
WVB,2009-10,280,Delaware St.,20,13
WVB,2009-10,281,Eastern Ill.,11,20
WVB,2009-10,282,Davidson,9,23
WVB,2009-10,283,San Jose St.,1,27
WVB,2009-10,284,S.C. Upstate,8,22
WVB,2009-10,285,Western Caro.,4,26
WVB,2009-10,286,Bethune-Cookman,13,15
WVB,2009-10,287,Tex.-Pan American,8,17
WVB,2009-10,288,Bucknell,8,18
WVB,2009-10,289,Jackson St.,19,19
WVB,2009-10,290,Northwestern St.,3,21
WVB,2009-10,291,Tennessee St.,4,26
WVB,2009-10,292,UT Martin,8,21
WVB,2009-10,293,Prairie View,18,20
WVB,2009-10,294,Brown,6,19
WVB,2009-10,295,Navy,8,21
WVB,2009-10,296,Manhattan,8,23
WVB,2009-10,297,St. Francis (PA),7,25
WVB,2009-10,298,Hartford,7,21
WVB,2009-10,299,Morgan St.,9,22
WVB,2009-10,300,La Salle,3,30
WVB,2009-10,301,South Carolina St.,13,20
WVB,2009-10,302,Texas Southern,10,20
WVB,2009-10,303,Citadel,8,26
WVB,2009-10,304,Stetson,1,27
WVB,2009-10,305,Providence,10,16
WVB,2009-10,306,Montana St.,3,23
WVB,2009-10,307,La.-Monroe,3,30
WVB,2009-10,308,N.C. Central,9,23
WVB,2009-10,309,Norfolk St.,9,22
WVB,2009-10,310,SIU Edwardsville,2,27
WVB,2009-10,311,St. Peter's,8,22
WVB,2009-10,312,Mississippi Val.,15,14
WVB,2009-10,313,Centenary (LA),4,26
WVB,2009-10,314,Howard,8,27
WVB,2009-10,315,Holy Cross,5,24
WVB,2009-10,316,Hampton,9,19
WVB,2009-10,317,Rider,3,26
WVB,2009-10,318,Bryant,11,23
WVB,2009-10,319,Chicago St.,0,26
WVB,2009-10,320,Fairleigh Dickinson,8,24
WVB,2009-10,321,Quinnipiac,4,25
WVB,2009-10,322,Southern U.,8,17
WVB,2009-10,323,St. Francis (NY),4,22
WVB,2009-10,324,N.C. A&T,2,31
WVB,2009-10,325,Savannah St.,11,19
WVB,2009-10,326,Winston-Salem,4,32
WVB,2009-10,327,Alcorn St.,0,25
WVB,2009-10,328,Alabama St.,10,23
WVB,2009-10,329,Ark.-Pine Bluff,0,29
WVB,2009-10,330,Coppin St.,1,29
