Sport,Season,Rank,Team,W,L
WVB,2006-07,138,Temple,16,14
WVB,2006-07,139,North Carolina,11,20
WVB,2006-07,140,Cleveland St.,19,9
WVB,2006-07,141,Eastern Wash.,20,9
WVB,2006-07,142,Wake Forest,14,17
WVB,2006-07,143,George Washington,14,12
WVB,2006-07,144,Miami (Ohio),13,19
WVB,2006-07,145,SMU,17,15
WVB,2006-07,146,Oregon St.,3,24
WVB,2006-07,147,Nevada,15,15
WVB,2006-07,148,Siena,22,13
WVB,2006-07,149,Cal St. Fullerton,17,12
WVB,2006-07,150,Idaho,12,18
WVB,2006-07,151,Davidson,18,16
WVB,2006-07,152,Southeast Mo. St.,16,18
WVB,2006-07,153,North Fla.,18,15
WVB,2006-07,154,Auburn,13,18
WVB,2006-07,155,Maryland,13,18
WVB,2006-07,156,Indiana,10,22
WVB,2006-07,157,Eastern Mich.,13,17
WVB,2006-07,158,Army,21,8
WVB,2006-07,159,Valparaiso,23,12
WVB,2006-07,160,Gonzaga,9,20
WVB,2006-07,161,Morgan St.,23,9
WVB,2006-07,162,Fordham,21,15
WVB,2006-07,163,UNC Greensboro,23,13
WVB,2006-07,164,Villanova,16,15
WVB,2006-07,165,Canisius,22,10
WVB,2006-07,166,UTSA,19,13
WVB,2006-07,167,Bucknell,20,12
WVB,2006-07,168,Georgia,6,25
WVB,2006-07,169,Boston College,12,19
WVB,2006-07,170,Ball St.,12,18
WVB,2006-07,171,Toledo,11,21
WVB,2006-07,172,Portland,9,18
WVB,2006-07,173,South Fla.,12,17
WVB,2006-07,174,Northern Colo.,13,16
WVB,2006-07,175,Penn,11,14
WVB,2006-07,176,New Mexico,10,20
WVB,2006-07,177,Wis.-Green Bay,15,15
WVB,2006-07,178,Texas St.,15,17
WVB,2006-07,179,Ill.-Chicago,17,17
WVB,2006-07,180,Georgia St.,10,19
WVB,2006-07,181,Boise St.,13,17
WVB,2006-07,182,Miami (Fla.),12,19
WVB,2006-07,183,Tenn.-Martin,18,13
WVB,2006-07,184,Rice,12,19
WVB,2006-07,185,Pacific,8,21
WVB,2006-07,186,Jacksonville,17,15
WVB,2006-07,187,Central Mich.,17,13
WVB,2006-07,188,Central Conn. St.,19,10
WVB,2006-07,189,Loyola (Ill.),14,16
WVB,2006-07,190,William & Mary,10,16
WVB,2006-07,191,Harvard,11,14
WVB,2006-07,192,Utah St.,13,19
WVB,2006-07,193,Fla. Atlantic,11,18
WVB,2006-07,194,McNeese St.,15,14
WVB,2006-07,195,Wright St.,14,17
WVB,2006-07,196,Southern Miss.,15,18
WVB,2006-07,197,Evansville,12,18
WVB,2006-07,198,Southern Ill.,11,17
WVB,2006-07,199,Brown,8,18
WVB,2006-07,200,Dartmouth,12,12
WVB,2006-07,201,Robert Morris,17,16
WVB,2006-07,202,Ark.-Little Rock,13,22
WVB,2006-07,203,Syracuse,11,25
WVB,2006-07,204,Weber St.,10,23
WVB,2006-07,205,Montana,12,15
WVB,2006-07,206,Duquesne,11,21
WVB,2006-07,207,Georgetown,8,19
WVB,2006-07,208,UMBC,16,15
WVB,2006-07,209,Prairie View,23,11
WVB,2006-07,210,Lafayette,18,10
WVB,2006-07,211,Binghamton,15,17
WVB,2006-07,212,UTEP,7,25
WVB,2006-07,213,Lipscomb,14,17
WVB,2006-07,214,New Hampshire,11,16
WVB,2006-07,215,Idaho St.,10,20
WVB,2006-07,216,Stony Brook,13,17
WVB,2006-07,217,Buffalo,14,20
WVB,2006-07,218,George Mason,7,17
WVB,2006-07,219,Gardner-Webb,14,18
WVB,2006-07,220,UCF,5,24
WVB,2006-07,221,Kent St.,13,16
WVB,2006-07,222,Liberty,11,18
WVB,2006-07,223,Fresno St.,6,24
WVB,2006-07,224,Northern Ariz.,8,18
WVB,2006-07,225,St. Francis (Pa.),19,14
WVB,2006-07,226,Sam Houston St.,10,16
WVB,2006-07,227,Colgate,14,15
WVB,2006-07,228,Bradley,8,22
WVB,2006-07,229,UC Davis,4,24
WVB,2006-07,230,Ga. Southern,14,14
WVB,2006-07,231,A&M-Corpus Christi,7,21
WVB,2006-07,232,Western Ill.,14,15
WVB,2006-07,233,Central Ark.,19,17
WVB,2006-07,234,Drake,8,22
WVB,2006-07,235,Chattanooga,13,20
WVB,2006-07,235,Elon,13,18
WVB,2006-07,237,Columbia,7,17
WVB,2006-07,238,Montana St.,7,20
WVB,2006-07,239,Eastern Ill.,8,19
WVB,2006-07,240,IUPUI,12,20
WVB,2006-07,241,UNC Asheville,15,18
WVB,2006-07,242,Mississippi Val.,22,13
WVB,2006-07,243,La.-Lafayette,8,21
WVB,2006-07,244,Rhode Island,7,24
WVB,2006-07,245,Troy,9,24
WVB,2006-07,246,UC Riverside,2,25
WVB,2006-07,247,Northwestern St.,11,16
WVB,2006-07,248,Lamar,13,20
WVB,2006-07,249,Md.-East. Shore,19,15
WVB,2006-07,250,Youngstown St.,10,22
WVB,2006-07,251,Rutgers,5,20
WVB,2006-07,252,N.C. A&T,17,14
WVB,2006-07,253,Tex.-Pan American,6,25
WVB,2006-07,254,Birmingham-So.,12,17
WVB,2006-07,255,Akron,7,24
WVB,2006-07,256,Alabama A&M,10,14
WVB,2006-07,257,Mercer,11,21
WVB,2006-07,258,Grambling,15,17
WVB,2006-07,259,Manhattan,13,21
WVB,2006-07,260,Fairleigh Dickinson,17,13
WVB,2006-07,261,Marist,11,19
WVB,2006-07,262,Maine,6,20
WVB,2006-07,263,UNC Wilmington,8,25
WVB,2006-07,264,Austin Peay,4,24
WVB,2006-07,265,North Carolina St.,2,29
WVB,2006-07,266,UMKC,7,23
WVB,2006-07,267,Air Force,3,25
WVB,2006-07,268,La Salle,9,24
WVB,2006-07,269,Stetson,8,19
WVB,2006-07,270,Iona,11,21
WVB,2006-07,271,Radford,9,19
WVB,2006-07,272,Butler,8,22
WVB,2006-07,273,Bethune-Cookman,9,12
WVB,2006-07,274,Western Caro.,8,28
WVB,2006-07,275,Louisiana Tech,6,28
WVB,2006-07,276,DePaul,5,25
WVB,2006-07,277,Indiana St.,5,25
WVB,2006-07,278,Samford,6,24
WVB,2006-07,279,Nicholls St.,9,22
WVB,2006-07,280,Navy,11,20
WVB,2006-07,281,Campbell,13,17
WVB,2006-07,282,NJIT,10,21
WVB,2006-07,283,South Ala.,5,24
WVB,2006-07,284,La.-Monroe,5,29
WVB,2006-07,285,Texas Southern,7,19
WVB,2006-07,286,West Virginia,3,28
WVB,2006-07,287,St. Peter's,15,24
WVB,2006-07,288,High Point,10,22
WVB,2006-07,289,Coastal Caro.,10,23
WVB,2006-07,290,Howard,9,19
WVB,2006-07,291,Lehigh,0,29
WVB,2006-07,292,Centenary (La.),12,24
WVB,2006-07,293,Loyola (Md.),10,26
WVB,2006-07,294,Rider,8,21
WVB,2006-07,295,Delaware St.,11,23
WVB,2006-07,296,Wagner,9,23
WVB,2006-07,297,Jackson St.,16,21
WVB,2006-07,298,Hartford,8,20
WVB,2006-07,299,Wofford,7,22
WVB,2006-07,300,Holy Cross,5,20
WVB,2006-07,301,Citadel,10,24
WVB,2006-07,302,Coppin St.,8,21
WVB,2006-07,303,St. Francis (N.Y.),0,23
WVB,2006-07,304,Providence,14,18
WVB,2006-07,305,Niagara,4,23
WVB,2006-07,306,Southern U.,6,17
WVB,2006-07,307,Oakland,1,25
WVB,2006-07,308,Kennesaw St.,1,21
WVB,2006-07,309,Charleston So.,8,22
WVB,2006-07,310,Ark.-Pine Bluff,4,20
WVB,2006-07,311,Alabama St.,0,20
WVB,2006-07,312,South Carolina St.,12,20
WVB,2006-07,313,Sacred Heart,3,23
WVB,2006-07,314,Southeastern La.,4,27
WVB,2006-07,315,Hampton,8,20
WVB,2006-07,316,Chicago St.,1,31
WVB,2006-07,317,Alcorn St.,3,27
WVB,2006-07,318,Norfolk St.,6,21
WVB,2006-07,319,Quinnipiac,1,30
WVB,2006-07,320,Savannah St.,0,25
