Sport,Season,Rank,Team,W,L
WVB,2008-09,223,Boise St.,9,19
WVB,2008-09,225,Idaho St.,10,20
WVB,2008-09,226,George Mason,9,18
WVB,2008-09,227,Harvard,10,16
WVB,2008-09,228,Indiana St.,8,23
WVB,2008-09,229,Sacramento St.,10,23
WVB,2008-09,230,Central Conn. St.,11,14
WVB,2008-09,231,North Carolina St.,9,26
WVB,2008-09,232,Auburn,6,25
WVB,2008-09,233,Davidson,12,20
WVB,2008-09,234,Nicholls St.,9,18
WVB,2008-09,235,Bucknell,13,18
WVB,2008-09,236,Dartmouth,8,16
WVB,2008-09,237,Akron,11,17
WVB,2008-09,238,Manhattan,11,17
WVB,2008-09,239,Stony Brook,12,18
WVB,2008-09,240,Grambling,26,9
WVB,2008-09,241,Brown,12,14
WVB,2008-09,242,Kent St.,13,18
WVB,2008-09,243,Marist,14,17
WVB,2008-09,244,New Hampshire,7,21
WVB,2008-09,245,Charlotte,12,17
WVB,2008-09,246,DePaul,7,22
WVB,2008-09,247,Eastern Mich.,10,22
WVB,2008-09,248,Charleston So.,16,18
WVB,2008-09,249,SIU Edwardsville,13,14
WVB,2008-09,250,Delaware St.,16,11
WVB,2008-09,251,Alabama A&M,14,17
WVB,2008-09,252,James Madison,13,18
WVB,2008-09,253,Fairleigh Dickinson,17,14
WVB,2008-09,254,Seattle,10,23
WVB,2008-09,255,Mississippi St.,6,25
WVB,2008-09,256,Texas-Arlington,7,23
WVB,2008-09,257,North Fla.,13,19
WVB,2008-09,258,Tex.-Pan American,8,18
WVB,2008-09,259,Jacksonville St.,10,19
WVB,2008-09,260,UMKC,12,20
WVB,2008-09,261,Presbyterian,13,21
WVB,2008-09,262,Bradley,6,26
WVB,2008-09,263,Prairie View,15,14
WVB,2008-09,264,Navy,17,13
WVB,2008-09,265,West Virginia,7,21
WVB,2008-09,266,Western Caro.,6,26
WVB,2008-09,267,Oakland,8,21
WVB,2008-09,268,NJIT,18,16
WVB,2008-09,269,Radford,9,19
WVB,2008-09,270,Buffalo,6,25
WVB,2008-09,271,North Texas,6,25
WVB,2008-09,272,Appalachian St.,7,25
WVB,2008-09,273,Gardner-Webb,5,27
WVB,2008-09,274,Eastern Ky.,6,23
WVB,2008-09,275,Fresno St.,7,20
WVB,2008-09,276,Columbia,6,18
WVB,2008-09,277,St. Peter's,13,19
WVB,2008-09,278,Northwestern St.,10,17
WVB,2008-09,279,Howard,14,20
WVB,2008-09,280,Georgia St.,3,25
WVB,2008-09,281,Lafayette,12,18
WVB,2008-09,282,Tenn.-Martin,9,24
WVB,2008-09,283,St. Francis (Pa.),13,20
WVB,2008-09,284,Stetson,5,23
WVB,2008-09,285,Western Ill.,9,22
WVB,2008-09,286,Southeastern La.,11,17
WVB,2008-09,287,Rutgers,2,22
WVB,2008-09,288,Campbell,7,23
WVB,2008-09,289,South Carolina St.,13,22
WVB,2008-09,290,Niagara,6,24
WVB,2008-09,291,S.C. Upstate,11,23
WVB,2008-09,292,Montana St.,3,23
WVB,2008-09,293,La Salle,6,24
WVB,2008-09,294,Rider,9,19
WVB,2008-09,295,Air Force,5,24
WVB,2008-09,296,Louisiana Tech,4,24
WVB,2008-09,297,Citadel,9,23
WVB,2008-09,298,Loyola (Md.),8,25
WVB,2008-09,299,Kennesaw St.,6,24
WVB,2008-09,300,Texas Southern,5,17
WVB,2008-09,301,Lehigh,8,20
WVB,2008-09,302,A&M-Corpus Christi,4,22
WVB,2008-09,303,UNC Wilmington,6,23
WVB,2008-09,304,Bryant,16,19
WVB,2008-09,305,Bethune-Cookman,10,17
WVB,2008-09,306,Providence,15,20
WVB,2008-09,307,Eastern Ill.,5,24
WVB,2008-09,308,La.-Monroe,1,31
WVB,2008-09,309,Jackson St.,17,24
WVB,2008-09,310,Hartford,6,25
WVB,2008-09,311,Centenary (La.),4,26
WVB,2008-09,312,Mississippi Val.,15,21
WVB,2008-09,313,Norfolk St.,10,23
WVB,2008-09,314,Holy Cross,1,25
WVB,2008-09,315,Wagner,3,21
WVB,2008-09,316,Morgan St.,3,25
WVB,2008-09,317,N.C. A&T,7,22
WVB,2008-09,318,Southern U.,9,20
WVB,2008-09,319,N.C. Central,7,28
WVB,2008-09,320,Ark.-Pine Bluff,1,23
WVB,2008-09,321,Alcorn St.,1,23
WVB,2008-09,322,Hampton,6,28
WVB,2008-09,323,Chicago St.,0,29
WVB,2008-09,324,Quinnipiac,5,30
WVB,2008-09,325,Winston-Salem,4,28
WVB,2008-09,326,Savannah St.,9,18
WVB,2008-09,327,Alabama St.,9,21
WVB,2008-09,328,Coppin St.,0,24
WVB,2008-09,329,St. Francis (N.Y.),0,32
