Sport,Season,Rank,Team,W,L
WVB,2007-08,215,Northwestern St.,11,16
WVB,2007-08,216,Southern Miss.,13,21
WVB,2007-08,217,IUPUI,13,17
WVB,2007-08,218,Arkansas St.,12,19
WVB,2007-08,219,Brown,7,17
WVB,2007-08,220,Western Ill.,15,16
WVB,2007-08,221,Akron,10,20
WVB,2007-08,222,Towson,7,23
WVB,2007-08,223,Montana,10,16
WVB,2007-08,224,Eastern Ill.,12,17
WVB,2007-08,225,Drake,7,23
WVB,2007-08,226,UTSA,13,21
WVB,2007-08,227,Harvard,8,18
WVB,2007-08,228,Bucknell,12,17
WVB,2007-08,229,Delaware St.,11,20
WVB,2007-08,230,Cal St. Bakersfield,8,20
WVB,2007-08,231,Loyola (Md.),22,12
WVB,2007-08,232,Northern Colo.,10,20
WVB,2007-08,233,Loyola (Ill.),9,21
WVB,2007-08,234,UC Riverside,6,21
WVB,2007-08,235,Stetson,11,15
WVB,2007-08,236,Mercer,8,20
WVB,2007-08,237,Ga. Southern,10,21
WVB,2007-08,238,DePaul,7,21
WVB,2007-08,239,Maine,4,23
WVB,2007-08,240,Rutgers,3,22
WVB,2007-08,241,UNC Asheville,12,22
WVB,2007-08,242,Green Bay,6,20
WVB,2007-08,243,Davidson,12,20
WVB,2007-08,244,UCF,9,23
WVB,2007-08,244,Tenn.-Martin,10,22
WVB,2007-08,246,Lafayette,14,18
WVB,2007-08,247,Austin Peay,8,25
WVB,2007-08,248,Alabama A&M,15,10
WVB,2007-08,249,Grambling,23,13
WVB,2007-08,250,Air Force,7,24
WVB,2007-08,251,A&M-Corpus Christi,7,22
WVB,2007-08,252,UC Davis,4,24
WVB,2007-08,253,Fairleigh Dickinson,15,15
WVB,2007-08,254,Ball St.,5,25
WVB,2007-08,255,Eastern Ky.,5,25
WVB,2007-08,256,Canisius,12,17
WVB,2007-08,257,Oakland,8,21
WVB,2007-08,258,Tex.-Pan American,15,18
WVB,2007-08,259,South Ala.,11,18
WVB,2007-08,260,Boise St.,6,23
WVB,2007-08,261,Fresno St.,5,26
WVB,2007-08,262,Iona,13,19
WVB,2007-08,263,Buffalo,2,31
WVB,2007-08,264,Southeastern La.,10,18
WVB,2007-08,265,UMKC,5,27
WVB,2007-08,266,Radford,8,24
WVB,2007-08,267,Fla. Atlantic,6,21
WVB,2007-08,268,Georgetown,5,27
WVB,2007-08,269,Charleston So.,10,21
WVB,2007-08,270,Morgan St.,11,17
WVB,2007-08,271,Bradley,3,28
WVB,2007-08,272,Nicholls St.,8,24
WVB,2007-08,273,North Carolina St.,3,29
WVB,2007-08,274,Prairie View,20,16
WVB,2007-08,275,Indiana St.,3,23
WVB,2007-08,276,Western Caro.,9,24
WVB,2007-08,277,Columbia,3,23
WVB,2007-08,278,Hartford,8,23
WVB,2007-08,279,Providence,19,12
WVB,2007-08,280,Louisiana Tech,6,24
WVB,2007-08,281,Toledo,4,24
WVB,2007-08,282,NJIT,13,24
WVB,2007-08,283,UNC Wilmington,8,23
WVB,2007-08,284,Holy Cross,4,24
WVB,2007-08,285,Wofford,9,22
WVB,2007-08,286,Niagara,8,19
WVB,2007-08,287,St. Peter's,13,22
WVB,2007-08,288,La.-Lafayette,4,29
WVB,2007-08,289,Lehigh,5,22
WVB,2007-08,290,Campbell,11,19
WVB,2007-08,291,La Salle,10,23
WVB,2007-08,292,Marist,10,20
WVB,2007-08,293,Jackson St.,18,20
WVB,2007-08,294,S.C. Upstate,11,17
WVB,2007-08,295,North Fla.,4,26
WVB,2007-08,296,Manhattan,6,24
WVB,2007-08,297,Idaho St.,6,23
WVB,2007-08,298,Montana St.,1,27
WVB,2007-08,299,Mississippi Val.,19,18
WVB,2007-08,300,St. Francis (Pa.),11,23
WVB,2007-08,301,Sacred Heart,9,20
WVB,2007-08,302,Citadel,6,28
WVB,2007-08,303,Chicago St.,6,25
WVB,2007-08,304,Kennesaw St.,4,24
WVB,2007-08,305,Bethune-Cookman,8,16
WVB,2007-08,306,Southern U.,10,17
WVB,2007-08,307,Wagner,4,18
WVB,2007-08,308,Ark.-Pine Bluff,6,17
WVB,2007-08,309,La.-Monroe,1,31
WVB,2007-08,310,Centenary (La.),2,28
WVB,2007-08,311,Howard,5,27
WVB,2007-08,312,Norfolk St.,7,26
WVB,2007-08,313,Hampton,11,19
WVB,2007-08,314,N.C. A&T,8,26
WVB,2007-08,315,Rider,2,26
WVB,2007-08,316,St. Francis (N.Y.),2,29
WVB,2007-08,317,Texas Southern,7,26
WVB,2007-08,318,Alcorn St.,0,24
WVB,2007-08,319,Quinnipiac,1,29
WVB,2007-08,320,South Carolina St.,8,23
WVB,2007-08,321,Coppin St.,1,25
WVB,2007-08,322,Alabama St.,4,26
WVB,2007-08,323,Savannah St.,5,23
WVB,2007-08,324,Winston-Salem,4,26
