Sport,Season,Rank,Team,W,L
WVB,2010-11,86,BYU,14,16
WVB,2010-11,87,North Dakota St.,20,11
WVB,2010-11,88,Kansas,17,14
WVB,2010-11,89,North Dakota,25,5
WVB,2010-11,90,Albany (NY),22,9
WVB,2010-11,91,Houston,19,13
WVB,2010-11,92,James Madison,22,8
WVB,2010-11,93,Penn,17,11
WVB,2010-11,94,FIU,20,11
WVB,2010-11,95,Morehead St.,25,8
WVB,2010-11,96,Butler,21,10
WVB,2010-11,97,Liberty,25,9
WVB,2010-11,98,Northeastern,19,11
WVB,2010-11,99,Central Mich.,14,15
WVB,2010-11,100,Toledo,13,17
WVB,2010-11,101,Valparaiso,27,8
WVB,2010-11,102,Cleveland St.,22,7
WVB,2010-11,103,San Diego St.,16,16
WVB,2010-11,104,Yale,18,8
WVB,2010-11,105,Portland St.,21,9
WVB,2010-11,106,Boise St.,21,12
WVB,2010-11,107,Austin Peay,26,8
WVB,2010-11,108,Iowa,7,22
WVB,2010-11,109,Wyoming,22,10
WVB,2010-11,110,Texas A&M,13,17
WVB,2010-11,111,Georgia,15,17
WVB,2010-11,112,Syracuse,23,9
WVB,2010-11,113,Sacred Heart,29,7
WVB,2010-11,114,UC Davis,16,13
WVB,2010-11,115,George Washington,17,15
WVB,2010-11,116,Southern Miss.,19,12
WVB,2010-11,117,East Tenn. St.,26,9
WVB,2010-11,118,IPFW,21,11
WVB,2010-11,119,Charlotte,16,15
WVB,2010-11,120,UTSA,22,12
WVB,2010-11,121,Kansas St.,12,19
WVB,2010-11,122,Rice,16,16
WVB,2010-11,123,TCU,15,16
WVB,2010-11,124,North Carolina St.,14,18
WVB,2010-11,125,Duquesne,23,10
WVB,2010-11,126,Niagara,25,9
WVB,2010-11,127,VCU,13,20
WVB,2010-11,128,Pittsburgh,13,18
WVB,2010-11,129,Arkansas,14,17
WVB,2010-11,130,Oregon St.,9,23
WVB,2010-11,131,Evansville,17,13
WVB,2010-11,132,Colgate,18,12
WVB,2010-11,133,St. John's (NY),18,13
WVB,2010-11,134,George Mason,14,12
WVB,2010-11,135,Loyola Marymount,15,15
WVB,2010-11,136,UAB,13,19
WVB,2010-11,137,Texas St.,19,12
WVB,2010-11,138,Appalachian St.,18,12
WVB,2010-11,139,Tulane,13,19
WVB,2010-11,140,Southern Ill.,14,14
WVB,2010-11,141,Columbia,16,9
WVB,2010-11,142,West Virginia,15,15
WVB,2010-11,143,Furman,17,12
WVB,2010-11,144,Texas-Arlington,17,15
WVB,2010-11,145,High Point,22,13
WVB,2010-11,146,Nevada,13,17
WVB,2010-11,147,Alabama,11,19
WVB,2010-11,148,Colorado,6,20
WVB,2010-11,149,Memphis,16,16
WVB,2010-11,150,Fresno St.,13,15
WVB,2010-11,151,Santa Clara,14,14
WVB,2010-11,152,UC Irvine,8,22
WVB,2010-11,153,UNC Greensboro,22,12
WVB,2010-11,154,Army,18,14
WVB,2010-11,155,Idaho,14,15
WVB,2010-11,156,Seton Hall,13,18
WVB,2010-11,157,South Carolina,7,23
WVB,2010-11,158,Idaho St.,18,13
WVB,2010-11,159,North Texas,20,13
WVB,2010-11,160,Utah Valley,21,11
WVB,2010-11,161,Cal St. Northridge,13,19
WVB,2010-11,162,Kennesaw St.,17,11
WVB,2010-11,163,Arkansas St.,17,12
WVB,2010-11,164,Georgetown,15,15
WVB,2010-11,165,Portland,11,18
WVB,2010-11,166,Denver,14,18
WVB,2010-11,167,Elon,21,14
WVB,2010-11,168,Marshall,12,20
WVB,2010-11,169,Washington St.,6,22
WVB,2010-11,170,Winthrop,14,16
WVB,2010-11,171,Towson,16,15
WVB,2010-11,172,Georgia St.,14,14
WVB,2010-11,173,UNC Asheville,19,12
WVB,2010-11,174,Mississippi St.,11,20
WVB,2010-11,175,South Dakota St.,16,14
WVB,2010-11,176,Rhode Island,14,14
WVB,2010-11,177,UNLV,10,20
WVB,2010-11,178,Iona,20,11
WVB,2010-11,179,Lehigh,13,13
WVB,2010-11,180,Oakland,17,13
WVB,2010-11,181,UCF,16,16
WVB,2010-11,182,Texas Tech,4,25
WVB,2010-11,183,Princeton,13,12
WVB,2010-11,184,William & Mary,11,15
WVB,2010-11,185,Alabama A&M,16,11
WVB,2010-11,186,Bucknell,10,17
WVB,2010-11,187,Green Bay,12,19
WVB,2010-11,188,La.-Lafayette,17,16
WVB,2010-11,189,Kent St.,13,19
WVB,2010-11,190,Rutgers,11,17
WVB,2010-11,191,Belmont,14,15
WVB,2010-11,192,Sacramento St.,15,17
WVB,2010-11,193,Buffalo,18,16
WVB,2010-11,194,Fordham,17,18
WVB,2010-11,195,Sam Houston St.,15,17
WVB,2010-11,196,Southern Utah,15,15
WVB,2010-11,197,Ill.-Chicago,13,18
WVB,2010-11,198,Davidson,16,18
WVB,2010-11,199,Samford,14,17
WVB,2010-11,200,Dartmouth,14,11
WVB,2010-11,201,Indiana St.,11,20
WVB,2010-11,202,Akron,15,17
WVB,2010-11,203,South Fla.,10,18
WVB,2010-11,204,Montana,13,15
WVB,2010-11,205,Lamar,13,16
WVB,2010-11,206,San Francisco,5,22
WVB,2010-11,207,Stephen F. Austin,12,19
WVB,2010-11,208,Nicholls St.,14,16
WVB,2010-11,209,Miami (OH),12,21
WVB,2010-11,210,Oral Roberts,12,14
WVB,2010-11,211,Murray St.,15,17
WVB,2010-11,212,Seattle,18,13
WVB,2010-11,213,Jacksonville St.,16,14
WVB,2010-11,214,Manhattan,20,14
WVB,2010-11,215,Binghamton,14,14
WVB,2010-11,216,Boston College,9,24
WVB,2010-11,217,UTEP,12,21
WVB,2010-11,218,South Dakota,14,19
WVB,2010-11,219,Chattanooga,12,20
WVB,2010-11,220,Wright St.,9,20
WVB,2010-11,221,San Jose St.,8,22
WVB,2010-11,222,Northern Ariz.,10,16
WVB,2010-11,223,Tennessee Tech,11,20
WVB,2010-11,224,Campbell,10,17
WVB,2010-11,225,Robert Morris,17,18
WVB,2010-11,226,McNeese St.,14,18
WVB,2010-11,227,Bradley,8,23
WVB,2010-11,228,UMBC,12,17
WVB,2010-11,229,Jackson St.,28,12
WVB,2010-11,230,Bowling Green,8,24
WVB,2010-11,231,Eastern Ill.,15,16
WVB,2010-11,232,Coastal Caro.,14,18
WVB,2010-11,233,South Ala.,11,21
WVB,2010-11,234,Canisius,16,17
WVB,2010-11,235,Jacksonville,14,16
WVB,2010-11,236,Stony Brook,11,18
WVB,2010-11,237,Connecticut,6,19
WVB,2010-11,238,Loyola (IL),11,17
WVB,2010-11,239,Louisiana Tech,13,20
WVB,2010-11,240,Fla. Atlantic,13,19
WVB,2010-11,241,Harvard,9,17
WVB,2010-11,242,Presbyterian,13,18
WVB,2010-11,243,Northwestern St.,13,16
WVB,2010-11,244,Florida A&M,12,15
WVB,2010-11,245,Fairfield,13,20
WVB,2010-11,246,A&M-Corpus Christi,12,18
WVB,2010-11,247,Hofstra,10,24
WVB,2010-11,248,SIU Edwardsville,14,15
WVB,2010-11,249,Mercer,14,18
WVB,2010-11,250,Troy,11,22
WVB,2010-11,251,Temple,4,25
WVB,2010-11,252,Eastern Wash.,8,19
WVB,2010-11,253,Houston Baptist,17,13
WVB,2010-11,254,UNC Wilmington,7,23
WVB,2010-11,255,Loyola Maryland,14,20
WVB,2010-11,256,Tennessee St.,9,18
WVB,2010-11,257,Eastern Ky.,11,18
WVB,2010-11,258,Delaware St.,18,12
WVB,2010-11,259,Charleston So.,13,20
WVB,2010-11,260,UC Riverside,2,30
WVB,2010-11,261,UALR,7,19
WVB,2010-11,262,Radford,11,21
WVB,2010-11,263,IUPUI,8,22
WVB,2010-11,264,Brown,9,17
WVB,2010-11,265,Fla. Gulf Coast,7,19
WVB,2010-11,266,Air Force,4,25
WVB,2010-11,267,New Hampshire,10,17
WVB,2010-11,268,Md.-East. Shore,20,12
WVB,2010-11,269,East Carolina,2,30
WVB,2010-11,270,Wofford,13,21
WVB,2010-11,271,Gonzaga,4,27
WVB,2010-11,272,Marist,15,19
WVB,2010-11,273,North Florida,7,22
WVB,2010-11,274,Siena,10,21
WVB,2010-11,275,Montana St.,10,19
WVB,2010-11,276,Bryant,18,17
WVB,2010-11,277,DePaul,4,26
WVB,2010-11,278,Mississippi Val.,23,11
WVB,2010-11,279,UMKC,9,21
WVB,2010-11,280,Cornell,4,20
WVB,2010-11,281,Southeast Mo. St.,7,22
WVB,2010-11,282,Long Island,10,21
WVB,2010-11,283,South Carolina St.,17,23
WVB,2010-11,284,Central Conn. St.,11,18
WVB,2010-11,285,La Salle,5,26
WVB,2010-11,286,Holy Cross,12,21
WVB,2010-11,287,Tex.-Pan American,9,22
WVB,2010-11,288,UT Martin,6,24
WVB,2010-11,289,Howard,8,20
WVB,2010-11,290,Weber St.,4,27
WVB,2010-11,291,Southeastern La.,10,23
WVB,2010-11,292,Youngstown St.,2,27
WVB,2010-11,293,Prairie View,15,19
WVB,2010-11,294,Citadel,7,25
WVB,2010-11,295,Western Caro.,6,26
WVB,2010-11,296,Hartford,8,21
WVB,2010-11,297,Fairleigh Dickinson,11,21
WVB,2010-11,298,St. Francis (PA),9,20
WVB,2010-11,299,Gardner-Webb,5,27
WVB,2010-11,300,Cal St. Bakersfield,0,31
WVB,2010-11,301,Morgan St.,6,20
WVB,2010-11,302,St. Francis (NY),10,19
WVB,2010-11,303,Navy,7,23
WVB,2010-11,304,S.C. Upstate,10,18
WVB,2010-11,305,Norfolk St.,13,20
WVB,2010-11,306,Providence,10,23
WVB,2010-11,307,Western Ill.,8,22
WVB,2010-11,308,Lafayette,5,23
WVB,2010-11,309,N.C. Central,9,25
WVB,2010-11,310,La.-Monroe,0,25
WVB,2010-11,311,Southern U.,14,17
WVB,2010-11,312,Stetson,2,25
WVB,2010-11,313,NJIT,4,22
WVB,2010-11,314,Hampton,7,25
WVB,2010-11,315,Alabama St.,12,21
WVB,2010-11,316,Rider,5,27
WVB,2010-11,317,St. Peter's,7,24
WVB,2010-11,318,Quinnipiac,6,24
WVB,2010-11,319,Ark.-Pine Bluff,7,24
WVB,2010-11,320,Centenary (LA),3,23
WVB,2010-11,321,Texas Southern,5,20
WVB,2010-11,322,Coppin St.,5,21
WVB,2010-11,323,Chicago St.,0,33
WVB,2010-11,324,Alcorn St.,0,23
WVB,2010-11,325,Bethune-Cookman,7,27
WVB,2010-11,326,N.C. A&T,2,31
WVB,2010-11,327,Grambling,2,19
WVB,2010-11,328,Savannah St.,5,23
