Sport,Season,Rank,Team,W,L
WVB,2019-20,96,High Point,21,13
WVB,2019-20,97,Illinois at Chicago,20,11
WVB,2019-20,98,Michigan St.,15,15
WVB,2019-20,99,Northwestern,14,18
WVB,2019-20,100,Ohio,18,13
WVB,2019-20,101,Oregon,9,20
WVB,2019-20,102,Liberty,21,12
WVB,2019-20,103,Iowa,10,21
WVB,2019-20,104,Texas A&M - Corpus Christi,19,12
WVB,2019-20,105,Santa Clara,21,12
WVB,2019-20,106,UMKC,17,12
WVB,2019-20,107,Cornell,17,6
WVB,2019-20,108,Sam Houston St.,19,14
WVB,2019-20,109,UNLV,20,11
WVB,2019-20,110,Miami (OH),17,12
WVB,2019-20,111,Fairfield,24,6
WVB,2019-20,112,Loyola Chicago,21,11
WVB,2019-20,113,UT Arlington,20,14
WVB,2019-20,114,North Texas,17,11
WVB,2019-20,115,Houston,16,17
WVB,2019-20,116,Indiana,14,19
WVB,2019-20,117,Saint Louis,17,12
WVB,2019-20,118,Loyola Maramount,14,15
WVB,2019-20,119,Kansas,9,17
WVB,2019-20,120,Oakland,15,14
WVB,2019-20,121,Temple,12,15
WVB,2019-20,122,Boston College,20,12
WVB,2019-20,123,Wichita St.,9,19
WVB,2019-20,124,Long Beach St.,12,17
WVB,2019-20,125,Rutgers,8,23
WVB,2019-20,126,Northern Ariz.,21,11
WVB,2019-20,127,Omaha,19,14
WVB,2019-20,128,Morehead St.,23,10
WVB,2019-20,129,South Alabama,20,11
WVB,2019-20,130,Central Mich.,21,9
WVB,2019-20,131,UC Davis,17,13
WVB,2019-20,132,Maryland,13,19
WVB,2019-20,133,Navy,17,12
WVB,2019-20,134,Hofstra,17,12
WVB,2019-20,135,Jacksonville St.,20,10
WVB,2019-20,136,Southeast Mo. St.,23,11
WVB,2019-20,137,Miami (FL),10,16
WVB,2019-20,138,La Salle,15,14
WVB,2019-20,139,Duke,12,19
WVB,2019-20,140,Murray St.,19,11
WVB,2019-20,141,Saint Mary's (CA),11,17
WVB,2019-20,142,Northwestern St.,20,13
WVB,2019-20,143,Alabama,12,17
WVB,2019-20,144,UTEP,13,15
WVB,2019-20,145,Lipscomb,16,13
WVB,2019-20,146,Albany (NY),16,11
WVB,2019-20,147,San Diego St.,15,14
WVB,2019-20,148,Oregon St.,9,22
WVB,2019-20,149,Arkansas St.,17,13
WVB,2019-20,150,East Carolina,19,11
WVB,2019-20,151,Clemson,11,18
WVB,2019-20,152,West Virginia,12,17
WVB,2019-20,153,Western Mich.,14,14
WVB,2019-20,154,Louisiana,14,16
WVB,2019-20,155,Cleveland St.,8,19
WVB,2019-20,156,Buffalo,13,17
WVB,2019-20,157,NC State,11,19
WVB,2019-20,158,Houston Baptist,17,15
WVB,2019-20,159,Butler,14,16
WVB,2019-20,160,Columbia,12,12
WVB,2019-20,161,Bradley,15,15
WVB,2019-20,162,Robert Morris,25,5
WVB,2019-20,163,Akron,16,12
WVB,2019-20,164,CSUN,12,16
WVB,2019-20,165,Arkansas,11,19
WVB,2019-20,166,Appalachian St.,13,17
WVB,2019-20,167,George Washington,15,14
WVB,2019-20,168,Memphis,17,11
WVB,2019-20,169,Virginia,13,18
WVB,2019-20,170,Northeastern,15,14
WVB,2019-20,171,Nevada,17,13
WVB,2019-20,172,Charlotte,16,15
WVB,2019-20,173,Kansas St.,9,19
WVB,2019-20,174,Texas Rio Grande Valley,14,17
WVB,2019-20,175,North Dakota St.,13,16
WVB,2019-20,176,UAB,12,15
WVB,2019-20,177,Brown,13,10
WVB,2019-20,178,Central Arkansas,16,14
WVB,2019-20,179,Sacred Heart,20,12
WVB,2019-20,180,Xavier,11,17
WVB,2019-20,181,Utah Valley,11,19
WVB,2019-20,182,DePaul,14,16
WVB,2019-20,183,Purdue Fort Wayne,18,15
WVB,2019-20,184,Sacramento St.,14,18
WVB,2019-20,185,Pacific,13,17
WVB,2019-20,186,Loyola Maryland,13,18
WVB,2019-20,187,New Hampshire,17,10
WVB,2019-20,188,Howard,20,13
WVB,2019-20,189,Western Carolina,17,13
WVB,2019-20,190,Fresno St.,14,16
WVB,2019-20,191,Middle Tennessee State,13,17
WVB,2019-20,192,California Baptist,13,16
WVB,2019-20,193,Valparaiso,14,20
WVB,2019-20,194,Montana St.,15,14
WVB,2019-20,195,Wake Forest,14,15
WVB,2019-20,196,Mississippi St.,13,17
WVB,2019-20,197,UNCW,14,15
WVB,2019-20,198,Elon,14,18
WVB,2019-20,199,Southeastern La.,14,17
WVB,2019-20,200,UConn,12,16
WVB,2019-20,201,Georgia St.,10,17
WVB,2019-20,202,Lehigh,14,17
WVB,2019-20,203,Kent St.,14,15
WVB,2019-20,204,Delaware,15,14
WVB,2019-20,205,FIU,10,16
WVB,2019-20,206,Penn,11,10
WVB,2019-20,207,Evansville,16,14
WVB,2019-20,208,Cal St. Fullerton,12,15
WVB,2019-20,209,Louisiana Tech,13,15
WVB,2019-20,210,Portland,11,18
WVB,2019-20,211,Austin Peay,11,20
WVB,2019-20,212,Campbell,17,13
WVB,2019-20,213,Gonzaga,11,19
WVB,2019-20,214,Marist,15,15
WVB,2019-20,215,Eastern Mich.,11,17
WVB,2019-20,216,Virginia Tech,11,20
WVB,2019-20,217,Hartford,16,13
WVB,2019-20,218,Youngstown St.,8,21
WVB,2019-20,219,Idaho,13,18
WVB,2019-20,220,Harvard,5,18
WVB,2019-20,221,Wofford,15,16
WVB,2019-20,222,Presbyterian,15,15
WVB,2019-20,223,Auburn,7,22
WVB,2019-20,224,San Jose St.,10,19
WVB,2019-20,225,Georgetown,13,19
WVB,2019-20,226,Fordham,12,14
WVB,2019-20,227,New Mexico,11,19
WVB,2019-20,228,Duquesne,10,17
WVB,2019-20,229,Stetson,12,15
WVB,2019-20,230,IUPUI,7,22
WVB,2019-20,231,Mercer,14,17
WVB,2019-20,232,Southern Ill.,14,18
WVB,2019-20,233,Southern Utah,15,16
WVB,2019-20,234,College of Charleston,7,21
WVB,2019-20,235,SIUE,14,15
WVB,2019-20,236,Missouri St.,10,22
WVB,2019-20,236,Davidson,10,18
WVB,2019-20,238,Stony Brook,9,17
WVB,2019-20,239,Dartmouth,10,15
WVB,2019-20,240,South Fla.,7,23
WVB,2019-20,241,Radford,10,16
WVB,2019-20,242,Tennessee Tech,13,17
WVB,2019-20,243,Charleston Southern,14,15
WVB,2019-20,244,Furman,8,21
WVB,2019-20,245,New Orleans,13,18
WVB,2019-20,246,Seattle,13,18
WVB,2019-20,247,Bryant,15,17
WVB,2019-20,248,UT Martin,13,19
WVB,2019-20,249,Rhode Island,8,18
WVB,2019-20,250,LIU Brooklyn,12,17
WVB,2019-20,251,Toledo,9,19
WVB,2019-20,252,Portland St.,10,19
WVB,2019-20,253,Bucknell,14,14
WVB,2019-20,254,Ga. Southern,7,20
WVB,2019-20,255,San Francisco,8,21
WVB,2019-20,256,CSU Bakersfield,9,19
WVB,2019-20,257,North Florida,15,18
WVB,2019-20,258,Northern Ill.,8,22
WVB,2019-20,259,Canisius,15,16
WVB,2019-20,260,Lamar University,9,17
WVB,2019-20,261,Rider,15,16
WVB,2019-20,262,Drake,9,22
WVB,2019-20,263,Air Force,8,22
WVB,2019-20,264,Central Conn. St.,15,15
WVB,2019-20,265,McNeese,11,17
WVB,2019-20,266,UNC Asheville,13,13
WVB,2019-20,267,Indiana St.,7,21
WVB,2019-20,268,UC Irvine,5,23
WVB,2019-20,269,Abilene Christian,7,19
WVB,2019-20,270,Lafayette,13,19
WVB,2019-20,271,UNC Greensboro,11,20
WVB,2019-20,272,Quinnipiac,14,16
WVB,2019-20,273,Incarnate Word,7,23
WVB,2019-20,274,N.C. A&T,16,15
WVB,2019-20,275,Idaho St.,7,23
WVB,2019-20,276,Tennessee St.,12,17
WVB,2019-20,277,Montana,7,23
WVB,2019-20,278,North Dakota,12,18
WVB,2019-20,279,William & Mary,7,20
WVB,2019-20,280,Niagara,13,16
WVB,2019-20,281,Nicholls St.,11,16
WVB,2019-20,282,Oral Roberts,8,23
WVB,2019-20,283,UC Riverside,6,22
WVB,2019-20,284,Morgan St.,18,13
WVB,2019-20,285,Little Rock,6,22
WVB,2019-20,286,Jacksonville,10,21
WVB,2019-20,287,Seton Hall,8,24
WVB,2019-20,288,Chicago St.,5,26
WVB,2019-20,289,Holy Cross,5,25
WVB,2019-20,290,Eastern Ky.,9,21
WVB,2019-20,291,Louisiana-Monroe,12,20
WVB,2019-20,292,Eastern Wash.,6,24
WVB,2019-20,293,Southern Miss.,3,26
WVB,2019-20,294,South Dakota St.,6,22
WVB,2019-20,295,The Citadel,11,20
WVB,2019-20,296,USC Upstate,8,16
WVB,2019-20,297,UMBC,7,16
WVB,2019-20,298,Providence,6,25
WVB,2019-20,299,Utah St.,2,28
WVB,2019-20,300,Coppin St.,13,18
WVB,2019-20,301,Western Ill.,6,23
WVB,2019-20,302,Alabama A&M,20,15
WVB,2019-20,303,St. Francis Brooklyn,14,17
WVB,2019-20,304,Jackson St.,17,19
WVB,2019-20,305,Chattanooga,7,23
WVB,2019-20,306,North Alabama,4,25
WVB,2019-20,307,George Mason,4,22
WVB,2019-20,308,Alabama St.,17,22
WVB,2019-20,309,Prairie View,16,21
WVB,2019-20,310,Hampton,8,17
WVB,2019-20,311, UMES,12,19
WVB,2019-20,312,Gardner- Webb,3,22
WVB,2019-20,313,Siena,11,18
WVB,2019-20,314,Eastern Ill.,3,26
WVB,2019-20,315,Florida A&M,10,20
WVB,2019-20,316,Belmont,2,29
WVB,2019-20,317,Iona,5,23
WVB,2019-20,318,NJIT,1,31
WVB,2019-20,319,Bethune-Cookman,8,24
WVB,2019-20,320,N.C. Central,8,24
WVB,2019-20,321,Southern U.,11,21
WVB,2019-20,322,Delaware St.,12,18
WVB,2019-20,323,Manhattan,8,23
WVB,2019-20,324,Binghamton,0,23
WVB,2019-20,325,Texas Southern,11,17
WVB,2019-20,326,Ark.-Pine Bluff,8,24
WVB,2019-20,327,Saint Francis (PA),3,25
WVB,2019-20,328,Saint Peter's,3,27
WVB,2019-20,329,Fairleigh Dickinson,4,26
WVB,2019-20,330,Norfolk St.,2,23
WVB,2019-20,331,Grambling,4,24
WVB,2019-20,332,South Carolina St.,0,29
WVB,2019-20,333,Alcorn St.,3,22
WVB,2019-20,334,Merrimack,0,23
WVB,2019-20,335,Mississippi Valley St.,1,28
WVB,2019-20,336,Savannah St.,0,0
