Sport,Season,Rank,Team,W,L
WVB,2012-13,1,Stanford,30,4
WVB,2012-13,2,Texas,29,4
WVB,2012-13,3,Penn St.,33,3
WVB,2012-13,4,Oregon,30,5
WVB,2012-13,5,Nebraska,26,7
WVB,2012-13,6,Minnesota,27,8
WVB,2012-13,7,Louisville,30,4
WVB,2012-13,8,UCLA,23,8
WVB,2012-13,9,Kansas,26,7
WVB,2012-13,10,Florida,27,5
WVB,2012-13,11,Southern California,30,6
WVB,2012-13,12,Florida St.,28,4
WVB,2012-13,13,BYU,28,4
WVB,2012-13,14,Washington,25,7
WVB,2012-13,15,Iowa St.,22,8
WVB,2012-13,16,Michigan,27,12
WVB,2012-13,17,Texas A&M,25,6
WVB,2012-13,18,North Carolina,26,6
WVB,2012-13,19,Dayton,27,5
WVB,2012-13,20,Kentucky,22,11
WVB,2012-13,21,Hawaii,27,3
WVB,2012-13,22,Purdue,23,11
WVB,2012-13,23,Ohio St.,23,11
WVB,2012-13,24,Creighton,29,4
WVB,2012-13,25,Kansas St.,21,9
WVB,2012-13,26,Tennessee,22,8
WVB,2012-13,27,Oklahoma,22,11
WVB,2012-13,28,Miami (FL),25,6
WVB,2012-13,29,San Diego,21,7
WVB,2012-13,30,Western Ky.,33,4
WVB,2012-13,31,St. Mary's (CA),18,11
WVB,2012-13,32,Arkansas,22,10
WVB,2012-13,33,Michigan St.,25,10
WVB,2012-13,33,Marquette,27,7
WVB,2012-13,35,Colorado St.,21,8
WVB,2012-13,36,Wichita St.,24,10
WVB,2012-13,37,Illinois,14,16
WVB,2012-13,38,Pepperdine,20,12
WVB,2012-13,39,Notre Dame,20,10
WVB,2012-13,40,California,15,16
WVB,2012-13,41,UNI,25,10
WVB,2012-13,42,Arizona St.,20,14
WVB,2012-13,43,San Diego St.,23,8
WVB,2012-13,44,North Carolina St.,22,10
WVB,2012-13,45,Col. of Charleston,27,8
WVB,2012-13,46,Bowling Green,22,11
WVB,2012-13,47,Santa Clara,20,12
WVB,2012-13,48,Loyola Marymount,18,13
WVB,2012-13,49,Tulsa,26,10
WVB,2012-13,50,Northwestern,16,15
WVB,2012-13,51,Central Ark.,30,5
WVB,2012-13,52,Ohio,21,10
WVB,2012-13,53,Arizona,16,15
WVB,2012-13,54,Xavier,21,11
WVB,2012-13,55,Clemson,21,10
WVB,2012-13,56,IPFW,25,7
WVB,2012-13,57,San Francisco,16,13
WVB,2012-13,58,Northern Colo.,24,11
WVB,2012-13,59,Missouri,19,12
WVB,2012-13,60,VCU,25,6
WVB,2012-13,61,Long Beach St.,18,11
WVB,2012-13,62,Baylor,20,12
WVB,2012-13,63,Oregon St.,14,18
WVB,2012-13,64,Auburn,17,13
WVB,2012-13,65,Virginia Tech,16,14
WVB,2012-13,66,Wisconsin,17,16
WVB,2012-13,67,Western Mich.,21,11
WVB,2012-13,68,Georgia Tech,19,12
WVB,2012-13,69,Cleveland St.,23,7
WVB,2012-13,70,TCU,15,14
WVB,2012-13,71,Yale,18,6
WVB,2012-13,72,Ga. Southern,25,7
WVB,2012-13,73,Morehead St.,26,7
WVB,2012-13,74,Georgia,14,16
WVB,2012-13,75,Towson,25,4
WVB,2012-13,76,Cal St. Northridge,21,10
WVB,2012-13,77,Portland St.,21,11
WVB,2012-13,78,Illinois St.,18,12
WVB,2012-13,79,LSU,12,17
WVB,2012-13,80,Duke,15,17
WVB,2012-13,81,UTSA,21,9
WVB,2012-13,82,Utah,14,19
WVB,2012-13,83,Northern Ariz.,24,7
