Sport,Season,Rank,Team,W,L
WVB,2014-15,1,Stanford,33,2
WVB,2014-15,2,Texas,27,3
WVB,2014-15,3,Florida St.,30,3
WVB,2014-15,4,Washington,31,3
WVB,2014-15,5,Wisconsin,31,3
WVB,2014-15,6,Penn St.,36,3
WVB,2014-15,7,North Carolina,29,3
WVB,2014-15,8,Florida,28,4
WVB,2014-15,9,BYU,30,5
WVB,2014-15,10,Illinois,26,8
WVB,2014-15,11,Nebraska,23,10
WVB,2014-15,12,Oregon,23,10
WVB,2014-15,13,Colorado St.,31,3
WVB,2014-15,14,UCLA,22,12
WVB,2014-15,15,Kansas,22,9
WVB,2014-15,16,Kentucky,27,6
WVB,2014-15,17,Iowa St.,19,10
WVB,2014-15,18,Arizona,24,10
WVB,2014-15,19,Southern California,16,16
WVB,2014-15,20,Ohio St.,23,12
WVB,2014-15,21,Duke,22,8
WVB,2014-15,22,Texas A&M,21,9
WVB,2014-15,23,Oregon St.,21,13
WVB,2014-15,24,Colorado,20,14
WVB,2014-15,25,Illinois St.,27,6
WVB,2014-15,26,Oklahoma,20,11
WVB,2014-15,27,Miami (FL),22,9
WVB,2014-15,28,Long Beach St.,27,5
WVB,2014-15,29,UALR,30,5
WVB,2014-15,30,Kansas St.,22,9
WVB,2014-15,31,Alabama,26,8
WVB,2014-15,32,Hawaii,22,7
WVB,2014-15,33,Marquette,24,9
WVB,2014-15,34,Creighton,25,9
WVB,2014-15,35,UCF,25,8
WVB,2014-15,36,Arizona St.,20,14
WVB,2014-15,37,Utah,20,13
WVB,2014-15,38,LSU,20,9
WVB,2014-15,39,Lipscomb,21,9
WVB,2014-15,40,Western Ky.,30,6
WVB,2014-15,41,SMU,26,6
WVB,2014-15,42,Michigan St.,19,14
WVB,2014-15,43,Ohio,23,6
WVB,2014-15,44,Loyola Marymount,23,8
WVB,2014-15,45,San Diego,19,12
WVB,2014-15,46,CSUN,19,9
WVB,2014-15,47,Santa Clara,22,10
WVB,2014-15,48,Michigan,13,17
WVB,2014-15,49,Pittsburgh,25,6
WVB,2014-15,49,Seton Hall,28,8
WVB,2014-15,51,Tulsa,22,9
WVB,2014-15,52,Pacific,24,7
WVB,2014-15,53,Virginia Tech,17,14
WVB,2014-15,54,Minnesota,19,12
WVB,2014-15,55,Purdue,22,10
WVB,2014-15,56,Dayton,30,6
WVB,2014-15,57,Xavier,19,12
WVB,2014-15,58,UNLV,26,7
WVB,2014-15,59,George Washington,22,8
WVB,2014-15,60,LIU Brooklyn,25,7
WVB,2014-15,61,Wyoming,23,8
WVB,2014-15,62,Temple,24,8
WVB,2014-15,63,Yale,18,8
WVB,2014-15,64,Ole Miss,22,10
WVB,2014-15,65,Arkansas St.,21,10
WVB,2014-15,66,Coastal Caro.,25,7
WVB,2014-15,67,Denver,27,7
WVB,2014-15,68,Baylor,14,17
WVB,2014-15,69,VCU,17,13
WVB,2014-15,70,West Virginia,16,14
WVB,2014-15,71,Wichita St.,20,10
WVB,2014-15,72,Northwestern,16,15
WVB,2014-15,73,UTSA,20,9
WVB,2014-15,74,American,26,7
WVB,2014-15,75,Texas-Arlington,25,9
WVB,2014-15,76,Northern Colo.,22,11
WVB,2014-15,77,Virginia,17,14
WVB,2014-15,78,Missouri St.,20,12
WVB,2014-15,79,UNI,21,11
WVB,2014-15,80,Furman,23,7
WVB,2014-15,81,Harvard,19,5
WVB,2014-15,82,New Mexico,19,12
WVB,2014-15,83,Arkansas,15,16
WVB,2014-15,84,Rice,23,10
WVB,2014-15,85,FGCU,19,11
WVB,2014-15,86,Butler,20,10
WVB,2014-15,87,Radford,24,8
WVB,2014-15,88,Towson,27,5
WVB,2014-15,89,Col. of Charleston,23,10
WVB,2014-15,90,Hofstra,28,6
WVB,2014-15,91,Milwaukee,17,14
WVB,2014-15,92,South Dakota,19,12
WVB,2014-15,93,Memphis,23,11
WVB,2014-15,94,Gonzaga,17,12
WVB,2014-15,95,TCU,17,15
WVB,2014-15,96,Iowa,14,17
WVB,2014-15,97,Idaho St.,23,9
WVB,2014-15,98,UMKC,24,6
WVB,2014-15,99,Louisville,15,15
WVB,2014-15,100,North Carolina St.,16,14
WVB,2014-15,101,Miami (OH),21,10
WVB,2014-15,102,Northern Ill.,21,10
WVB,2014-15,103,Auburn,13,18
WVB,2014-15,104,Oakland,22,10
WVB,2014-15,105,UNCW,21,11
WVB,2014-15,106,Missouri,16,17
WVB,2014-15,107,Appalachian St.,21,10
WVB,2014-15,108,South Carolina,17,14
WVB,2014-15,109,North Texas,22,10
WVB,2014-15,110,Northern Ky.,19,11
WVB,2014-15,111,Clemson,18,14
WVB,2014-15,112,California,10,20
WVB,2014-15,113,UC Irvine,19,12
WVB,2014-15,114,Murray St.,26,6
WVB,2014-15,115,Valparaiso,25,8
WVB,2014-15,116,Texas St.,22,13
WVB,2014-15,117,James Madison,17,14
WVB,2014-15,118,Saint Louis,21,10
WVB,2014-15,119,Northern Ariz.,21,8
WVB,2014-15,120,North Dakota,26,9
WVB,2014-15,121,Samford,20,13
WVB,2014-15,122,Central Ark.,20,12
WVB,2014-15,123,Indiana,15,17
WVB,2014-15,124,UC Santa Barbara,13,14
WVB,2014-15,125,Georgia,14,17
WVB,2014-15,126,Washington St.,10,22
WVB,2014-15,127,Boise St.,18,12
WVB,2014-15,128,Eastern Mich.,18,13
WVB,2014-15,129,Ball St.,17,13
WVB,2014-15,130,Fla. Atlantic,18,12
WVB,2014-15,131,New Mexico St.,17,11
WVB,2014-15,132,Western Mich.,22,14
WVB,2014-15,133,Georgia Tech,13,18
WVB,2014-15,134,La.-Lafayette,20,13
WVB,2014-15,135,Southern Ill.,16,15
WVB,2014-15,136,UC Davis,15,14
