Sport,Season,Rank,Team,W,L
WVB,2015-16,174,Troy,14,18
WVB,2015-16,175,Duquesne,14,15
WVB,2015-16,176,LIU Brooklyn,14,14
WVB,2015-16,177,Wake Forest,12,20
WVB,2015-16,178,Delaware,12,17
WVB,2015-16,179,High Point,21,10
WVB,2015-16,180,Houston Baptist,17,17
WVB,2015-16,181,Oral Roberts,14,16
WVB,2015-16,182,California,9,22
WVB,2015-16,183,Marist,21,10
WVB,2015-16,184,VCU,14,17
WVB,2015-16,184,Southern Utah,15,15
WVB,2015-16,186,Nevada,12,18
WVB,2015-16,187,South Dakota,15,16
WVB,2015-16,188,Northern Ky.,14,16
WVB,2015-16,189,Eastern Wash.,14,14
WVB,2015-16,190,McNeese St.,15,18
WVB,2015-16,191,St. Mary's (CA),6,22
WVB,2015-16,192,Ball St.,15,17
WVB,2015-16,193,Penn,13,13
WVB,2015-16,194,Campbell,14,17
WVB,2015-16,195,Sam Houston St.,14,18
WVB,2015-16,196,Eastern Mich.,14,16
WVB,2015-16,197,Utah Valley,14,14
WVB,2015-16,198,Rutgers,4,28
WVB,2015-16,199,Colgate,12,16
WVB,2015-16,200,UTEP,9,23
WVB,2015-16,201,West Virginia,5,24
WVB,2015-16,202,Eastern Ill.,16,15
WVB,2015-16,203,Robert Morris,19,13
WVB,2015-16,204,Fresno St.,14,18
WVB,2015-16,205,Air Force,12,21
WVB,2015-16,206,Charlotte,8,19
WVB,2015-16,207,Siena,16,13
WVB,2015-16,208,Drake,15,20
WVB,2015-16,209,DePaul,16,15
WVB,2015-16,210,Clemson,6,26
WVB,2015-16,211,Wofford,16,18
WVB,2015-16,212,Stetson,11,18
WVB,2015-16,213,USC Upstate,15,15
WVB,2015-16,214,Notre Dame,7,25
WVB,2015-16,215,UC Santa Barbara,7,20
WVB,2015-16,216,Portland St.,9,19
WVB,2015-16,217,Lamar,14,16
WVB,2015-16,218,Western Caro.,12,22
WVB,2015-16,219,Radford,14,15
WVB,2015-16,220,Georgia,5,25
WVB,2015-16,221,Bryant,19,14
WVB,2015-16,222,Howard,18,14
WVB,2015-16,223,Georgetown,10,21
WVB,2015-16,224,CSUN,8,20
WVB,2015-16,225,George Mason,10,19
WVB,2015-16,226,Ga. Southern,10,19
WVB,2015-16,227,Youngstown St.,10,21
WVB,2015-16,228,Wright St.,15,16
WVB,2015-16,229,San Jose St.,13,18
WVB,2015-16,230,Ill.-Chicago,12,19
WVB,2015-16,231,Abilene Christian,9,20
WVB,2015-16,232,Bucknell,14,12
WVB,2015-16,233,Buffalo,7,22
WVB,2015-16,234,Middle Tenn.,8,22
WVB,2015-16,235,UC Riverside,10,19
WVB,2015-16,236,Winthrop,14,18
WVB,2015-16,237,Tulane,10,22
WVB,2015-16,238,Tennessee St.,16,14
WVB,2015-16,239,Stony Brook,12,19
WVB,2015-16,240,Eastern Ky.,10,23
WVB,2015-16,241,UNC Asheville,15,12
WVB,2015-16,242,UMES,22,7
WVB,2015-16,243,Davidson,12,16
WVB,2015-16,244,Louisiana Tech,10,20
WVB,2015-16,245,UMBC,12,14
WVB,2015-16,246,William & Mary,10,20
WVB,2015-16,247,Mercer,10,19
WVB,2015-16,248,New Orleans,19,16
WVB,2015-16,249,Southeastern La.,13,18
WVB,2015-16,250,La.-Monroe,14,18
WVB,2015-16,251,UTRGV,12,19
WVB,2015-16,252,Brown,10,16
WVB,2015-16,253,Sacred Heart,15,14
WVB,2015-16,254,East Carolina,12,19
WVB,2015-16,255,Bethune-Cookman,15,16
WVB,2015-16,256,Manhattan,20,14
WVB,2015-16,257,Providence,10,22
WVB,2015-16,258,Central Mich.,11,18
WVB,2015-16,259,Bowling Green,7,22
WVB,2015-16,260,Montana,8,20
WVB,2015-16,261,Utah St.,6,26
WVB,2015-16,262,Elon,7,23
WVB,2015-16,263,Navy,9,20
WVB,2015-16,264,Southeast Mo. St.,10,20
WVB,2015-16,265,Evansville,8,24
WVB,2015-16,266,Columbia,7,16
WVB,2015-16,267,Binghamton,9,19
WVB,2015-16,268,Georgia St.,7,19
WVB,2015-16,269,Tennessee Tech,10,21
WVB,2015-16,270,UT Martin,9,24
WVB,2015-16,271,Niagara,13,17
WVB,2015-16,272,Northeastern,6,25
WVB,2015-16,273,Austin Peay,10,22
WVB,2015-16,274,Weber St.,6,22
WVB,2015-16,275,Grand Canyon,7,21
WVB,2015-16,276,South Dakota St.,5,27
WVB,2015-16,277,Incarnate Word,8,17
WVB,2015-16,278,Bradley,6,24
WVB,2015-16,279,Northwestern St.,7,22
WVB,2015-16,280,Morehead St.,10,21
WVB,2015-16,281,IPFW,7,25
WVB,2015-16,282,Fordham,8,23
WVB,2015-16,283,Rider,16,17
WVB,2015-16,284,Nicholls St.,9,19
WVB,2015-16,285,Coppin St.,9,15
WVB,2015-16,286,Cornell,6,18
WVB,2015-16,287,Morgan St.,13,15
WVB,2015-16,288,SIUE,8,18
WVB,2015-16,289,Florida A&M,8,21
WVB,2015-16,290,UAB,9,23
WVB,2015-16,291,Toledo,6,23
WVB,2015-16,292,La.-Lafayette,6,23
WVB,2015-16,293,Alabama St.,21,15
WVB,2015-16,294,Canisius,11,19
WVB,2015-16,295,Jacksonville St.,14,20
WVB,2015-16,296,Iona,10,20
WVB,2015-16,297,NJIT,6,25
WVB,2015-16,298,Akron,8,21
WVB,2015-16,299,La Salle,6,25
WVB,2015-16,300,Lafayette,11,16
WVB,2015-16,301,Texas Southern,16,19
WVB,2015-16,302,Central Conn. St.,11,16
WVB,2015-16,303,Cal St. Fullerton,0,28
WVB,2015-16,304,Montana St.,3,21
WVB,2015-16,305,The Citadel,7,28
WVB,2015-16,306,Charleston So.,10,23
WVB,2015-16,307,Jackson St.,15,22
WVB,2015-16,308,Chicago St.,1,27
WVB,2015-16,309,Loyola Maryland,6,25
WVB,2015-16,310,Presbyterian,4,24
WVB,2015-16,311,Gardner-Webb,9,22
WVB,2015-16,312,Holy Cross,7,22
WVB,2015-16,313,Western Ill.,3,28
WVB,2015-16,314,St. Francis Brooklyn,7,23
WVB,2015-16,315,Fairleigh Dickinson,10,19
WVB,2015-16,316,Alabama A&M,13,25
WVB,2015-16,317,Saint Francis (PA),6,23
WVB,2015-16,318,Hartford,2,27
WVB,2015-16,319,Norfolk St.,4,21
WVB,2015-16,320,Prairie View,9,25
WVB,2015-16,321,N.C. A&T,7,14
WVB,2015-16,322,Hampton,3,22
WVB,2015-16,323,Delaware St.,3,25
WVB,2015-16,324,Saint Peter's,4,24
WVB,2015-16,325,Southern U.,10,21
WVB,2015-16,326,Ark.-Pine Bluff,7,27
WVB,2015-16,327,UMass Lowell,4,27
WVB,2015-16,328,N.C. Central,5,24
WVB,2015-16,329,South Carolina St.,4,19
WVB,2015-16,330,Quinnipiac,3,28
WVB,2015-16,331,Savannah St.,0,31
WVB,2015-16,332,Grambling,10,25
WVB,2015-16,333,Alcorn,12,23
WVB,2015-16,334,Mississippi Val.,3,30
