Sport,Season,Rank,Team,W,L
WSB,2014-15,53,Marshall,35,15
WSB,2014-15,54,South Fla.,36,20
WSB,2014-15,55,Lehigh,40,9
WSB,2014-15,56,BYU,40,14
WSB,2014-15,57,Long Beach St.,28,24
WSB,2014-15,58,Lipscomb,31,25
WSB,2014-15,59,Kent St.,41,13
WSB,2014-15,60,Oregon St.,26,26
WSB,2014-15,61,Troy,32,23
WSB,2014-15,62,Ohio St.,30,22
WSB,2014-15,63,San Jose St.,37,19
WSB,2014-15,64,Dayton,39,14
WSB,2014-15,65,McNeese St.,36,20
WSB,2014-15,66,Hawaii,32,22
WSB,2014-15,67,Texas St.,32,21
WSB,2014-15,68,UTSA,36,18
WSB,2014-15,69,Northwestern St.,36,18
WSB,2014-15,70,UC Riverside,39,17
WSB,2014-15,71,Ole Miss,30,25
WSB,2014-15,72,Longwood,34,25
WSB,2014-15,73,Tulsa,36,18
WSB,2014-15,74,Elon,31,22
WSB,2014-15,75,Ball St.,34,25
WSB,2014-15,76,Penn St.,29,28
WSB,2014-15,77,La.-Monroe,30,22
WSB,2014-15,78,Mercer,37,22
WSB,2014-15,79,Texas Tech,25,26
WSB,2014-15,80,Towson,35,22
WSB,2014-15,81,North Florida,31,28
WSB,2014-15,82,Purdue,31,25
WSB,2014-15,83,Kennesaw St.,32,19
WSB,2014-15,84,Jacksonville St.,38,17
WSB,2014-15,85,Weber St.,38,19
WSB,2014-15,86,Stony Brook,30,17
WSB,2014-15,87,St. John's (NY),28,19
WSB,2014-15,88,Georgia Tech,16,34
WSB,2014-15,89,Arkansas,16,37
WSB,2014-15,90,Furman,31,25
WSB,2014-15,91,Samford,33,22
WSB,2014-15,92,Iowa,19,40
WSB,2014-15,93,Idaho St.,34,18
WSB,2014-15,94,Stanford,17,37
WSB,2014-15,95,Dartmouth,25,18
WSB,2014-15,96,Murray St.,38,19
WSB,2014-15,97,Stetson,30,20
WSB,2014-15,98,Boston College,27,24
WSB,2014-15,99,Rutgers,29,20
WSB,2014-15,100,Saint Louis,36,18
WSB,2014-15,101,Charlotte,24,27
WSB,2014-15,102,Illinois,26,27
WSB,2014-15,103,Grand Canyon,28,22
WSB,2014-15,104,Wichita St.,34,23
WSB,2014-15,105,FIU,30,24
WSB,2014-15,106,Maryland,27,27
WSB,2014-15,107,Central Ark.,35,21
WSB,2014-15,108,Binghamton,24,21
WSB,2014-15,109,UNLV,25,30
WSB,2014-15,110,Louisiana Tech,31,19
WSB,2014-15,111,Houston,28,27
WSB,2014-15,112,Iowa St.,26,28
WSB,2014-15,113,Illinois St.,25,31
WSB,2014-15,114,Drake,32,21
WSB,2014-15,115,Central Conn. St.,31,14
WSB,2014-15,116,Missouri St.,30,25
WSB,2014-15,117,Coastal Caro.,33,24
WSB,2014-15,118,Saint Francis (PA),31,19
WSB,2014-15,119,Col. of Charleston,24,29
WSB,2014-15,120,Bucknell,35,20
WSB,2014-15,121,Jacksonville,28,28
WSB,2014-15,122,Tennessee Tech,33,28
WSB,2014-15,123,North Texas,19,31
WSB,2014-15,124,IUPUI,33,18
WSB,2014-15,125,Central Mich.,27,23
WSB,2014-15,126,Syracuse,20,26
WSB,2014-15,127,FGCU,23,30
WSB,2014-15,128,UNCG,25,22
WSB,2014-15,129,New Mexico,29,25
WSB,2014-15,130,Winthrop,26,25
WSB,2014-15,131,East Carolina,16,37
WSB,2014-15,132,Cal Poly,22,33
WSB,2014-15,133,South Dakota,28,25
WSB,2014-15,134,Northern Ill.,28,25
WSB,2014-15,135,Eastern Ky.,24,28
WSB,2014-15,136,San Diego,29,23
WSB,2014-15,137,Indiana St.,27,31
WSB,2014-15,138,CSU Bakersfield,21,25
WSB,2014-15,139,Texas-Arlington,27,28
WSB,2014-15,140,UC Davis,18,31
WSB,2014-15,141,Colorado St.,27,29
WSB,2014-15,142,Pacific,19,36
WSB,2014-15,143,DePaul,22,24
WSB,2014-15,144,Wisconsin,21,31
WSB,2014-15,145,Maine,22,22
WSB,2014-15,146,Eastern Ill.,21,27
WSB,2014-15,147,Sacramento St.,28,26
WSB,2014-15,148,Oklahoma St.,21,31
WSB,2014-15,149,UC Santa Barbara,19,35
WSB,2014-15,150,Western Mich.,25,26
WSB,2014-15,150,Delaware,30,23
WSB,2014-15,152,Western Caro.,22,31
WSB,2014-15,153,Loyola Marymount,26,28
WSB,2014-15,154,Seton Hall,25,28
WSB,2014-15,155,Michigan St.,19,36
WSB,2014-15,156,UNI,22,28
WSB,2014-15,157,Lamar,26,28
WSB,2014-15,158,Butler,24,27
WSB,2014-15,159,Miami (OH),32,24
WSB,2014-15,160,Charleston So.,31,28
WSB,2014-15,161,Ga. Southern,12,39
WSB,2014-15,162,Saint Joseph's,23,18
WSB,2014-15,163,Presbyterian,25,25
WSB,2014-15,164,Liberty,29,30
WSB,2014-15,165,Albany (NY),30,18
WSB,2014-15,166,Nicholls St.,26,22
WSB,2014-15,167,Akron,25,26
WSB,2014-15,168,LIU Brooklyn,23,30
WSB,2014-15,169,Southern Ill.,21,26
WSB,2014-15,170,Creighton,22,21
WSB,2014-15,171,Middle Tenn.,22,29
WSB,2014-15,172,UNCW,19,27
WSB,2014-15,173,Bradley,22,32
WSB,2014-15,174,La Salle,15,22
WSB,2014-15,175,Indiana,17,39
WSB,2014-15,176,Robert Morris,26,23
WSB,2014-15,177,Harvard,23,21
WSB,2014-15,178,UConn,18,35
WSB,2014-15,179,UMKC,27,28
WSB,2014-15,180,Boston U.,17,27
WSB,2014-15,181,Memphis,19,34
WSB,2014-15,182,Drexel,19,23
WSB,2014-15,183,Western Ill.,18,23
WSB,2014-15,184,Campbell,28,27
WSB,2014-15,185,Penn,22,20
WSB,2014-15,186,George Washington,25,23
WSB,2014-15,187,Ill.-Chicago,24,22
WSB,2014-15,188,Omaha,22,28
WSB,2014-15,189,A&M-Corpus Christi,20,28
WSB,2014-15,190,Utah St.,19,36
WSB,2014-15,191,Villanova,24,30
WSB,2014-15,192,UT Martin,24,26
WSB,2014-15,193,Appalachian St.,14,35
WSB,2014-15,194,Southern Utah,20,30
WSB,2014-15,195,Oakland,27,24
WSB,2014-15,196,Utah Valley,18,41
WSB,2014-15,197,Providence,16,23
WSB,2014-15,198,Stephen F. Austin,19,32
WSB,2014-15,199,George Mason,23,29
WSB,2014-15,200,UTEP,14,39
WSB,2014-15,201,Wright St.,23,33
WSB,2014-15,202,Southeast Mo. St.,19,27
WSB,2014-15,203,Virginia,16,40
WSB,2014-15,204,St. Mary's (CA),21,32
WSB,2014-15,205,Army West Point,23,27
WSB,2014-15,206,Ohio,15,32
WSB,2014-15,207,Colgate,17,21
WSB,2014-15,208,Fairfield,25,24
WSB,2014-15,209,Sam Houston St.,19,28
WSB,2014-15,210,Bethune-Cookman,22,29
WSB,2014-15,211,Toledo,24,32
WSB,2014-15,212,Bowling Green,20,28
WSB,2014-15,212,Southeastern La.,22,30
WSB,2014-15,214,Princeton,18,24
WSB,2014-15,215,Nevada,16,37
WSB,2014-15,216,Massachusetts,15,28
WSB,2014-15,217,Southern Miss.,18,34
WSB,2014-15,218,Monmouth,19,25
WSB,2014-15,219,Santa Clara,15,35
WSB,2014-15,220,East Tenn. St.,15,33
WSB,2014-15,221,Fairleigh Dickinson,16,20
WSB,2014-15,222,Morehead St.,22,24
WSB,2014-15,223,Canisius,26,19
WSB,2014-15,224,St. Bonaventure,15,24
WSB,2014-15,225,Georgetown,15,32
WSB,2014-15,226,Cleveland St.,23,29
WSB,2014-15,227,Holy Cross,11,17
WSB,2014-15,228,Eastern Mich.,18,32
WSB,2014-15,229,Cornell,17,24
WSB,2014-15,230,Bryant,17,32
WSB,2014-15,231,Savannah St.,22,17
WSB,2014-15,232,Boise St.,12,42
WSB,2014-15,233,Northern Colo.,17,25
WSB,2014-15,234,UMass Lowell,17,30
WSB,2014-15,235,Seattle,16,36
WSB,2014-15,236,Brown,13,21
WSB,2014-15,237,Buffalo,13,37
WSB,2014-15,238,Belmont,13,32
WSB,2014-15,239,Loyola Chicago,15,35
WSB,2014-15,240,Gardner-Webb,15,35
WSB,2014-15,241,Montana,16,34
WSB,2014-15,242,Radford,12,37
WSB,2014-15,243,Florida A&M,18,39
WSB,2014-15,244,Sacred Heart,14,30
WSB,2014-15,245,Manhattan,26,20
WSB,2014-15,246,Portland St.,16,35
WSB,2014-15,247,Green Bay,18,28
WSB,2014-15,248,Delaware St.,21,23
WSB,2014-15,249,Columbia,16,28
WSB,2014-15,250,Marist,28,26
WSB,2014-15,251,Youngstown St.,18,31
WSB,2014-15,252,Texas Southern,25,18
WSB,2014-15,253,South Dakota St.,23,29
WSB,2014-15,254,Iona,16,28
WSB,2014-15,255,Yale,11,23
WSB,2014-15,256,UMBC,22,27
WSB,2014-15,257,Hampton,22,26
WSB,2014-15,258,Houston Baptist,13,32
WSB,2014-15,259,Siena,21,27
WSB,2014-15,260,Evansville,10,45
WSB,2014-15,261,Abilene Christian,14,33
WSB,2014-15,262,Mississippi Val.,15,34
WSB,2014-15,263,Valparaiso,16,35
WSB,2014-15,264,North Dakota,12,43
WSB,2014-15,265,Northern Ky.,6,42
WSB,2014-15,266,Jackson St.,24,26
WSB,2014-15,267,Quinnipiac,17,33
WSB,2014-15,268,Austin Peay,9,37
WSB,2014-15,269,Mt. St. Mary's,11,33
WSB,2014-15,270,Tennessee St.,11,37
WSB,2014-15,271,Southern U.,16,14
WSB,2014-15,272,N.C. Central,18,27
WSB,2014-15,273,Alabama St.,21,33
WSB,2014-15,274,IPFW,3,45
WSB,2014-15,275,Detroit,10,40
WSB,2014-15,276,Wagner,9,25
WSB,2014-15,277,N.C. A&T,15,31
WSB,2014-15,278,Howard,14,29
WSB,2014-15,279,Incarnate Word,12,39
WSB,2014-15,280,Lafayette,4,37
WSB,2014-15,281,Rider,12,35
WSB,2014-15,282,Rhode Island,3,41
WSB,2014-15,283,Norfolk St.,14,27
WSB,2014-15,284,Morgan St.,8,30
WSB,2014-15,285,Niagara,4,40
WSB,2014-15,286,Coppin St.,5,31
WSB,2014-15,287,Hartford,3,43
WSB,2014-15,288,Alabama A&M,18,25
WSB,2014-15,289,Saint Peter's,2,40
WSB,2014-15,290,Grambling,9,29
WSB,2014-15,291,Ark.-Pine Bluff,6,34
WSB,2014-15,292,UMES,7,32
WSB,2014-15,293,Alcorn,2,31
WSB,2014-15,294,South Carolina St.,8,28
WSB,2014-15,295,Prairie View,9,27
