Sport,Season,Rank,Team,W,L
WSB,2015-16,57,CSUN,34,22
WSB,2015-16,58,Col. of Charleston,35,23
WSB,2015-16,59,Longwood,40,20
WSB,2015-16,60,Kent St.,37,22
WSB,2015-16,61,Georgia St.,33,28
WSB,2015-16,62,Fordham,39,21
WSB,2015-16,63,San Diego St.,30,22
WSB,2015-16,64,UAB,27,32
WSB,2015-16,65,San Jose St.,28,24
WSB,2015-16,66,Towson,37,17
WSB,2015-16,67,Hofstra,24,22
WSB,2015-16,68,New Mexico St.,38,21
WSB,2015-16,69,Delaware,30,21
WSB,2015-16,70,Penn St.,30,24
WSB,2015-16,71,Arkansas,17,39
WSB,2015-16,72,Troy,31,25
WSB,2015-16,73,Texas Tech,23,32
WSB,2015-16,74,Weber St.,37,19
WSB,2015-16,75,DePaul,27,25
WSB,2015-16,76,Indiana,29,25
WSB,2015-16,77,Lehigh,36,16
WSB,2015-16,78,Ohio,37,23
WSB,2015-16,79,Northern Ill.,35,20
WSB,2015-16,80,Cal Poly,27,23
WSB,2015-16,81,UNI,38,19
WSB,2015-16,82,Southern Miss.,30,28
WSB,2015-16,83,Pittsburgh,31,21
WSB,2015-16,84,Central Ark.,35,22
WSB,2015-16,85,UT Arlington,29,20
WSB,2015-16,86,Purdue,27,28
WSB,2015-16,87,Wisconsin,28,24
WSB,2015-16,88,Syracuse,27,26
WSB,2015-16,89,Houston,27,29
WSB,2015-16,90,Louisiana Tech,32,22
WSB,2015-16,91,Lamar,35,22
WSB,2015-16,92,Nicholls St.,39,17
WSB,2015-16,93,Northwestern St.,27,25
WSB,2015-16,94,Western Caro.,33,24
WSB,2015-16,95,Miami (OH),35,23
WSB,2015-16,96,Marshall,30,26
WSB,2015-16,97,Charlotte,32,23
WSB,2015-16,98,North Carolina St.,23,33
WSB,2015-16,99,Eastern Ky.,37,17
WSB,2015-16,100,FGCU,32,27
WSB,2015-16,101,Jacksonville,28,30
WSB,2015-16,102,Nevada,32,15
WSB,2015-16,103,Furman,33,28
WSB,2015-16,104,Abilene Christian,26,21
WSB,2015-16,105,UNCW,29,21
WSB,2015-16,106,Southern Ill.,33,19
WSB,2015-16,107,FIU,29,27
WSB,2015-16,108,Ga. Southern,30,27
WSB,2015-16,109,St. John's (NY),29,20
WSB,2015-16,110,Dayton,27,21
WSB,2015-16,111,Michigan St.,27,28
WSB,2015-16,112,Army West Point,39,20
WSB,2015-16,113,Illinois St.,20,33
WSB,2015-16,114,Villanova,32,18
WSB,2015-16,115,Loyola Marymount,32,21
WSB,2015-16,116,Rutgers,24,33
WSB,2015-16,117,Colorado St.,22,24
WSB,2015-16,118,UC Riverside,32,22
WSB,2015-16,119,Lipscomb,26,29
WSB,2015-16,120,Coastal Caro.,37,22
WSB,2015-16,121,Harvard,29,17
WSB,2015-16,122,UNCG,33,26
WSB,2015-16,123,Marist,45,13
WSB,2015-16,124,Kennesaw St.,30,28
WSB,2015-16,125,Drake,30,24
WSB,2015-16,126,UC Santa Barbara,28,28
WSB,2015-16,127,Elon,26,25
WSB,2015-16,128,Hawaii,24,30
WSB,2015-16,129,Stetson,30,24
WSB,2015-16,130,Saint Joseph's,25,26
WSB,2015-16,131,Butler,28,24
WSB,2015-16,132,LIU Brooklyn,30,26
WSB,2015-16,133,SIUE,28,26
WSB,2015-16,134,Wright St.,37,23
WSB,2015-16,135,SFA,28,29
WSB,2015-16,136,Boston U.,28,24
WSB,2015-16,137,Maine,28,21
WSB,2015-16,138,Dartmouth,27,15
WSB,2015-16,139,Binghamton,34,15
WSB,2015-16,140,New Mexico,23,27
WSB,2015-16,141,Massachusetts,26,24
WSB,2015-16,142,Stanford,13,35
WSB,2015-16,143,Chattanooga,30,29
WSB,2015-16,144,Saint Francis (PA),34,24
WSB,2015-16,145,North Florida,20,29
WSB,2015-16,146,Virginia,18,33
WSB,2015-16,147,UNLV,24,31
WSB,2015-16,148,East Carolina,23,31
WSB,2015-16,149,Liberty,31,28
WSB,2015-16,150,Iowa St.,20,35
WSB,2015-16,151,UTEP,23,32
WSB,2015-16,151,UTSA,20,33
WSB,2015-16,153,Akron,30,25
WSB,2015-16,154,Memphis,26,31
WSB,2015-16,154,Radford,35,26
WSB,2015-16,156,North Texas,22,33
WSB,2015-16,157,Bucknell,27,23
WSB,2015-16,158,ETSU,20,22
WSB,2015-16,159,Utah St.,26,25
WSB,2015-16,160,Evansville,24,26
WSB,2015-16,161,Central Mich.,24,27
WSB,2015-16,162,Albany (NY),34,18
WSB,2015-16,163,Ill.-Chicago,33,18
WSB,2015-16,164,La.-Monroe,24,34
WSB,2015-16,165,Saint Louis,25,26
WSB,2015-16,166,Monmouth,29,21
WSB,2015-16,167,Eastern Ill.,25,28
WSB,2015-16,168,Presbyterian,25,28
WSB,2015-16,169,Idaho St.,28,23
WSB,2015-16,170,Ball St.,22,32
WSB,2015-16,171,UConn,19,33
WSB,2015-16,172,Omaha,30,29
WSB,2015-16,173,Stony Brook,26,24
WSB,2015-16,174,UT Martin,30,26
WSB,2015-16,175,Georgia Tech,22,33
WSB,2015-16,176,Sacramento St.,28,22
WSB,2015-16,177,Creighton,25,22
WSB,2015-16,178,Youngstown St.,30,21
WSB,2015-16,179,Pacific,20,28
WSB,2015-16,180,Western Mich.,22,28
WSB,2015-16,181,Tennessee Tech,23,33
WSB,2015-16,182,Mercer,23,35
WSB,2015-16,183,Maryland,12,40
WSB,2015-16,184,Charleston So.,22,34
WSB,2015-16,185,Princeton,23,28
WSB,2015-16,186,St. Mary's (CA),20,27
WSB,2015-16,187,Montana,29,27
WSB,2015-16,188,Iowa,13,39
WSB,2015-16,189,Toledo,21,33
WSB,2015-16,190,UMKC,24,26
WSB,2015-16,191,Western Ky.,17,30
WSB,2015-16,192,Missouri St.,22,30
WSB,2015-16,193,Providence,21,28
WSB,2015-16,194,Robert Morris,23,33
WSB,2015-16,195,Southeastern La.,23,32
WSB,2015-16,196,Delaware St.,30,18
WSB,2015-16,197,Sam Houston St.,21,33
WSB,2015-16,198,Indiana St.,16,35
WSB,2015-16,199,Penn,23,21
WSB,2015-16,200,San Diego,22,29
WSB,2015-16,201,Bradley,18,30
WSB,2015-16,202,Murray St.,24,31
WSB,2015-16,203,Manhattan,30,21
WSB,2015-16,204,Campbell,28,31
WSB,2015-16,205,UC Davis,15,35
WSB,2015-16,206,Cleveland St.,21,32
WSB,2015-16,207,Siena,25,22
WSB,2015-16,208,Middle Tenn.,23,31
WSB,2015-16,209,George Mason,22,25
WSB,2015-16,210,Morehead St.,26,27
WSB,2015-16,211,Houston Baptist,15,29
WSB,2015-16,212,Loyola Chicago,21,28
WSB,2015-16,213,Winthrop,15,43
WSB,2015-16,214,Green Bay,21,33
WSB,2015-16,215,Savannah St.,26,23
WSB,2015-16,216,A&M-Corpus Christi,18,30
WSB,2015-16,217,Valparaiso,18,34
WSB,2015-16,218,Boise St.,14,38
WSB,2015-16,219,Eastern Mich.,19,32
WSB,2015-16,220,Yale,18,31
WSB,2015-16,221,Western Ill.,16,32
WSB,2015-16,222,Fairfield,27,23
WSB,2015-16,223,Florida A&M,27,30
WSB,2015-16,224,Buffalo,17,37
WSB,2015-16,225,Bethune-Cookman,21,32
WSB,2015-16,226,CSU Bakersfield,16,34
WSB,2015-16,227,Belmont,19,35
WSB,2015-16,228,Southern Utah,13,39
WSB,2015-16,229,Brown,18,23
WSB,2015-16,230,Quinnipiac,28,29
WSB,2015-16,231,George Washington,23,29
WSB,2015-16,232,Alabama St.,28,27
WSB,2015-16,233,Seton Hall,24,30
WSB,2015-16,234,Southeast Mo. St.,16,33
WSB,2015-16,235,Incarnate Word,18,33
WSB,2015-16,236,Texas Southern,26,18
WSB,2015-16,237,Seattle,19,33
WSB,2015-16,238,IUPUI,20,35
WSB,2015-16,239,Bowling Green,18,36
WSB,2015-16,240,Drexel,20,35
WSB,2015-16,241,La Salle,16,28
WSB,2015-16,242,Gardner-Webb,21,33
WSB,2015-16,243,Appalachian St.,11,45
WSB,2015-16,244,South Dakota,15,38
WSB,2015-16,245,Colgate,12,29
WSB,2015-16,246,St. Bonaventure,15,32
WSB,2015-16,247,Canisius,23,32
WSB,2015-16,248,Central Conn. St.,18,26
WSB,2015-16,249,Georgetown,9,35
WSB,2015-16,250,Detroit,17,39
WSB,2015-16,251,Alcorn,18,28
WSB,2015-16,252,Portland St.,14,35
WSB,2015-16,253,Utah Valley,9,43
WSB,2015-16,254,South Dakota St.,23,34
WSB,2015-16,255,UMBC,25,31
WSB,2015-16,256,Wagner,20,29
WSB,2015-16,257,Cornell,9,32
WSB,2015-16,258,Mt. St. Mary's,15,35
WSB,2015-16,259,Bryant,12,36
WSB,2015-16,260,Columbia,16,32
WSB,2015-16,261,Iona,13,33
WSB,2015-16,262,North Dakota,17,37
WSB,2015-16,263,Santa Clara,10,41
WSB,2015-16,264,UMass Lowell,11,39
WSB,2015-16,265,Mississippi Val.,15,29
WSB,2015-16,266,Northern Colo.,9,33
WSB,2015-16,267,Tennessee St.,10,45
WSB,2015-16,268,Northern Ky.,13,40
WSB,2015-16,269,Austin Peay,9,38
WSB,2015-16,270,Oakland,13,31
WSB,2015-16,271,Morgan St.,13,28
WSB,2015-16,272,Hampton,20,28
WSB,2015-16,273,Holy Cross,8,36
WSB,2015-16,274,N.C. A&T,17,32
WSB,2015-16,275,Lafayette,13,32
WSB,2015-16,276,Jackson St.,8,28
WSB,2015-16,277,Hartford,6,45
WSB,2015-16,278,Niagara,10,38
WSB,2015-16,279,IPFW,11,40
WSB,2015-16,280,Norfolk St.,18,25
WSB,2015-16,281,Rhode Island,12,32
WSB,2015-16,282,Sacred Heart,13,34
WSB,2015-16,283,Fairleigh Dickinson,12,34
WSB,2015-16,284,Alabama A&M,12,35
WSB,2015-16,285,N.C. Central,8,42
WSB,2015-16,286,Rider,8,42
WSB,2015-16,287,Howard,9,32
WSB,2015-16,288,UMES,11,30
WSB,2015-16,289,South Carolina St.,5,26
WSB,2015-16,290,Saint Peter's,1,42
WSB,2015-16,291,Prairie View,10,28
WSB,2015-16,292,Southern U.,12,20
WSB,2015-16,293,Coppin St.,5,31
WSB,2015-16,294,Grambling,5,32
WSB,2015-16,295,Ark.-Pine Bluff,15,36
