Sport,Season,Rank,Team,W,L
WBB,2017-18,79,Houston,20,11
WBB,2017-18,80,Saint Mary's (CA),20,10
WBB,2017-18,81,IUPUI,22,9
WBB,2017-18,82,Liberty,24,9
WBB,2017-18,83,Albany (NY),24,7
WBB,2017-18,84,Wright St.,23,10
WBB,2017-18,85,Toledo,17,14
WBB,2017-18,86,Fordham,22,9
WBB,2017-18,87,Kentucky,15,17
WBB,2017-18,88,Little Rock,23,9
WBB,2017-18,89,Kansas St.,16,15
WBB,2017-18,90,New Mexico,23,10
WBB,2017-18,91,Bucknell,22,9
WBB,2017-18,92,UNLV,19,11
WBB,2017-18,93,Penn St.,16,15
WBB,2017-18,94,Alabama,17,13
WBB,2017-18,95,Jacksonville,24,8
WBB,2017-18,96,Georgetown,15,15
WBB,2017-18,97,Western Mich.,18,15
WBB,2017-18,98,Lamar University,22,7
WBB,2017-18,99,Saint Francis (PA),24,9
WBB,2017-18,100,Western Ill.,22,9
WBB,2017-18,101,Missouri St.,20,11
WBB,2017-18,102,Auburn,14,15
WBB,2017-18,103,Rice,22,9
WBB,2017-18,104,Iowa St.,14,17
WBB,2017-18,105,Cincinnati,19,12
WBB,2017-18,106,Delaware,19,12
WBB,2017-18,107,Chattanooga,17,12
WBB,2017-18,108,Wake Forest,14,17
WBB,2017-18,109,George Mason,23,9
WBB,2017-18,110,ETSU,20,12
WBB,2017-18,111,Boise St.,23,9
WBB,2017-18,112,Middle Tenn.,18,12
WBB,2017-18,113,SFA,25,6
WBB,2017-18,114,Washington St.,10,20
WBB,2017-18,115,Utah,17,13
WBB,2017-18,116,Colorado St.,20,11
WBB,2017-18,117,Ohio,16,15
WBB,2017-18,118,North Carolina,15,16
WBB,2017-18,119,Saint Louis,17,15
WBB,2017-18,120,UNI,19,13
WBB,2017-18,121,Dartmouth,15,12
WBB,2017-18,122,Seton Hall,16,15
WBB,2017-18,123,Central Ark.,22,9
WBB,2017-18,124,Cleveland St.,19,11
WBB,2017-18,125,Tulane,14,17
WBB,2017-18,126,Yale,15,13
WBB,2017-18,127,Texas St.,23,9
WBB,2017-18,128,Milwaukee,20,11
WBB,2017-18,129,Portland St.,19,13
WBB,2017-18,130,Butler,15,17
WBB,2017-18,131,Robert Morris,25,7
WBB,2017-18,132,San Francisco,16,15
WBB,2017-18,133,Bethune-Cookman,24,6
WBB,2017-18,134,Hartford,19,13
WBB,2017-18,135,Idaho,19,13
WBB,2017-18,136,Louisiana Tech,19,11
WBB,2017-18,137,Saint Joseph's,18,14
WBB,2017-18,138,Radford,23,8
WBB,2017-18,139,Youngstown St.,16,15
WBB,2017-18,140,Loyola Marymount,19,11
WBB,2017-18,141,Colorado,15,16
WBB,2017-18,142,Idaho St.,21,11
WBB,2017-18,143,Arkansas,13,18
WBB,2017-18,144,Fresno St.,16,14
WBB,2017-18,145,Northeastern,16,14
WBB,2017-18,146,Northern Ill.,15,15
WBB,2017-18,147,Eastern Wash.,17,14
WBB,2017-18,148,Cal Poly,17,12
WBB,2017-18,149,Kent St.,13,19
WBB,2017-18,150,Weber St.,20,10
WBB,2017-18,151,Wichita St.,14,17
WBB,2017-18,152,Vanderbilt,7,24
WBB,2017-18,153,Army West Point,17,14
WBB,2017-18,154,N.C. A&T,23,8
WBB,2017-18,155,William & Mary,16,14
WBB,2017-18,156,BYU,16,14
WBB,2017-18,157,UT Martin,19,14
WBB,2017-18,158,Hampton,18,14
WBB,2017-18,159,Marist,20,13
WBB,2017-18,160,Samford,15,16
WBB,2017-18,161,Binghamton,19,11
WBB,2017-18,162,Louisiana,17,16
WBB,2017-18,163,San Diego,17,15
WBB,2017-18,164,SIUE,17,14
WBB,2017-18,165,Southern Ill.,17,14
WBB,2017-18,166,Jacksonville St.,19,12
WBB,2017-18,167,Ole Miss,12,19
WBB,2017-18,168,Clemson,11,19
WBB,2017-18,169,Charlotte,14,16
WBB,2017-18,170,Nevada,17,16
WBB,2017-18,171,UTEP,17,14
WBB,2017-18,172,Troy,18,13
WBB,2017-18,173,Oral Roberts,17,13
WBB,2017-18,174,Brown,15,12
WBB,2017-18,175,Northwestern,12,20
WBB,2017-18,176,Florida,11,19
WBB,2017-18,177,UT Arlington,18,12
WBB,2017-18,178,CSUN,19,15
WBB,2017-18,179,South Ala.,19,12
WBB,2017-18,180,New Hampshire,19,12
WBB,2017-18,181,Denver,16,14
WBB,2017-18,182,Southern U.,17,13
WBB,2017-18,183,Davidson,12,18
WBB,2017-18,184,Pittsburgh,10,20
WBB,2017-18,185,Temple,12,19
WBB,2017-18,186,Pacific,15,17
WBB,2017-18,187,High Point,17,14
WBB,2017-18,188,Kansas,12,18
WBB,2017-18,189,Nicholls St.,19,13
WBB,2017-18,190,Stony Brook,18,12
WBB,2017-18,191,Furman,17,13
WBB,2017-18,192,Oakland,15,16
WBB,2017-18,193,Memphis,10,20
WBB,2017-18,194,Morehead St.,21,11
WBB,2017-18,195,East Carolina,16,15
WBB,2017-18,196,Seattle U,18,14
WBB,2017-18,197,Tulsa,10,21
WBB,2017-18,198,UC Irvine,18,13
WBB,2017-18,199,Washington,7,23
WBB,2017-18,200,UNC Asheville,17,15
WBB,2017-18,201,Richmond,14,17
WBB,2017-18,202,Eastern Mich.,11,20
WBB,2017-18,203,Siena,17,14
WBB,2017-18,204,Stetson,17,14
WBB,2017-18,205,CSU Bakersfield,18,13
WBB,2017-18,206,North Texas,17,14
WBB,2017-18,207,North Dakota,12,18
WBB,2017-18,208,Wisconsin,9,21
WBB,2017-18,209,UC Santa Barbara,12,17
WBB,2017-18,210,Grambling,19,13
WBB,2017-18,211,Boston College,7,23
WBB,2017-18,212,Lehigh,15,15
WBB,2017-18,213,Bowling Green,11,19
WBB,2017-18,214,Montana St.,16,15
WBB,2017-18,215,SMU,10,20
WBB,2017-18,216,Columbia,8,21
WBB,2017-18,217,Southern Miss.,15,15
WBB,2017-18,218,Norfolk St.,18,11
WBB,2017-18,219,Providence,10,21
WBB,2017-18,220,UNCG,13,18
WBB,2017-18,221,Arkansas St.,15,15
WBB,2017-18,222,New Mexico St.,18,12
WBB,2017-18,223,Coastal Caro.,17,14
WBB,2017-18,224,Xavier,10,20
WBB,2017-18,225,Texas Southern,19,12
WBB,2017-18,226,Gardner-Webb,19,13
WBB,2017-18,227,Southeast Mo. St.,14,17
WBB,2017-18,228,Akron,9,21
WBB,2017-18,229,UC Riverside,11,22
WBB,2017-18,230,A&M-Corpus Christi,19,12
WBB,2017-18,231,New Orleans,15,15
WBB,2017-18,232,Niagara,13,18
WBB,2017-18,233,Boston U.,10,19
WBB,2017-18,234,Montana,14,17
WBB,2017-18,235,Lafayette,11,19
WBB,2017-18,236,Pepperdine,10,20
WBB,2017-18,237,Illinois,9,22
WBB,2017-18,238,Loyola Maryland,9,21
WBB,2017-18,239,North Florida,13,18
WBB,2017-18,240,Omaha,12,16
WBB,2017-18,241,Holy Cross,13,18
WBB,2017-18,242,Fla. Atlantic,13,15
WBB,2017-18,243,Prairie View,15,16
WBB,2017-18,244,Illinois St.,14,16
WBB,2017-18,245,La Salle,8,22
WBB,2017-18,246,Abilene Christian,16,14
WBB,2017-18,247,Sacred Heart,14,17
WBB,2017-18,248,Presbyterian,12,18
WBB,2017-18,249,Austin Peay,16,14
WBB,2017-18,250,Grand Canyon,16,14
WBB,2017-18,251,UNCW,12,19
WBB,2017-18,252,Texas Tech,7,23
WBB,2017-18,253,Rider,14,17
WBB,2017-18,254,Hawaii,12,18
WBB,2017-18,255,Northern Ky.,9,22
WBB,2017-18,256,Hofstra,11,19
WBB,2017-18,257,St. Bonaventure,8,22
WBB,2017-18,258,Campbell,15,15
WBB,2017-18,259,UTSA,9,21
WBB,2017-18,260,Lipscomb,12,19
WBB,2017-18,261,Appalachian St.,8,23
WBB,2017-18,262,Col. of Charleston,7,24
WBB,2017-18,263,LIU Brooklyn,13,18
WBB,2017-18,264,Indiana St.,11,19
WBB,2017-18,265,Manhattan,13,18
WBB,2017-18,266,UMES,11,19
WBB,2017-18,267,Cornell,7,20
WBB,2017-18,268,Howard,12,18
WBB,2017-18,269,Bradley,13,18
WBB,2017-18,270,San Diego St.,11,19
WBB,2017-18,271,Fairfield,13,17
WBB,2017-18,272,Morgan St.,16,15
WBB,2017-18,273,Sacramento St.,7,23
WBB,2017-18,274,St. Francis Brooklyn,13,17
WBB,2017-18,275,Arizona,6,24
WBB,2017-18,276,Massachusetts,14,16
WBB,2017-18,277,San Jose St.,7,23
WBB,2017-18,278,McNeese,12,18
WBB,2017-18,279,Old Dominion,8,23
WBB,2017-18,280,UMKC,11,19
WBB,2017-18,281,Fairleigh Dickinson,15,15
WBB,2017-18,282,Towson,9,21
WBB,2017-18,283,VCU,7,22
WBB,2017-18,284,Monmouth,10,21
WBB,2017-18,285,North Dakota St.,9,20
WBB,2017-18,286,Canisius,10,20
WBB,2017-18,287,Valparaiso,13,18
WBB,2017-18,288,Air Force,6,25
WBB,2017-18,289,Santa Clara,9,21
WBB,2017-18,290,Colgate,7,23
WBB,2017-18,291,Central Conn. St.,7,23
WBB,2017-18,292,Alcorn,12,18
WBB,2017-18,293,Mt. St. Mary's,9,20
WBB,2017-18,294,Murray St.,11,19
WBB,2017-18,295,Vermont,8,22
WBB,2017-18,296,Jackson St.,15,13
WBB,2017-18,297,Southeastern La.,8,21
WBB,2017-18,298,Bryant,9,21
WBB,2017-18,299,FIU,8,21
WBB,2017-18,300,Kennesaw St.,7,19
WBB,2017-18,301,Wofford,10,20
WBB,2017-18,302,Long Beach St.,8,23
WBB,2017-18,303,USC Upstate,11,19
WBB,2017-18,304,Western Caro.,5,25
WBB,2017-18,305,Northern Ariz.,7,23
WBB,2017-18,306,Georgia St.,8,22
WBB,2017-18,307,Loyola Chicago,7,23
WBB,2017-18,308,UTRGV,14,16
WBB,2017-18,309,Houston Baptist,10,18
WBB,2017-18,310,Marshall,9,20
WBB,2017-18,311,Alabama A&M,11,18
WBB,2017-18,312,Tennessee Tech,7,22
WBB,2017-18,313,Eastern Ky.,8,19
WBB,2017-18,314,Incarnate Word,5,24
WBB,2017-18,315,Utah St.,7,23
WBB,2017-18,316,Alabama St.,8,22
WBB,2017-18,317,South Carolina St.,12,18
WBB,2017-18,318,Portland,7,23
WBB,2017-18,319,Charleston So.,10,20
WBB,2017-18,320,Cal St. Fullerton,8,21
WBB,2017-18,321,N.C. Central,9,21
WBB,2017-18,322,Coppin St.,6,23
WBB,2017-18,323,UMBC,5,26
WBB,2017-18,324,Utah Valley,11,19
WBB,2017-18,325,Fort Wayne,4,24
WBB,2017-18,326,Detroit Mercy,2,28
WBB,2017-18,327,Ga. Southern,5,25
WBB,2017-18,328,Wagner,6,23
WBB,2017-18,329,Southern Utah,3,27
WBB,2017-18,330,Tennessee St.,6,21
WBB,2017-18,331,Ark.-Pine Bluff,8,21
WBB,2017-18,332,Ill.-Chicago,8,22
WBB,2017-18,333,Delaware St.,6,24
WBB,2017-18,334,Rhode Island,3,27
WBB,2017-18,335,Florida A&M,8,24
WBB,2017-18,336,Sam Houston St.,4,23
WBB,2017-18,337,Northwestern St.,7,22
WBB,2017-18,338,La.-Monroe,4,26
WBB,2017-18,339,NJIT,4,26
WBB,2017-18,340,Mississippi Val.,2,28
WBB,2017-18,341,Savannah St.,5,25
WBB,2017-18,342,Winthrop,3,27
WBB,2017-18,343,Iona,2,28
WBB,2017-18,344,Longwood,7,23
WBB,2017-18,345,Eastern Ill.,3,26
WBB,2017-18,346,Chicago St.,1,29
WBB,2017-18,347,Saint Peter's,4,26
WBB,2017-18,348,UMass Lowell,4,26
WBB,2017-18,349,Evansville,3,27
