Sport,Season,Rank,Team,W,L
WBB,2012-13,75,Youngstown St.,23,10
WBB,2012-13,76,Utah,23,14
WBB,2012-13,77,Hampton,28,6
WBB,2012-13,78,Arkansas,20,13
WBB,2012-13,79,Fresno St.,24,9
WBB,2012-13,80,Cal Poly,21,11
WBB,2012-13,81,Georgetown,15,16
WBB,2012-13,82,Marquette,16,16
WBB,2012-13,83,Tulane,24,9
WBB,2012-13,84,Harvard,21,9
WBB,2012-13,85,Rutgers,16,14
WBB,2012-13,86,Davidson,22,13
WBB,2012-13,87,Wyoming,24,8
WBB,2012-13,88,East Carolina,22,10
WBB,2012-13,89,Washington,21,12
WBB,2012-13,90,Auburn,19,15
WBB,2012-13,91,Minnesota,18,14
WBB,2012-13,92,Oral Roberts,18,13
WBB,2012-13,93,UTEP,22,10
WBB,2012-13,94,Northern Colo.,21,13
WBB,2012-13,95,Stetson,24,9
WBB,2012-13,96,Tulsa,17,17
WBB,2012-13,97,Detroit,21,13
WBB,2012-13,98,Eastern Wash.,19,13
WBB,2012-13,99,Western Ky.,22,11
WBB,2012-13,100,Bowling Green,24,11
WBB,2012-13,101,Georgia Tech,14,16
WBB,2012-13,102,Virginia,16,14
WBB,2012-13,103,Navy,21,12
WBB,2012-13,104,Missouri,17,15
WBB,2012-13,105,Northwestern,13,17
WBB,2012-13,106,UT Martin,19,15
WBB,2012-13,107,North Carolina St.,17,17
WBB,2012-13,108,Hartford,21,12
WBB,2012-13,109,Akron,23,10
WBB,2012-13,110,McNeese St.,21,15
WBB,2012-13,111,Sam Houston St.,18,15
WBB,2012-13,112,Southern California,11,20
WBB,2012-13,113,Richmond,16,16
WBB,2012-13,114,Appalachian St.,20,11
WBB,2012-13,115,Sacred Heart,22,11
WBB,2012-13,116,Saint Francis (PA),17,16
WBB,2012-13,117,Howard,20,12
WBB,2012-13,118,Sacramento St.,19,12
WBB,2012-13,119,Butler,17,14
WBB,2012-13,120,Seattle,20,11
WBB,2012-13,121,FIU,19,13
WBB,2012-13,122,Texas,12,18
WBB,2012-13,123,Eastern Ill.,20,12
WBB,2012-13,124,Boston College,12,19
WBB,2012-13,125,UNI,17,17
WBB,2012-13,126,Idaho,17,16
WBB,2012-13,126,Wisconsin,12,19
WBB,2012-13,128,UCF,16,18
WBB,2012-13,129,Temple,14,18
WBB,2012-13,130,Iona,20,13
WBB,2012-13,131,Idaho St.,18,13
WBB,2012-13,132,American,15,14
WBB,2012-13,133,Winthrop,21,12
WBB,2012-13,134,Hofstra,14,17
WBB,2012-13,135,Rice,14,16
WBB,2012-13,136,N.C. A&T,22,10
WBB,2012-13,137,UAB,18,13
WBB,2012-13,138,Memphis,17,15
WBB,2012-13,139,Old Dominion,19,12
WBB,2012-13,140,Lamar,22,11
WBB,2012-13,141,High Point,17,13
WBB,2012-13,142,Elon,19,14
WBB,2012-13,143,Presbyterian,19,12
WBB,2012-13,144,IUPUI,20,12
WBB,2012-13,145,Holy Cross,18,14
WBB,2012-13,146,Indiana St.,18,13
WBB,2012-13,147,UC Santa Barbara,16,17
WBB,2012-13,148,Army,22,9
WBB,2012-13,149,Hawaii,17,14
WBB,2012-13,150,Cal St. Northridge,16,16
WBB,2012-13,151,Washington St.,11,20
WBB,2012-13,152,Virginia Tech,10,20
WBB,2012-13,153,Montana St.,17,13
WBB,2012-13,154,Nicholls St.,19,11
WBB,2012-13,155,Utah St.,18,14
WBB,2012-13,156,George Washington,14,16
WBB,2012-13,157,Campbell,20,11
WBB,2012-13,158,Arizona St.,13,18
WBB,2012-13,159,South Carolina St.,20,9
WBB,2012-13,160,Santa Clara,14,16
WBB,2012-13,161,Wake Forest,13,19
WBB,2012-13,162,Northeastern,17,13
WBB,2012-13,163,Mercer,20,12
WBB,2012-13,164,Col. of Charleston,16,16
WBB,2012-13,165,Yale,13,15
WBB,2012-13,166,Arkansas St.,15,15
WBB,2012-13,167,Alabama,13,18
WBB,2012-13,168,Ball St.,17,16
WBB,2012-13,169,South Dakota,19,16
WBB,2012-13,170,Tennessee Tech,19,12
WBB,2012-13,171,South Ala.,17,13
WBB,2012-13,172,Bradley,14,16
WBB,2012-13,173,Arizona,12,18
WBB,2012-13,174,Loyola Marymount,13,18
WBB,2012-13,175,Loyola Chicago,17,15
WBB,2012-13,176,Missouri St.,14,17
WBB,2012-13,177,Miami (OH),19,13
WBB,2012-13,178,Texas Southern,20,12
WBB,2012-13,179,Southern Miss.,15,16
WBB,2012-13,180,Penn,18,13
WBB,2012-13,181,Long Beach St.,16,16
WBB,2012-13,182,Northern Ky.,15,13
WBB,2012-13,183,Prairie View,17,15
WBB,2012-13,184,Cincinnati,12,18
WBB,2012-13,185,TCU,9,21
WBB,2012-13,186,Houston,13,17
WBB,2012-13,187,New Mexico,17,14
WBB,2012-13,188,Fairfield,18,14
WBB,2012-13,189,Bucknell,15,16
WBB,2012-13,190,Louisiana Tech,14,17
WBB,2012-13,191,SIU Edwardsville,16,15
WBB,2012-13,192,Eastern Ky.,18,12
WBB,2012-13,193,Oregon St.,10,21
WBB,2012-13,194,Mississippi St.,13,17
WBB,2012-13,195,Indiana,11,19
WBB,2012-13,196,Belmont,18,14
WBB,2012-13,197,Clemson,9,21
WBB,2012-13,198,Rider,15,15
WBB,2012-13,199,Wright St.,12,18
WBB,2012-13,200,Seton Hall,11,20
WBB,2012-13,201,Monmouth,15,15
WBB,2012-13,202,Saint Louis,12,19
WBB,2012-13,203,Mt. St. Mary's,15,16
WBB,2012-13,204,Lehigh,14,16
WBB,2012-13,205,Stephen F. Austin,14,17
WBB,2012-13,206,Central Conn. St.,16,14
WBB,2012-13,207,Portland,11,20
WBB,2012-13,208,Providence,7,23
WBB,2012-13,209,La Salle,8,21
WBB,2012-13,210,San Francisco,12,19
WBB,2012-13,211,UC Davis,12,18
WBB,2012-13,212,Tennessee St.,13,15
WBB,2012-13,213,Xavier,13,16
WBB,2012-13,214,Longwood,14,19
WBB,2012-13,215,Radford,16,14
WBB,2012-13,216,Denver,14,17
WBB,2012-13,217,Southern Utah,15,16
WBB,2012-13,218,St. Bonaventure,10,19
WBB,2012-13,219,Coppin St.,16,16
WBB,2012-13,220,VCU,11,19
WBB,2012-13,221,La.-Monroe,10,21
WBB,2012-13,222,Colorado St.,11,19
WBB,2012-13,223,Stony Brook,14,16
WBB,2012-13,224,Evansville,9,21
WBB,2012-13,225,Fla. Atlantic,12,17
WBB,2012-13,226,Valparaiso,11,20
WBB,2012-13,227,Lafayette,11,19
WBB,2012-13,228,North Texas,11,19
WBB,2012-13,229,UC Riverside,11,18
WBB,2012-13,230,Samford,15,16
WBB,2012-13,231,Portland St.,12,17
WBB,2012-13,232,Neb. Omaha,17,11
WBB,2012-13,233,Milwaukee,9,20
WBB,2012-13,234,Niagara,15,16
WBB,2012-13,235,Mississippi Val.,17,15
WBB,2012-13,236,Colgate,10,21
WBB,2012-13,237,Cleveland St.,13,17
WBB,2012-13,238,Ole Miss,9,20
WBB,2012-13,239,New Mexico St.,15,16
WBB,2012-13,240,Loyola Maryland,12,18
WBB,2012-13,241,Murray St.,16,13
WBB,2012-13,242,IPFW,13,17
WBB,2012-13,243,New Hampshire,12,18
WBB,2012-13,244,Georgia St.,13,16
WBB,2012-13,245,Pittsburgh,9,21
WBB,2012-13,246,North Dakota,11,18
WBB,2012-13,247,UTSA,16,14
WBB,2012-13,248,Central Ark.,15,15
WBB,2012-13,249,Eastern Mich.,8,22
WBB,2012-13,250,Bryant,12,18
WBB,2012-13,251,UC Irvine,9,21
WBB,2012-13,252,Western Ill.,14,16
WBB,2012-13,253,Furman,12,18
WBB,2012-13,254,Western Mich.,11,20
WBB,2012-13,255,Oregon,4,27
WBB,2012-13,256,East Tenn. St.,8,18
WBB,2012-13,257,Siena,13,18
WBB,2012-13,258,Towson,12,18
WBB,2012-13,259,Marshall,9,21
WBB,2012-13,260,Buffalo,12,20
WBB,2012-13,261,UNLV,12,19
WBB,2012-13,262,St. Francis Brooklyn,11,19
WBB,2012-13,263,Cornell,13,15
WBB,2012-13,264,Cal St. Fullerton,11,22
WBB,2012-13,265,Fairleigh Dickinson,12,17
WBB,2012-13,266,Dartmouth,6,22
WBB,2012-13,267,Drake,11,20
WBB,2012-13,268,North Dakota St.,10,19
WBB,2012-13,269,Canisius,12,19
WBB,2012-13,270,Pepperdine,5,23
WBB,2012-13,271,USC Upstate,12,18
WBB,2012-13,272,NJIT,16,15
WBB,2012-13,273,Morgan St.,13,18
WBB,2012-13,274,Delaware St.,10,21
WBB,2012-13,275,Southeast Mo. St.,11,18
WBB,2012-13,276,William & Mary,8,22
WBB,2012-13,277,Boise St.,11,19
WBB,2012-13,278,Southern U.,13,17
WBB,2012-13,279,Robert Morris,7,22
WBB,2012-13,280,North Florida,12,19
WBB,2012-13,281,San Jose St.,11,19
WBB,2012-13,282,UNC Wilmington,5,26
WBB,2012-13,283,La.-Lafayette,10,21
WBB,2012-13,284,UMKC,9,21
WBB,2012-13,285,Northern Ariz.,8,21
WBB,2012-13,286,Northwestern St.,12,18
WBB,2012-13,287,George Mason,9,21
WBB,2012-13,288,Northern Ill.,7,23
WBB,2012-13,288,CSU Bakersfield,12,17
WBB,2012-13,290,Coastal Caro.,13,16
WBB,2012-13,291,Southeastern La.,11,18
WBB,2012-13,292,Oakland,9,20
WBB,2012-13,293,UMBC,10,20
WBB,2012-13,294,Ill.-Chicago,9,21
WBB,2012-13,295,Vermont,10,21
WBB,2012-13,296,Florida A&M,11,19
WBB,2012-13,297,Nevada,8,23
WBB,2012-13,298,Utah Valley,15,15
WBB,2012-13,299,Troy,7,24
WBB,2012-13,300,Brown,9,19
WBB,2012-13,301,Massachusetts,3,26
WBB,2012-13,302,Gardner-Webb,13,18
WBB,2012-13,303,Rhode Island,6,23
WBB,2012-13,304,Texas St.,10,20
WBB,2012-13,305,Ga. Southern,8,23
WBB,2012-13,306,Jackson St.,12,16
WBB,2012-13,307,Jacksonville,11,19
WBB,2012-13,308,Grambling,9,23
WBB,2012-13,309,Texas-Arlington,7,23
WBB,2012-13,310,Austin Peay,7,21
WBB,2012-13,311,Morehead St.,9,21
WBB,2012-13,312,Binghamton,6,24
WBB,2012-13,312,Manhattan,8,23
WBB,2012-13,314,Alabama A&M,9,20
WBB,2012-13,315,UNC Greensboro,8,23
WBB,2012-13,316,Southern Ill.,5,26
WBB,2012-13,317,LIU Brooklyn,7,22
WBB,2012-13,318,Ark.-Pine Bluff,13,18
WBB,2012-13,319,Bethune-Cookman,12,17
WBB,2012-13,320,Tex.-Pan American,12,16
WBB,2012-13,321,Ohio,6,23
WBB,2012-13,322,Western Caro.,7,23
WBB,2012-13,323,Wofford,8,21
WBB,2012-13,324,Air Force,4,26
WBB,2012-13,325,Norfolk St.,7,22
WBB,2012-13,326,Charleston So.,8,20
WBB,2012-13,327,Maine,4,24
WBB,2012-13,328,A&M-Corpus Christi,4,25
WBB,2012-13,329,Savannah St.,7,23
WBB,2012-13,330,Kennesaw St.,7,24
WBB,2012-13,331,Wagner,3,26
WBB,2012-13,332,Alabama St.,9,21
WBB,2012-13,333,UMES,8,20
WBB,2012-13,334,Saint Peter's,2,28
WBB,2012-13,335,Weber St.,0,29
WBB,2012-13,336,Columbia,5,23
WBB,2012-13,337,Lipscomb,3,26
WBB,2012-13,338,Kent St.,3,27
WBB,2012-13,339,N.C. Central,2,28
WBB,2012-13,340,Alcorn,2,26
WBB,2012-13,341,UNC Asheville,2,28
WBB,2012-13,342,Jacksonville St.,1,27
WBB,2012-13,343,Chicago St.,4,26
WBB,2012-13,344,Houston Baptist,7,24
WBB,2012-13,345,New Orleans,3,23
