Sport,Season,Rank,Team,W,L
WBB,2015-16,66,Purdue,20,11
WBB,2015-16,67,Central Mich.,22,10
WBB,2015-16,68,VCU,23,9
WBB,2015-16,69,Temple,20,11
WBB,2015-16,70,Georgia Tech,19,12
WBB,2015-16,71,FGCU,28,5
WBB,2015-16,72,San Francisco,21,11
WBB,2015-16,73,Vanderbilt,18,14
WBB,2015-16,74,Tulane,21,11
WBB,2015-16,75,Hofstra,22,8
WBB,2015-16,76,Abilene Christian,26,3
WBB,2015-16,77,Belmont,24,8
WBB,2015-16,78,Michigan,17,13
WBB,2015-16,79,Missouri St.,24,9
WBB,2015-16,80,Drexel,19,13
WBB,2015-16,81,Minnesota,19,11
WBB,2015-16,82,San Diego,23,7
WBB,2015-16,83,Dayton,14,14
WBB,2015-16,84,California,15,17
WBB,2015-16,85,Oregon,20,10
WBB,2015-16,86,Eastern Mich.,21,11
WBB,2015-16,87,Quinnipiac,24,8
WBB,2015-16,88,Utah,16,14
WBB,2015-16,89,Charlotte,19,11
WBB,2015-16,90,Central Ark.,28,3
WBB,2015-16,91,UNI,22,10
WBB,2015-16,92,Elon,18,12
WBB,2015-16,93,New Mexico St.,26,4
WBB,2015-16,94,North Dakota,18,13
WBB,2015-16,95,Nebraska,18,12
WBB,2015-16,96,Washington St.,14,16
WBB,2015-16,97,Harvard,14,13
WBB,2015-16,98,Bucknell,24,7
WBB,2015-16,99,Marquette,14,16
WBB,2015-16,100,Wright St.,24,10
WBB,2015-16,101,Georgetown,16,13
WBB,2015-16,102,Little Rock,20,12
WBB,2015-16,103,Iona,23,11
WBB,2015-16,104,Northwestern,18,16
WBB,2015-16,105,Hawaii,21,10
WBB,2015-16,106,Buffalo,20,13
WBB,2015-16,107,Fresno St.,21,11
WBB,2015-16,108,UT Martin,21,9
WBB,2015-16,109,TCU,16,14
WBB,2015-16,110,Drake,22,9
WBB,2015-16,111,Virginia,16,15
WBB,2015-16,112,Samford,20,11
WBB,2015-16,113,Memphis,18,12
WBB,2015-16,114,Mercer,24,8
WBB,2015-16,115,Creighton,17,17
WBB,2015-16,116,Gonzaga,18,13
WBB,2015-16,117,Toledo,17,13
WBB,2015-16,118,Saint Joseph's,14,15
WBB,2015-16,119,Troy,20,12
WBB,2015-16,120,UNC Asheville,26,6
WBB,2015-16,121,Liberty,20,12
WBB,2015-16,122,Boston College,15,16
WBB,2015-16,123,Idaho,24,9
WBB,2015-16,124,Virginia Tech,17,13
WBB,2015-16,125,LSU,10,21
WBB,2015-16,126,Akron,19,13
WBB,2015-16,127,Arizona,13,19
WBB,2015-16,128,Marshall,21,11
WBB,2015-16,129,Old Dominion,17,17
WBB,2015-16,130,Youngstown St.,19,12
WBB,2015-16,131,Pittsburgh,13,18
WBB,2015-16,132,IUPUI,20,10
WBB,2015-16,133,Northwestern St.,19,11
WBB,2015-16,134,Jacksonville,22,10
WBB,2015-16,135,Long Beach St.,24,8
WBB,2015-16,136,Iowa St.,13,17
WBB,2015-16,137,La.-Lafayette,21,10
WBB,2015-16,138,Penn St.,12,19
WBB,2015-16,139,Milwaukee,19,12
WBB,2015-16,140,Southern Ill.,20,12
WBB,2015-16,141,Texas Tech,13,18
WBB,2015-16,142,Arkansas,12,18
WBB,2015-16,143,Oral Roberts,14,16
WBB,2015-16,144,Wake Forest,16,15
WBB,2015-16,145,McNeese St.,20,12
WBB,2015-16,146,Northern Ky.,19,13
WBB,2015-16,147,Southern U.,19,11
WBB,2015-16,148,East Carolina,13,19
WBB,2015-16,149,SIUE,18,13
WBB,2015-16,150,Western Mich.,17,15
WBB,2015-16,151,Northeastern,15,16
WBB,2015-16,152,Delaware,16,15
WBB,2015-16,153,North Carolina,14,18
WBB,2015-16,154,Boise St.,19,11
WBB,2015-16,155,UAB,15,16
WBB,2015-16,156,UT Arlington,15,16
WBB,2015-16,157,Yale,14,17
WBB,2015-16,158,Stony Brook,17,14
WBB,2015-16,159,Detroit,15,15
WBB,2015-16,160,Alabama,15,15
WBB,2015-16,161,Marist,16,16
WBB,2015-16,162,Montana St.,21,9
WBB,2015-16,163,Fordham,14,17
WBB,2015-16,164,ETSU,16,14
WBB,2015-16,165,New Mexico,17,14
WBB,2015-16,166,UC Davis,19,13
WBB,2015-16,167,Idaho St.,18,15
WBB,2015-16,168,Xavier,17,13
WBB,2015-16,169,Cornell,14,14
WBB,2015-16,170,George Mason,12,19
WBB,2015-16,171,Eastern Wash.,20,12
WBB,2015-16,172,Sacramento St.,14,17
WBB,2015-16,173,Montana,20,11
WBB,2015-16,174,Robert Morris,20,12
WBB,2015-16,175,Ole Miss,10,20
WBB,2015-16,176,Radford,18,13
WBB,2015-16,177,Loyola Chicago,14,16
WBB,2015-16,178,Eastern Ky.,18,12
WBB,2015-16,179,Pacific,13,17
WBB,2015-16,180,UTRGV,19,13
WBB,2015-16,181,Fla. Atlantic,14,16
WBB,2015-16,182,Grambling,17,14
WBB,2015-16,183,Butler,10,21
WBB,2015-16,184,Illinois,9,21
WBB,2015-16,185,Northern Colo.,13,16
WBB,2015-16,186,Presbyterian,18,13
WBB,2015-16,187,UMBC,17,13
WBB,2015-16,188,Southern Miss.,14,16
WBB,2015-16,189,Davidson,11,19
WBB,2015-16,190,Stetson,19,11
WBB,2015-16,191,Cal Poly,15,16
WBB,2015-16,192,Weber St.,20,11
WBB,2015-16,193,South Ala.,15,15
WBB,2015-16,194,Tulsa,12,19
WBB,2015-16,195,N.C. A&T,19,11
WBB,2015-16,196,SMU,13,18
WBB,2015-16,197,Richmond,13,18
WBB,2015-16,198,Wisconsin,7,22
WBB,2015-16,199,Fairfield,16,14
WBB,2015-16,200,San Jose St.,13,17
WBB,2015-16,201,Sacred Heart,20,12
WBB,2015-16,202,Colorado,7,23
WBB,2015-16,203,Loyola Maryland,16,16
WBB,2015-16,204,Utah Valley,16,15
WBB,2015-16,205,Sam Houston St.,14,18
WBB,2015-16,206,Brown,15,13
WBB,2015-16,207,Hampton,14,17
WBB,2015-16,208,Louisiana Tech,14,16
WBB,2015-16,209,Oakland,15,15
WBB,2015-16,210,SFA,18,12
WBB,2015-16,211,UNLV,18,14
WBB,2015-16,212,Lehigh,18,13
WBB,2015-16,213,USC Upstate,20,11
WBB,2015-16,214,Rhode Island,12,18
WBB,2015-16,215,Gardner-Webb,19,12
WBB,2015-16,216,CSU Bakersfield,12,19
WBB,2015-16,217,Dartmouth,12,18
WBB,2015-16,218,Furman,15,16
WBB,2015-16,219,William & Mary,15,15
WBB,2015-16,220,Alabama St.,19,11
WBB,2015-16,221,Hartford,11,19
WBB,2015-16,222,Kansas,6,25
WBB,2015-16,223,Binghamton,14,17
WBB,2015-16,224,Massachusetts,12,18
WBB,2015-16,225,Rice,9,22
WBB,2015-16,226,Col. of Charleston,11,20
WBB,2015-16,227,Canisius,13,17
WBB,2015-16,228,Texas Southern,19,11
WBB,2015-16,229,Indiana St.,13,17
WBB,2015-16,230,Siena,14,18
WBB,2015-16,231,Coppin St.,16,16
WBB,2015-16,232,Grand Canyon,16,14
WBB,2015-16,233,Southeast Mo. St.,15,15
WBB,2015-16,234,Utah St.,14,17
WBB,2015-16,235,New Hampshire,12,18
WBB,2015-16,236,Navy,15,15
WBB,2015-16,237,Bryant,18,13
WBB,2015-16,238,San Diego St.,12,19
WBB,2015-16,239,Valparaiso,10,21
WBB,2015-16,240,North Texas,11,19
WBB,2015-16,241,Omaha,15,15
WBB,2015-16,242,Western Ill.,15,15
WBB,2015-16,243,Cincinnati,8,22
WBB,2015-16,244,Loyola Marymount,11,20
WBB,2015-16,245,Monmouth,14,17
WBB,2015-16,246,Texas St.,12,19
WBB,2015-16,247,Columbia,12,17
WBB,2015-16,248,Manhattan,15,16
WBB,2015-16,249,Ill.-Chicago,12,18
WBB,2015-16,250,Bethune-Cookman,18,12
WBB,2015-16,251,High Point,12,19
WBB,2015-16,252,Clemson,4,26
WBB,2015-16,253,Campbell,13,18
WBB,2015-16,254,Holy Cross,13,17
WBB,2015-16,255,Bowling Green,10,18
WBB,2015-16,256,Tennessee St.,12,18
WBB,2015-16,257,Morgan St.,13,17
WBB,2015-16,258,Wyoming,13,16
WBB,2015-16,259,Appalachian St.,10,20
WBB,2015-16,260,Murray St.,12,17
WBB,2015-16,261,Houston Baptist,14,15
WBB,2015-16,262,Saint Francis (PA),14,17
WBB,2015-16,263,Northern Ill.,11,19
WBB,2015-16,264,Cleveland St.,9,20
WBB,2015-16,265,Providence,5,24
WBB,2015-16,266,Pepperdine,7,24
WBB,2015-16,267,UC Santa Barbara,12,20
WBB,2015-16,268,UTSA,10,19
WBB,2015-16,269,Austin Peay,10,20
WBB,2015-16,270,La.-Monroe,12,17
WBB,2015-16,271,Georgia St.,10,19
WBB,2015-16,272,Seattle,9,21
WBB,2015-16,273,American,8,23
WBB,2015-16,274,UNCW,7,23
WBB,2015-16,275,UCF,7,23
WBB,2015-16,276,Central Conn. St.,12,18
WBB,2015-16,277,Vermont,9,21
WBB,2015-16,278,Prairie View,13,15
WBB,2015-16,279,Tennessee Tech,10,19
WBB,2015-16,280,UMES,12,17
WBB,2015-16,281,La Salle,5,25
WBB,2015-16,282,Lamar,12,19
WBB,2015-16,283,Miami (OH),9,21
WBB,2015-16,284,Rider,8,22
WBB,2015-16,285,Houston,6,24
WBB,2015-16,286,Towson,7,24
WBB,2015-16,287,Coastal Caro.,12,18
WBB,2015-16,288,Charleston So.,14,17
WBB,2015-16,289,Florida A&M,16,15
WBB,2015-16,290,Kennesaw St.,11,19
WBB,2015-16,291,Niagara,8,23
WBB,2015-16,292,Portland,3,27
WBB,2015-16,293,South Carolina St.,13,16
WBB,2015-16,294,Ga. Southern,7,22
WBB,2015-16,295,Colgate,7,23
WBB,2015-16,296,Savannah St.,10,18
WBB,2015-16,297,Alcorn,11,19
WBB,2015-16,298,Jacksonville St.,10,18
WBB,2015-16,299,Bradley,9,22
WBB,2015-16,300,Western Caro.,7,22
WBB,2015-16,301,CSUN,7,24
WBB,2015-16,302,Wichita St.,8,22
WBB,2015-16,303,Denver,5,25
WBB,2015-16,304,FIU,5,26
WBB,2015-16,305,UMKC,10,18
WBB,2015-16,306,Wofford,9,20
WBB,2015-16,307,Morehead St.,10,20
WBB,2015-16,308,Jackson St.,14,16
WBB,2015-16,309,Northern Ariz.,6,24
WBB,2015-16,310,Nicholls St.,10,19
WBB,2015-16,311,UNCG,8,22
WBB,2015-16,312,A&M-Corpus Christi,9,20
WBB,2015-16,313,Fairleigh Dickinson,11,21
WBB,2015-16,314,Longwood,8,22
WBB,2015-16,315,IPFW,7,23
WBB,2015-16,316,Mt. St. Mary's,9,21
WBB,2015-16,317,Southeastern La.,4,25
WBB,2015-16,318,Kent St.,6,23
WBB,2015-16,319,UMass Lowell,4,24
WBB,2015-16,320,Portland St.,4,26
WBB,2015-16,321,Illinois St.,8,22
WBB,2015-16,322,LIU Brooklyn,9,21
WBB,2015-16,323,North Dakota St.,7,22
WBB,2015-16,324,Delaware St.,9,21
WBB,2015-16,325,Nevada,5,25
WBB,2015-16,326,North Florida,7,23
WBB,2015-16,327,Howard,7,24
WBB,2015-16,328,Winthrop,4,26
WBB,2015-16,329,Lafayette,6,23
WBB,2015-16,330,Evansville,3,28
WBB,2015-16,331,Incarnate Word,6,23
WBB,2015-16,332,New Orleans,8,19
WBB,2015-16,333,Southern Utah,4,25
WBB,2015-16,334,Lipscomb,5,25
WBB,2015-16,335,St. Francis Brooklyn,7,22
WBB,2015-16,336,UC Irvine,4,27
WBB,2015-16,337,Ark.-Pine Bluff,9,21
WBB,2015-16,338,Saint Peter's,4,26
WBB,2015-16,339,Cal St. Fullerton,3,27
WBB,2015-16,340,Eastern Ill.,3,25
WBB,2015-16,341,Air Force,1,29
WBB,2015-16,342,NJIT,4,26
WBB,2015-16,343,Wagner,5,24
WBB,2015-16,344,Boston U.,3,27
WBB,2015-16,345,Chicago St.,4,25
WBB,2015-16,346,Alabama A&M,5,25
WBB,2015-16,347,Norfolk St.,3,24
WBB,2015-16,348,N.C. Central,5,23
WBB,2015-16,349,Mississippi Val.,3,26
