Sport,Season,Rank,Team,W,L
WBB,2008-09,1,Connecticut,39,0
WBB,2008-09,2,Oklahoma,32,5
WBB,2008-09,3,Maryland,31,5
WBB,2008-09,4,Louisville,34,5
WBB,2008-09,5,Stanford,33,5
WBB,2008-09,6,Baylor,29,6
WBB,2008-09,7,Duke,27,6
WBB,2008-09,8,Texas A&M,27,8
WBB,2008-09,9,Auburn,30,4
WBB,2008-09,10,Florida St.,26,8
WBB,2008-09,11,Tennessee,22,11
WBB,2008-09,12,Ohio St.,29,6
WBB,2008-09,13,North Carolina,28,7
WBB,2008-09,14,Iowa St.,27,9
WBB,2008-09,15,Pittsburgh,25,8
WBB,2008-09,16,Rutgers,21,13
WBB,2008-09,17,Notre Dame,22,9
WBB,2008-09,18,Purdue,25,11
WBB,2008-09,19,California,27,7
WBB,2008-09,20,LSU,19,11
WBB,2008-09,21,Virginia,24,10
WBB,2008-09,22,Arizona St.,26,9
WBB,2008-09,23,Florida,24,8
WBB,2008-09,24,Texas,21,12
WBB,2008-09,25,Vanderbilt,26,9
WBB,2008-09,26,South Dakota St.,32,3
WBB,2008-09,27,Xavier,25,7
WBB,2008-09,28,Kansas St.,25,8
WBB,2008-09,29,Middle Tenn.,28,6
WBB,2008-09,30,South Fla.,27,10
WBB,2008-09,31,Temple,21,10
WBB,2008-09,32,DePaul,23,10
WBB,2008-09,33,Georgia Tech,22,10
WBB,2008-09,34,Gonzaga,27,7
WBB,2008-09,35,San Diego St.,24,8
WBB,2008-09,36,Boston College,23,12
WBB,2008-09,37,Iowa,21,11
WBB,2008-09,38,Marist,29,4
WBB,2008-09,39,VCU,26,7
WBB,2008-09,40,Mississippi St.,23,10
WBB,2008-09,41,Villanova,19,14
WBB,2008-09,42,Michigan St.,22,11
WBB,2008-09,43,Kansas,22,14
WBB,2008-09,44,Charlotte,23,9
WBB,2008-09,45,Ball St.,26,9
WBB,2008-09,46,Indiana,21,11
WBB,2008-09,47,Green Bay,29,4
WBB,2008-09,48,Richmond,24,10
WBB,2008-09,49,TCU,20,11
WBB,2008-09,50,Illinois St.,27,8
WBB,2008-09,51,Utah,23,10
WBB,2008-09,52,Bowling Green,29,5
WBB,2008-09,53,Minnesota,20,12
WBB,2008-09,54,Texas Tech,16,15
WBB,2008-09,55,Montana,28,5
WBB,2008-09,56,Marquette,17,16
WBB,2008-09,57,James Madison,24,10
WBB,2008-09,58,Wisconsin,19,15
WBB,2008-09,59,Georgia,18,14
WBB,2008-09,60,Southern California,17,15
WBB,2008-09,61,St. John's (NY),19,15
WBB,2008-09,61,UCLA,19,12
WBB,2008-09,63,Georgetown,20,14
WBB,2008-09,64,Fla. Gulf Coast,26,5
WBB,2008-09,65,Oregon St.,20,12
WBB,2008-09,66,Syracuse,17,15
WBB,2008-09,67,St. Bonaventure,23,11
WBB,2008-09,68,Drexel,24,9
WBB,2008-09,69,Oklahoma St.,17,16
WBB,2008-09,70,Creighton,22,12
WBB,2008-09,71,Wake Forest,19,12
WBB,2008-09,72,Nebraska,15,16
WBB,2008-09,73,New Mexico,25,11
WBB,2008-09,74,Oakland,26,7
WBB,2008-09,75,Dayton,21,14
WBB,2008-09,76,Hartford,20,12
WBB,2008-09,77,UALR,26,7
WBB,2008-09,78,Arkansas,18,14
WBB,2008-09,79,Kentucky,16,16
WBB,2008-09,80,Liberty,24,9
WBB,2008-09,81,George Washington,17,14
WBB,2008-09,82,Sacred Heart,25,8
WBB,2008-09,83,Lehigh,26,7
WBB,2008-09,84,UC Santa Barbara,22,10
WBB,2008-09,85,East Tenn. St.,20,11
WBB,2008-09,86,Mississippi,18,15
WBB,2008-09,87,Old Dominion,17,13
WBB,2008-09,88,Boston U.,25,8
WBB,2008-09,89,SMU,20,12
WBB,2008-09,90,Fresno St.,24,9
WBB,2008-09,91,Cincinnati,14,17
WBB,2008-09,92,West Virginia,18,15
WBB,2008-09,93,BYU,18,11
WBB,2008-09,94,Portland St.,23,10
WBB,2008-09,95,Duquesne,20,12
WBB,2008-09,96,Western Ky.,16,13
WBB,2008-09,97,Alabama,13,17
WBB,2008-09,98,Samford,22,7
WBB,2008-09,99,Chattanooga,22,10
WBB,2008-09,100,Western Caro.,21,12
WBB,2008-09,101,UTSA,24,9
WBB,2008-09,102,Seton Hall,17,14
WBB,2008-09,103,N.C. A&T,26,7
WBB,2008-09,104,Drake,19,12
WBB,2008-09,105,UC Riverside,19,12
WBB,2008-09,106,North Carolina St.,13,17
WBB,2008-09,107,Missouri,13,17
WBB,2008-09,108,Houston,19,10
WBB,2008-09,109,Vermont,21,12
WBB,2008-09,110,Col. of Charleston,23,8
WBB,2008-09,111,Bradley,21,10
WBB,2008-09,112,Canisius,24,9
WBB,2008-09,113,Clemson,14,17
WBB,2008-09,114,South Carolina,10,18
WBB,2008-09,115,Texas-Arlington,22,11
WBB,2008-09,116,UCF,17,17
WBB,2008-09,117,Towson,17,13
WBB,2008-09,118,Butler,20,12
WBB,2008-09,119,South Ala.,21,11
WBB,2008-09,120,Illinois,10,21
WBB,2008-09,121,Penn St.,11,18
WBB,2008-09,122,Tulane,18,14
WBB,2008-09,123,Eastern Ill.,24,9
WBB,2008-09,124,Cleveland St.,19,13
WBB,2008-09,125,Dartmouth,18,11
WBB,2008-09,126,Portland,17,14
WBB,2008-09,127,Colorado,11,18
WBB,2008-09,128,Indiana St.,14,16
WBB,2008-09,129,East Carolina,18,13
WBB,2008-09,130,Arizona,12,19
WBB,2008-09,131,American,19,12
WBB,2008-09,132,Southern Miss.,20,12
WBB,2008-09,133,Providence,10,20
WBB,2008-09,133,Miami (FL),13,17
WBB,2008-09,135,Kent St.,19,10
WBB,2008-09,136,Murray St.,23,9
WBB,2008-09,137,Nevada,18,14
WBB,2008-09,138,Cal Poly,21,11
WBB,2008-09,139,St. Louis,12,18
WBB,2008-09,140,Michigan,10,20
WBB,2008-09,141,Virginia Tech,12,18
WBB,2008-09,142,Jacksonville,19,13
WBB,2008-09,143,Wyoming,16,14
WBB,2008-09,144,Cal St. Bakersfield,19,10
WBB,2008-09,145,Louisiana Tech,21,13
WBB,2008-09,146,Valparaiso,16,14
WBB,2008-09,147,Central Mich.,18,14
WBB,2008-09,148,St. Joseph's,13,17
WBB,2008-09,149,Toledo,18,13
WBB,2008-09,150,San Diego,19,13
WBB,2008-09,151,Harvard,19,10
WBB,2008-09,152,Evansville,15,19
WBB,2008-09,153,Loyola Marymount,18,12
WBB,2008-09,154,Miami (OH),16,15
WBB,2008-09,155,Prairie View,23,11
WBB,2008-09,156,Marshall,17,15
WBB,2008-09,157,Pepperdine,16,13
WBB,2008-09,158,Utah Valley,17,10
WBB,2008-09,159,UTEP,18,12
WBB,2008-09,160,Hofstra,16,14
WBB,2008-09,161,Monmouth,18,13
WBB,2008-09,162,Arkansas St.,16,14
WBB,2008-09,163,Quinnipiac,18,11
WBB,2008-09,164,Lamar,20,11
WBB,2008-09,165,Fairfield,18,13
WBB,2008-09,166,UNLV,14,18
WBB,2008-09,167,Kennesaw St.,15,14
WBB,2008-09,168,Oregon,9,21
WBB,2008-09,169,UNC Wilmington,16,15
WBB,2008-09,170,Mercer,17,14
WBB,2008-09,171,William & Mary,14,17
WBB,2008-09,172,UNI,11,19
WBB,2008-09,173,Army,19,12
WBB,2008-09,174,Delaware,15,15
WBB,2008-09,175,Iona,18,13
WBB,2008-09,176,North Dakota St.,16,13
WBB,2008-09,177,Troy,16,14
WBB,2008-09,178,Belmont,18,13
WBB,2008-09,179,Austin Peay,17,16
WBB,2008-09,180,La.-Monroe,15,16
WBB,2008-09,181,Washington,8,22
WBB,2008-09,182,Bucknell,16,12
WBB,2008-09,183,Wright St.,15,16
WBB,2008-09,184,New Orleans,14,17
WBB,2008-09,185,Northern Ill.,15,15
WBB,2008-09,186,Denver,16,15
WBB,2008-09,187,Ga. Southern,16,14
WBB,2008-09,188,Holy Cross,13,17
