Sport,Season,Rank,Team,W,L
WBB,2014-15,1,Notre Dame,36,3
WBB,2014-15,2,UConn,38,1
WBB,2014-15,3,Tennessee,30,6
WBB,2014-15,4,South Carolina,34,3
WBB,2014-15,5,Baylor,33,4
WBB,2014-15,6,Maryland,34,3
WBB,2014-15,7,Florida St.,32,5
WBB,2014-15,8,Louisville,27,7
WBB,2014-15,9,Iowa,26,8
WBB,2014-15,10,Princeton,31,1
WBB,2014-15,11,Dayton,28,7
WBB,2014-15,12,Kentucky,24,10
WBB,2014-15,13,Arizona St.,29,6
WBB,2014-15,14,George Washington,29,4
WBB,2014-15,15,Duke,23,11
WBB,2014-15,16,North Carolina,26,9
WBB,2014-15,17,Stanford,26,10
WBB,2014-15,18,FGCU,31,3
WBB,2014-15,19,Texas,24,11
WBB,2014-15,20,Oregon St.,27,5
WBB,2014-15,21,Oklahoma,21,12
WBB,2014-15,22,Chattanooga,29,4
WBB,2014-15,23,Green Bay,28,5
WBB,2014-15,24,California,24,10
WBB,2014-15,25,UALR,29,5
WBB,2014-15,26,Ohio St.,24,11
WBB,2014-15,27,South Fla.,27,8
WBB,2014-15,28,Mississippi St.,27,7
WBB,2014-15,29,Western Ky.,30,5
WBB,2014-15,30,Quinnipiac,31,4
WBB,2014-15,31,James Madison,29,4
WBB,2014-15,32,Syracuse,22,10
WBB,2014-15,33,Gonzaga,26,8
WBB,2014-15,34,Texas A&M,23,10
WBB,2014-15,35,DePaul,27,8
WBB,2014-15,36,Washington,23,10
WBB,2014-15,37,Northwestern,23,9
WBB,2014-15,38,Rutgers,23,10
WBB,2014-15,39,Pittsburgh,20,12
WBB,2014-15,40,Arkansas,18,14
WBB,2014-15,41,Nebraska,21,11
WBB,2014-15,42,Wichita St.,29,5
WBB,2014-15,43,Seton Hall,28,6
WBB,2014-15,44,Duquesne,23,11
WBB,2014-15,45,Arkansas St.,24,11
WBB,2014-15,46,Minnesota,23,10
WBB,2014-15,47,Oklahoma St.,20,12
WBB,2014-15,48,South Dakota St.,24,9
WBB,2014-15,49,American,24,9
WBB,2014-15,50,Ohio,27,5
WBB,2014-15,51,Tulane,22,11
WBB,2014-15,52,St. Mary's (CA),23,11
WBB,2014-15,53,UCLA,19,18
