Sport,Season,Rank,Team,W,L
WBB,2009-10,95,Penn St.,17,14
WBB,2009-10,96,Pepperdine,20,12
WBB,2009-10,97,VCU,22,13
WBB,2009-10,98,Wake Forest,18,14
WBB,2009-10,99,Wyoming,21,12
WBB,2009-10,100,Eastern Mich.,22,9
WBB,2009-10,101,Houston,17,15
WBB,2009-10,102,Fla. Gulf Coast,24,7
WBB,2009-10,103,Pittsburgh,16,15
WBB,2009-10,104,Appalachian St.,23,12
WBB,2009-10,105,Lamar,26,8
WBB,2009-10,106,Butler,23,10
WBB,2009-10,107,South Dakota St.,22,11
WBB,2009-10,108,Missouri,12,18
WBB,2009-10,109,Charlotte,18,14
WBB,2009-10,110,Delaware,21,12
WBB,2009-10,111,UNI,17,16
WBB,2009-10,112,Virginia Tech,15,15
WBB,2009-10,113,Arkansas,12,18
WBB,2009-10,113,Columbia,18,10
WBB,2009-10,115,Drexel,17,14
WBB,2009-10,116,South Fla.,15,16
WBB,2009-10,117,American,22,10
WBB,2009-10,118,Harvard,20,9
WBB,2009-10,119,Robert Morris,23,9
WBB,2009-10,120,Duquesne,20,12
WBB,2009-10,121,Col. of Charleston,21,12
WBB,2009-10,122,Hofstra,20,14
WBB,2009-10,123,Colorado,13,17
WBB,2009-10,124,Arizona,14,17
WBB,2009-10,125,Memphis,20,14
WBB,2009-10,126,N.C. A&T,23,11
WBB,2009-10,127,Cleveland St.,19,14
WBB,2009-10,128,St. Joseph's,17,15
WBB,2009-10,129,Villanova,14,16
WBB,2009-10,130,Hampton,20,12
WBB,2009-10,131,Cincinnati,12,18
WBB,2009-10,132,Nevada,17,16
WBB,2009-10,133,Detroit,17,14
WBB,2009-10,134,Samford,23,11
WBB,2009-10,135,Long Island,22,10
WBB,2009-10,136,UAB,17,15
WBB,2009-10,137,Washington,13,18
WBB,2009-10,138,Kent St.,20,11
WBB,2009-10,139,Boston U.,16,15
WBB,2009-10,140,A&M-Corpus Christi,24,11
WBB,2009-10,141,Indiana St.,17,14
WBB,2009-10,142,Ga. Southern,19,12
WBB,2009-10,143,Towson,15,16
WBB,2009-10,144,UTEP,16,16
WBB,2009-10,145,Oral Roberts,23,10
WBB,2009-10,146,Tulsa,12,16
WBB,2009-10,147,UNLV,13,18
WBB,2009-10,148,Northeastern,13,18
WBB,2009-10,149,Bradley,17,14
WBB,2009-10,150,St. Francis (PA),17,15
WBB,2009-10,151,Drake,15,15
WBB,2009-10,152,Wichita St.,18,15
WBB,2009-10,153,UC Davis,21,11
WBB,2009-10,154,Eastern Ill.,23,11
WBB,2009-10,155,Boise St.,19,12
WBB,2009-10,156,New Mexico St.,18,14
WBB,2009-10,157,Sacred Heart,19,11
WBB,2009-10,158,UCF,11,16
WBB,2009-10,159,UC Riverside,17,16
WBB,2009-10,160,Rice,13,17
WBB,2009-10,161,Akron,18,14
WBB,2009-10,162,Morehead St.,22,11
WBB,2009-10,163,S.C. Upstate,20,9
WBB,2009-10,164,Alabama,12,18
WBB,2009-10,165,Stephen F. Austin,18,11
WBB,2009-10,166,UTSA,16,14
WBB,2009-10,167,FIU,14,16
WBB,2009-10,168,Fla. Atlantic,14,15
WBB,2009-10,169,Iona,18,14
WBB,2009-10,170,Fairfield,20,14
WBB,2009-10,171,Denver,18,13
WBB,2009-10,171,Southern U.,23,9
WBB,2009-10,173,Austin Peay,15,18
WBB,2009-10,174,Georgia St.,15,15
WBB,2009-10,175,Colorado St.,13,17
WBB,2009-10,176,Washington St.,8,22
WBB,2009-10,177,Eastern Wash.,19,12
WBB,2009-10,178,Marshall,14,16
WBB,2009-10,179,Portland,18,13
WBB,2009-10,180,Ball St.,14,17
WBB,2009-10,181,Idaho,11,20
WBB,2009-10,182,Davidson,14,15
WBB,2009-10,183,UNC Wilmington,12,19
WBB,2009-10,184,Portland St.,18,15
WBB,2009-10,185,Idaho St.,15,15
WBB,2009-10,186,Cal Poly,18,11
WBB,2009-10,187,Montana St.,18,14
WBB,2009-10,188,High Point,17,14
WBB,2009-10,189,Seton Hall,9,21
WBB,2009-10,190,San Diego,15,14
WBB,2009-10,191,William & Mary,12,18
WBB,2009-10,192,Texas-Arlington,15,16
WBB,2009-10,193,Hawaii,10,20
WBB,2009-10,194,UC Santa Barbara,15,17
WBB,2009-10,195,South Ala.,15,16
WBB,2009-10,196,Oakland,17,13
WBB,2009-10,197,Florida A&M,18,11
WBB,2009-10,198,Loyola Marymount,13,17
WBB,2009-10,199,Central Mich.,12,18
WBB,2009-10,200,Montana,15,14
WBB,2009-10,201,Coastal Caro.,17,13
WBB,2009-10,202,Mercer,14,16
WBB,2009-10,203,UMBC,13,17
WBB,2009-10,204,Yale,13,15
WBB,2009-10,205,Massachusetts,11,19
WBB,2009-10,206,Navy,17,14
WBB,2009-10,207,Charleston So.,17,14
WBB,2009-10,208,North Dakota,17,14
WBB,2009-10,209,Oregon St.,11,20
WBB,2009-10,210,Ill.-Chicago,12,18
WBB,2009-10,211,Dartmouth,11,17
WBB,2009-10,212,Monmouth,16,14
WBB,2009-10,213,Arkansas St.,13,18
WBB,2009-10,214,Howard,16,14
WBB,2009-10,215,Manhattan,15,15
WBB,2009-10,216,Utah St.,13,17
WBB,2009-10,217,St. Louis,11,19
WBB,2009-10,218,Niagara,13,18
WBB,2009-10,219,George Mason,10,20
WBB,2009-10,220,Central Ark.,21,8
WBB,2009-10,221,North Dakota St.,16,13
WBB,2009-10,222,Cal St. Bakersfield,16,13
WBB,2009-10,223,Southern Miss.,9,21
WBB,2009-10,224,Long Beach St.,13,17
WBB,2009-10,225,Stony Brook,10,20
WBB,2009-10,226,Binghamton,11,19
WBB,2009-10,227,UMKC,16,16
WBB,2009-10,228,New Orleans,12,20
WBB,2009-10,229,Loyola (IL),15,15
WBB,2009-10,230,Northern Colo.,14,16
WBB,2009-10,231,Loyola Maryland,14,16
WBB,2009-10,232,Belmont,15,15
WBB,2009-10,233,Wright St.,11,19
WBB,2009-10,234,Bethune-Cookman,17,15
WBB,2009-10,235,IPFW,13,17
WBB,2009-10,236,Cal St. Fullerton,15,17
WBB,2009-10,237,Quinnipiac,12,18
WBB,2009-10,238,Sacramento St.,15,15
WBB,2009-10,239,Rhode Island,9,20
WBB,2009-10,240,Prairie View,15,14
WBB,2009-10,241,Morgan St.,17,13
WBB,2009-10,242,UNC Greensboro,10,20
WBB,2009-10,243,North Texas,9,22
WBB,2009-10,244,Miami (OH),9,22
WBB,2009-10,245,Bryant,13,16
WBB,2009-10,246,Sam Houston St.,11,18
WBB,2009-10,247,George Washington,6,22
WBB,2009-10,248,La Salle,7,22
WBB,2009-10,248,North Florida,12,20
WBB,2009-10,250,Milwaukee,12,19
WBB,2009-10,251,Troy,12,17
WBB,2009-10,252,Longwood,9,20
WBB,2009-10,253,Northwestern St.,15,16
WBB,2009-10,254,Western Mich.,9,21
WBB,2009-10,255,Northern Ill.,10,19
WBB,2009-10,256,Kennesaw St.,11,19
WBB,2009-10,257,Canisius,12,19
WBB,2009-10,258,Alabama A&M,16,13
WBB,2009-10,259,Winthrop,13,18
WBB,2009-10,260,Siena,11,18
WBB,2009-10,261,UC Irvine,9,21
WBB,2009-10,262,Md.-East. Shore,12,16
WBB,2009-10,263,Holy Cross,10,21
WBB,2009-10,264,Western Caro.,7,23
WBB,2009-10,265,Eastern Ky.,12,17
WBB,2009-10,266,Brown,8,20
WBB,2009-10,267,Campbell,14,16
WBB,2009-10,268,SIU Edwardsville,8,21
WBB,2009-10,269,Albany (NY),11,19
WBB,2009-10,270,Maine,8,21
WBB,2009-10,271,Tennessee Tech,14,16
WBB,2009-10,272,Texas Southern,13,18
WBB,2009-10,273,St. Peter's,11,19
WBB,2009-10,274,Fairleigh Dickinson,9,20
WBB,2009-10,275,Central Conn. St.,12,18
WBB,2009-10,276,New Hampshire,9,22
WBB,2009-10,277,Southern Ill.,5,24
WBB,2009-10,278,Santa Clara,5,27
WBB,2009-10,279,Jacksonville,10,20
WBB,2009-10,280,Murray St.,13,17
WBB,2009-10,281,La.-Monroe,10,19
WBB,2009-10,282,Wofford,8,21
WBB,2009-10,283,Radford,6,22
WBB,2009-10,284,UT Martin,11,19
WBB,2009-10,285,Ohio,8,22
WBB,2009-10,286,Wagner,9,21
WBB,2009-10,287,Valparaiso,9,21
WBB,2009-10,288,Buffalo,7,23
WBB,2009-10,289,Elon,12,19
WBB,2009-10,290,Mt. St. Mary's,10,18
WBB,2009-10,291,Alabama St.,13,17
WBB,2009-10,292,Southeastern La.,12,18
WBB,2009-10,293,Western Ill.,11,20
WBB,2009-10,294,Fordham,8,22
WBB,2009-10,295,Ark.-Pine Bluff,8,22
WBB,2009-10,296,N.C. Central,11,18
WBB,2009-10,297,Alcorn St.,8,20
WBB,2009-10,298,Grambling,13,15
WBB,2009-10,299,Lafayette,6,23
WBB,2009-10,300,La.-Lafayette,9,22
WBB,2009-10,301,Tex.-Pan American,13,17
WBB,2009-10,302,Furman,7,24
WBB,2009-10,303,Army,11,18
WBB,2009-10,304,Evansville,4,26
WBB,2009-10,305,Tennessee St.,10,18
WBB,2009-10,306,San Jose St.,6,23
WBB,2009-10,307,South Carolina St.,14,19
WBB,2009-10,308,Cornell,7,20
WBB,2009-10,309,Chicago St.,12,19
WBB,2009-10,310,Mississippi Val.,9,20
WBB,2009-10,311,Coppin St.,10,19
WBB,2009-10,312,San Francisco,5,27
WBB,2009-10,313,South Dakota,15,16
WBB,2009-10,314,Air Force,3,27
WBB,2009-10,315,Jacksonville St.,9,20
WBB,2009-10,316,Stetson,6,24
WBB,2009-10,317,Weber St.,9,20
WBB,2009-10,318,NJIT,11,18
WBB,2009-10,319,UNC Asheville,8,22
WBB,2009-10,320,Texas St.,7,20
WBB,2009-10,321,Seattle,6,24
WBB,2009-10,322,Bucknell,7,21
WBB,2009-10,323,Colgate,10,19
WBB,2009-10,324,Southeast Mo. St.,7,21
WBB,2009-10,325,Northern Ariz.,5,24
WBB,2009-10,326,Pacific,6,23
WBB,2009-10,327,Presbyterian,5,25
WBB,2009-10,328,Delaware St.,6,24
WBB,2009-10,329,Savannah St.,9,21
WBB,2009-10,330,Penn,2,26
WBB,2009-10,331,Lipscomb,5,25
WBB,2009-10,332,Rider,4,26
WBB,2009-10,333,McNeese St.,7,22
WBB,2009-10,334,Southern Utah,7,23
WBB,2009-10,335,Cal St. Northridge,4,24
WBB,2009-10,336,Utah Valley,10,22
WBB,2009-10,337,Nicholls St.,4,24
WBB,2009-10,338,Jackson St.,6,22
WBB,2009-10,339,IUPUI,3,26
WBB,2009-10,340,St. Francis (NY),2,27
WBB,2009-10,341,Youngstown St.,0,30
WBB,2009-10,342,Winston-Salem,2,28
WBB,2009-10,343,Norfolk St.,4,23
WBB,2009-10,344,Houston Baptist,3,25
WBB,2009-10,345,Centenary (LA),2,27
