Sport,Season,Rank,Team,W,L
WBB,2010-11,1,Connecticut,36,2
WBB,2010-11,2,Duke,32,4
WBB,2010-11,3,Texas A&M,33,5
WBB,2010-11,4,Tennessee,34,3
WBB,2010-11,5,Baylor,34,3
WBB,2010-11,6,Stanford,33,3
WBB,2010-11,7,Notre Dame,31,8
WBB,2010-11,8,Ohio St.,24,10
WBB,2010-11,9,DePaul,29,7
WBB,2010-11,10,Xavier,29,3
WBB,2010-11,11,UCLA,28,5
WBB,2010-11,12,Georgetown,24,11
WBB,2010-11,13,Michigan St.,27,6
WBB,2010-11,14,Kentucky,25,9
WBB,2010-11,15,Miami (FL),28,5
WBB,2010-11,16,Florida St.,24,8
WBB,2010-11,17,Maryland,24,8
WBB,2010-11,18,Oklahoma,23,12
WBB,2010-11,19,North Carolina,28,9
WBB,2010-11,20,Green Bay,34,2
WBB,2010-11,21,Georgia Tech,24,11
WBB,2010-11,22,Rutgers,20,13
WBB,2010-11,23,Iowa,22,9
WBB,2010-11,24,Marquette,24,9
WBB,2010-11,25,Georgia,23,11
WBB,2010-11,26,Louisville,22,13
WBB,2010-11,27,West Virginia,24,10
WBB,2010-11,28,Gonzaga,31,5
WBB,2010-11,29,St. John's (NY),22,11
WBB,2010-11,30,Penn St.,25,10
WBB,2010-11,31,Texas Tech,22,11
WBB,2010-11,32,Houston,26,6
WBB,2010-11,33,Southern California,24,13
WBB,2010-11,34,Iowa St.,22,11
WBB,2010-11,35,Temple,24,9
WBB,2010-11,36,Vanderbilt,20,12
WBB,2010-11,37,James Madison,26,8
WBB,2010-11,38,Louisiana Tech,24,8
WBB,2010-11,39,Toledo,29,8
WBB,2010-11,40,Florida,20,15
WBB,2010-11,41,UNI,27,6
WBB,2010-11,42,Purdue,21,12
WBB,2010-11,43,Texas,19,14
WBB,2010-11,44,Syracuse,25,10
WBB,2010-11,45,Marist,31,3
WBB,2010-11,46,Kansas St.,21,11
WBB,2010-11,47,Arizona St.,20,11
WBB,2010-11,48,Bowling Green,28,5
WBB,2010-11,49,Charlotte,27,10
WBB,2010-11,50,Dayton,21,12
WBB,2010-11,51,LSU,19,13
WBB,2010-11,52,Duquesne,24,9
