Sport,Season,Rank,Team,W,L
WBB,2013-14,69,Quinnipiac,21,12
WBB,2013-14,70,Princeton,20,8
WBB,2013-14,71,American,22,9
WBB,2013-14,72,George Washington,21,10
WBB,2013-14,73,Colorado St.,25,7
WBB,2013-14,74,Arkansas,19,11
WBB,2013-14,75,UT Martin,24,7
WBB,2013-14,76,Akron,23,9
WBB,2013-14,77,Alabama,14,16
WBB,2013-14,78,Pacific,18,12
WBB,2013-14,79,Duquesne,19,12
WBB,2013-14,80,North Dakota,22,9
WBB,2013-14,81,Virginia,14,17
WBB,2013-14,82,Harvard,21,7
WBB,2013-14,83,Wichita St.,26,6
WBB,2013-14,84,Indiana,18,12
WBB,2013-14,85,N.C. A&T,24,6
WBB,2013-14,86,Marquette,21,10
WBB,2013-14,87,Winthrop,24,8
WBB,2013-14,87,Idaho,25,8
WBB,2013-14,89,Washington,17,13
WBB,2013-14,90,TCU,18,14
WBB,2013-14,91,Wright St.,26,8
WBB,2013-14,92,UCLA,13,18
WBB,2013-14,93,Michigan,18,13
WBB,2013-14,94,East Carolina,22,8
WBB,2013-14,95,Mississippi St.,19,13
WBB,2013-14,96,Miami (FL),16,14
WBB,2013-14,97,Fresno St.,22,10
WBB,2013-14,98,Southern Utah,22,9
WBB,2013-14,99,SMU,17,13
WBB,2013-14,100,VCU,22,9
WBB,2013-14,101,Montana,22,10
WBB,2013-14,102,Temple,14,16
WBB,2013-14,103,Albany (NY),28,4
WBB,2013-14,104,Missouri,17,13
WBB,2013-14,105,Tulane,20,10
WBB,2013-14,106,Colorado,17,14
WBB,2013-14,107,Western Ky.,24,8
WBB,2013-14,108,Northwestern,15,15
WBB,2013-14,109,Hawaii,17,13
WBB,2013-14,110,Green Bay,22,9
WBB,2013-14,111,Holy Cross,20,12
WBB,2013-14,112,Butler,15,15
WBB,2013-14,113,Fairfield,20,10
WBB,2013-14,114,Arkansas St.,22,11
WBB,2013-14,115,Wake Forest,15,16
WBB,2013-14,116,Virginia Tech,14,16
WBB,2013-14,117,Drexel,15,16
WBB,2013-14,118,Delaware,20,10
WBB,2013-14,119,Indiana St.,20,11
WBB,2013-14,120,High Point,22,10
WBB,2013-14,121,Ill.-Chicago,22,9
WBB,2013-14,122,Cal Poly,18,13
WBB,2013-14,123,Oregon,15,15
WBB,2013-14,124,Richmond,14,16
WBB,2013-14,125,Wyoming,20,11
WBB,2013-14,126,IUPUI,22,9
WBB,2013-14,127,Charlotte,15,15
WBB,2013-14,128,Kansas,13,19
WBB,2013-14,129,Boston College,12,19
WBB,2013-14,130,Old Dominion,17,15
WBB,2013-14,131,Liberty,20,11
WBB,2013-14,132,Ball St.,18,16
WBB,2013-14,133,Sacramento St.,18,12
WBB,2013-14,134,Cincinnati,13,18
WBB,2013-14,135,Stony Brook,24,8
WBB,2013-14,136,South Dakota,19,13
WBB,2013-14,137,Bucknell,16,13
WBB,2013-14,138,Seton Hall,18,13
WBB,2013-14,139,UALR,18,12
WBB,2013-14,140,Wisconsin,10,19
WBB,2013-14,141,Northwestern St.,21,12
WBB,2013-14,142,Portland,14,16
WBB,2013-14,143,UAB,16,15
WBB,2013-14,144,UNI,17,13
WBB,2013-14,145,Col. of Charleston,17,14
WBB,2013-14,146,Grand Canyon,21,8
WBB,2013-14,147,Cal St. Northridge,18,14
WBB,2013-14,148,Savannah St.,19,14
WBB,2013-14,149,Pittsburgh,11,20
WBB,2013-14,150,Kansas St.,11,19
WBB,2013-14,151,Eastern Wash.,16,14
WBB,2013-14,152,Lafayette,14,16
WBB,2013-14,153,Northern Ky.,17,12
WBB,2013-14,154,Buffalo,17,13
WBB,2013-14,155,Coppin St.,17,14
WBB,2013-14,156,Furman,18,12
WBB,2013-14,157,Ole Miss,12,20
WBB,2013-14,158,USC Upstate,17,14
WBB,2013-14,159,Nevada,18,13
WBB,2013-14,160,Bakersfield,19,11
WBB,2013-14,161,Utah St.,15,16
WBB,2013-14,162,La Salle,15,15
WBB,2013-14,163,St. Francis Brooklyn,19,11
WBB,2013-14,164,Clemson,13,19
WBB,2013-14,165,FIU,15,18
WBB,2013-14,166,Davidson,16,16
WBB,2013-14,167,Drake,17,15
WBB,2013-14,168,Mt. St. Mary's,19,13
WBB,2013-14,169,Campbell,19,12
WBB,2013-14,170,Southern U.,20,8
WBB,2013-14,171,UC Irvine,17,15
WBB,2013-14,172,Rice,13,17
WBB,2013-14,173,Georgetown,11,21
WBB,2013-14,174,Robert Morris,21,11
WBB,2013-14,175,UC Davis,15,16
WBB,2013-14,176,Idaho St.,14,17
WBB,2013-14,177,San Francisco,12,19
WBB,2013-14,178,Stephen F. Austin,20,12
WBB,2013-14,179,Hofstra,14,15
WBB,2013-14,180,Illinois,9,21
WBB,2013-14,181,Memphis,13,18
WBB,2013-14,182,Nicholls St.,17,14
WBB,2013-14,183,Texas Southern,20,12
WBB,2013-14,184,Elon,15,16
WBB,2013-14,185,Utah,12,19
WBB,2013-14,186,UTSA,14,17
WBB,2013-14,187,Florida A&M,17,14
WBB,2013-14,188,Mercer,17,14
WBB,2013-14,189,Saint Francis (PA),15,17
WBB,2013-14,190,Boise St.,17,13
WBB,2013-14,191,Long Beach St.,17,15
WBB,2013-14,192,Fla. Atlantic,16,14
WBB,2013-14,193,Missouri St.,14,17
WBB,2013-14,194,Montana St.,15,15
WBB,2013-14,195,Texas St.,16,15
WBB,2013-14,196,Belmont,14,17
WBB,2013-14,197,McNeese St.,19,13
WBB,2013-14,198,Toledo,16,16
WBB,2013-14,199,Eastern Mich.,17,13
WBB,2013-14,200,Northeastern,12,18
WBB,2013-14,201,Cleveland St.,14,16
WBB,2013-14,202,Yale,13,15
WBB,2013-14,203,A&M-Corpus Christi,18,12
WBB,2013-14,204,Boston U.,13,20
WBB,2013-14,205,Louisiana Tech,12,20
WBB,2013-14,206,Evansville,15,15
WBB,2013-14,207,IPFW,15,14
WBB,2013-14,208,Tulsa,12,16
WBB,2013-14,209,Lamar,18,12
WBB,2013-14,210,Saint Louis,12,18
WBB,2013-14,211,Youngstown St.,15,16
WBB,2013-14,212,UCF,10,20
WBB,2013-14,213,Colgate,8,22
WBB,2013-14,214,Cornell,14,14
WBB,2013-14,215,Central Ark.,18,12
WBB,2013-14,216,Illinois St.,10,20
WBB,2013-14,217,San Diego St.,13,17
WBB,2013-14,218,Bryant,17,14
WBB,2013-14,219,Rider,15,17
WBB,2013-14,220,Northern Colo.,14,15
WBB,2013-14,221,Towson,13,17
WBB,2013-14,222,Jacksonville,13,17
WBB,2013-14,223,Cal St. Fullerton,12,18
WBB,2013-14,224,Prairie View,14,17
WBB,2013-14,225,Canisius,13,17
WBB,2013-14,226,Northern Ill.,11,19
WBB,2013-14,227,New Hampshire,19,12
WBB,2013-14,228,Maine,16,14
WBB,2013-14,229,Seattle,16,16
WBB,2013-14,230,Lehigh,13,18
WBB,2013-14,231,Oakland,13,17
WBB,2013-14,232,Loyola Marymount,9,21
WBB,2013-14,233,North Texas,12,18
WBB,2013-14,234,UNLV,13,19
WBB,2013-14,235,Appalachian St.,13,16
WBB,2013-14,236,Houston,6,25
WBB,2013-14,237,Hartford,13,18
WBB,2013-14,238,Sacred Heart,12,18
WBB,2013-14,239,Bethune-Cookman,12,18
WBB,2013-14,240,Coastal Caro.,15,16
WBB,2013-14,241,Ohio,9,21
WBB,2013-14,242,Sam Houston St.,13,16
WBB,2013-14,243,Gardner-Webb,16,14
WBB,2013-14,244,Jackson St.,15,15
WBB,2013-14,244,Western Mich.,13,18
WBB,2013-14,246,Santa Clara,10,20
WBB,2013-14,247,Providence,7,23
WBB,2013-14,248,Tex.-Pan American,14,16
WBB,2013-14,249,Eastern Ky.,17,13
WBB,2013-14,250,Troy,12,18
WBB,2013-14,251,Houston Baptist,12,17
WBB,2013-14,252,Tennessee Tech,12,18
WBB,2013-14,253,N.C. Central,11,19
WBB,2013-14,254,Western Ill.,14,16
WBB,2013-14,255,Loyola Chicago,11,21
WBB,2013-14,256,Arizona,5,25
WBB,2013-14,257,Texas Tech,6,24
WBB,2013-14,258,Western Caro.,15,17
WBB,2013-14,259,Oral Roberts,9,20
WBB,2013-14,260,Xavier,8,23
WBB,2013-14,261,Georgia St.,12,19
WBB,2013-14,262,Niagara,10,20
WBB,2013-14,263,Austin Peay,9,20
WBB,2013-14,264,Tennessee St.,12,18
WBB,2013-14,265,San Jose St.,11,19
WBB,2013-14,266,Manhattan,9,21
WBB,2013-14,267,Brown,10,18
WBB,2013-14,268,Pepperdine,6,25
WBB,2013-14,269,Miami (OH),8,22
WBB,2013-14,270,Marshall,11,20
WBB,2013-14,271,Denver,9,23
WBB,2013-14,272,Portland St.,8,21
WBB,2013-14,273,La.-Lafayette,14,16
WBB,2013-14,274,Southeastern La.,8,22
WBB,2013-14,275,New Mexico,11,19
WBB,2013-14,276,Presbyterian,12,19
WBB,2013-14,277,Wagner,9,21
WBB,2013-14,278,Howard,11,20
WBB,2013-14,279,La.-Monroe,11,20
WBB,2013-14,280,Alabama St.,16,14
WBB,2013-14,281,George Mason,8,23
WBB,2013-14,282,Monmouth,8,25
WBB,2013-14,283,Bradley,8,22
WBB,2013-14,284,William & Mary,8,21
WBB,2013-14,285,New Mexico St.,11,20
WBB,2013-14,286,Jacksonville St.,14,18
WBB,2013-14,287,East Tenn. St.,9,21
WBB,2013-14,288,UNC Wilmington,5,27
WBB,2013-14,289,Northern Ariz.,9,20
WBB,2013-14,290,Central Conn. St.,11,17
WBB,2013-14,291,Siena,9,22
WBB,2013-14,292,SIU Edwardsville,11,19
WBB,2013-14,293,Samford,10,20
WBB,2013-14,294,Ga. Southern,10,21
WBB,2013-14,295,Morehead St.,12,17
WBB,2013-14,296,Milwaukee,8,22
WBB,2013-14,297,Norfolk St.,12,16
WBB,2013-14,298,Eastern Ill.,12,16
WBB,2013-14,299,UNC Asheville,11,20
WBB,2013-14,300,Kent St.,7,23
WBB,2013-14,300,LIU Brooklyn,9,21
WBB,2013-14,302,Mississippi Val.,9,21
WBB,2013-14,303,Loyola Maryland,5,25
WBB,2013-14,304,UC Riverside,6,23
WBB,2013-14,305,Columbia,6,22
WBB,2013-14,306,Lipscomb,6,24
WBB,2013-14,307,Dartmouth,5,23
WBB,2013-14,308,UMKC,11,19
WBB,2013-14,309,Grambling,11,20
WBB,2013-14,310,Weber St.,7,22
WBB,2013-14,311,Southeast Mo. St.,10,19
WBB,2013-14,312,Murray St.,11,17
WBB,2013-14,313,Massachusetts,4,27
WBB,2013-14,314,Morgan St.,5,25
WBB,2013-14,315,South Carolina St.,7,20
WBB,2013-14,316,South Ala.,8,20
WBB,2013-14,317,UC Santa Barbara,8,22
WBB,2013-14,318,North Dakota St.,6,24
WBB,2013-14,319,UMES,9,21
WBB,2013-14,320,Valparaiso,6,25
WBB,2013-14,321,UNC Greensboro,7,23
WBB,2013-14,322,Delaware St.,8,21
WBB,2013-14,323,Charleston So.,8,22
WBB,2013-14,324,Kennesaw St.,6,24
WBB,2013-14,325,Omaha,12,16
WBB,2013-14,326,Alcorn,8,22
WBB,2013-14,327,Longwood,8,22
WBB,2013-14,328,Binghamton,5,25
WBB,2013-14,329,UMass Lowell,5,23
WBB,2013-14,330,NJIT,8,21
WBB,2013-14,331,Radford,7,23
WBB,2013-14,332,Saint Peter's,3,27
WBB,2013-14,333,Texas-Arlington,4,25
WBB,2013-14,334,Rhode Island,7,23
WBB,2013-14,335,Southern Ill.,5,25
WBB,2013-14,336,Detroit,6,24
WBB,2013-14,337,Vermont,7,23
WBB,2013-14,338,Utah Valley,7,23
WBB,2013-14,339,North Florida,6,23
WBB,2013-14,340,Wofford,6,23
WBB,2013-14,341,UMBC,4,25
WBB,2013-14,342,Fairleigh Dickinson,3,26
WBB,2013-14,343,Air Force,1,28
WBB,2013-14,344,Alabama A&M,6,24
WBB,2013-14,345,New Orleans,0,29
WBB,2013-14,346,Chicago St.,3,27
WBB,2013-14,347,Ark.-Pine Bluff,3,26
