Sport,Season,Rank,Team,W,L
WBB,2016-17,1,UConn,32,0
WBB,2016-17,2,Notre Dame,30,3
WBB,2016-17,3,South Carolina,27,4
WBB,2016-17,4,Oregon St.,29,4
WBB,2016-17,5,Mississippi St.,29,4
WBB,2016-17,6,Stanford,28,5
WBB,2016-17,7,Baylor,30,3
WBB,2016-17,8,Duke,27,5
WBB,2016-17,9,UCLA,23,8
WBB,2016-17,10,Washington,27,5
WBB,2016-17,11,Louisville,27,7
WBB,2016-17,12,Florida St.,25,6
WBB,2016-17,13,Texas,23,8
WBB,2016-17,14,Kentucky,21,10
WBB,2016-17,15,Miami (FL),23,8
WBB,2016-17,16,Maryland,30,2
WBB,2016-17,17,DePaul,26,7
WBB,2016-17,18,Temple,24,7
WBB,2016-17,19,Tennessee,19,11
WBB,2016-17,20,Oklahoma,22,9
WBB,2016-17,21,Elon,27,6
WBB,2016-17,22,Texas A&M,21,11
WBB,2016-17,23,Creighton,23,7
WBB,2016-17,24,Kansas St.,22,10
WBB,2016-17,25,Missouri,21,10
WBB,2016-17,26,Drake,28,4
WBB,2016-17,27,Ohio St.,26,6
WBB,2016-17,28,Green Bay,27,5
WBB,2016-17,29,Marquette,25,7
WBB,2016-17,30,South Fla.,24,8
WBB,2016-17,31,Syracuse,21,10
WBB,2016-17,32,Quinnipiac,27,6
WBB,2016-17,33,Dayton,22,9
WBB,2016-17,34,Arizona St.,19,12
WBB,2016-17,35,Western Ky.,27,6
WBB,2016-17,36,Oregon,20,13
WBB,2016-17,37,LSU,20,11
WBB,2016-17,38,South Dakota St.,22,8
WBB,2016-17,39,North Carolina St.,22,8
WBB,2016-17,40,West Virginia,23,10
WBB,2016-17,41,James Madison,24,8
WBB,2016-17,42,Michigan St.,21,11
WBB,2016-17,43,Central Mich.,23,8
WBB,2016-17,44,Toledo,25,8
WBB,2016-17,45,Auburn,17,14
WBB,2016-17,46,Michigan,22,9
WBB,2016-17,47,Boise St.,25,7
WBB,2016-17,48,Little Rock,24,8
WBB,2016-17,49,Harvard,20,8
WBB,2016-17,50,Penn,22,7
WBB,2016-17,51,Indiana,20,10
WBB,2016-17,52,UNI,24,8
WBB,2016-17,53,Virginia,19,12
WBB,2016-17,54,George Washington,20,9
WBB,2016-17,55,Colorado St.,24,8
WBB,2016-17,56,California,19,13
WBB,2016-17,57,Belmont,27,5
WBB,2016-17,58,Purdue,22,12
WBB,2016-17,59,Western Ill.,26,6
WBB,2016-17,60,Iowa St.,18,12
WBB,2016-17,61,Georgia Tech,17,14
WBB,2016-17,62,Bucknell,27,5
WBB,2016-17,63,IUPUI,24,8
WBB,2016-17,64,Iowa,17,13
WBB,2016-17,65,Montana St.,25,6
WBB,2016-17,66,Gonzaga,26,6
WBB,2016-17,67,Villanova,16,14
WBB,2016-17,68,Chattanooga,21,10
WBB,2016-17,69,Northwestern,20,11
WBB,2016-17,70,Georgetown,17,12
WBB,2016-17,71,St. John's (NY),20,11
WBB,2016-17,72,Ohio,22,9
WBB,2016-17,73,Minnesota,15,16
WBB,2016-17,74,Tulane,16,14
WBB,2016-17,75,Northern Ill.,21,11
WBB,2016-17,76,New Hampshire,26,5
WBB,2016-17,77,South Dakota,22,8
WBB,2016-17,78,Drexel,21,10
WBB,2016-17,79,Utah,16,14
WBB,2016-17,80,FGCU,26,8
WBB,2016-17,81,Oklahoma St.,17,14
WBB,2016-17,82,Central Ark.,26,4
WBB,2016-17,83,UC Davis,23,7
WBB,2016-17,84,Florida,15,16
WBB,2016-17,85,Middle Tenn.,21,10
WBB,2016-17,86,Georgia,16,15
WBB,2016-17,87,Penn St.,19,10
WBB,2016-17,88,Wake Forest,15,15
WBB,2016-17,89,SFA,25,7
WBB,2016-17,90,BYU,20,11
WBB,2016-17,91,UT Arlington,22,8
WBB,2016-17,92,Southern California,14,16
WBB,2016-17,93,Mercer,25,6
WBB,2016-17,94,Saint Louis,24,8
WBB,2016-17,95,Jacksonville,23,8
WBB,2016-17,96,Kent St.,19,12
WBB,2016-17,97,UCF,20,11
WBB,2016-17,98,Buffalo,22,10
WBB,2016-17,99,Wyoming,21,9
WBB,2016-17,100,SMU,17,14
WBB,2016-17,101,Washington St.,12,19
WBB,2016-17,102,Southern Miss.,23,10
WBB,2016-17,103,Princeton,16,13
WBB,2016-17,104,Texas Tech,14,17
WBB,2016-17,105,Virginia Tech,17,13
WBB,2016-17,106,Troy,22,10
WBB,2016-17,107,UNLV,22,10
WBB,2016-17,108,Abilene Christian,22,8
WBB,2016-17,109,Rider,24,8
