Sport,Season,Rank,Team,W,L
MFB,2021-22,118,Arkansas State Red Wolves,2,10
MFB,2021-22,119,Texas State Bobcats,4,8
MFB,2021-22,120,UL Monroe Warhawks,4,8
MFB,2021-22,121,Vanderbilt Commodores,2,10
MFB,2021-22,122,Rice Owls,4,8
MFB,2021-22,123,Bowling Green Falcons,4,8
MFB,2021-22,124,New Mexico Lobos,3,9
MFB,2021-22,125,Temple Owls,3,9
MFB,2021-22,126,Florida International Panthers,1,11
MFB,2021-22,127,New Mexico State Aggies,2,10
MFB,2021-22,128,Akron Zips,2,10
MFB,2021-22,129,UConn Huskies,1,11
MFB,2021-22,130,UMass Minutemen,1,11
