Sport,Season,Rank,Team,W,L
MFB,2014-15,1,Oregon Ducks,13,2
MFB,2014-15,2,Alabama Crimson Tide,12,2
MFB,2014-15,3,TCU Horned Frogs,12,1
MFB,2014-15,4,Ohio State Buckeyes,14,1
MFB,2014-15,5,Georgia Bulldogs,10,3
MFB,2014-15,6,Baylor Bears,11,2
MFB,2014-15,7,Michigan State Spartans,11,2
MFB,2014-15,8,Auburn Tigers,8,5
MFB,2014-15,9,Ole Miss Rebels,9,4
MFB,2014-15,10,Mississippi State Bulldogs,10,3
MFB,2014-15,11,UCLA Bruins,10,3
MFB,2014-15,12,Stanford Cardinal,8,5
MFB,2014-15,13,USC Trojans,9,4
MFB,2014-15,14,Florida State Seminoles,13,1
MFB,2014-15,15,LSU Tigers,8,5
MFB,2014-15,16,Oklahoma Sooners,8,5
MFB,2014-15,17,Arkansas Razorbacks,7,6
MFB,2014-15,18,Kansas State Wildcats,9,4
MFB,2014-15,19,Wisconsin Badgers,11,3
MFB,2014-15,20,Clemson Tigers,10,3
MFB,2014-15,21,Georgia Tech Yellow Jackets,11,3
MFB,2014-15,22,Florida Gators,7,5
MFB,2014-15,23,Texas A&M Aggies,8,5
MFB,2014-15,24,Arizona State Sun Devils,10,3
MFB,2014-15,25,Arizona Wildcats,10,4
MFB,2014-15,26,Missouri Tigers,11,3
MFB,2014-15,27,Utah Utes,9,4
MFB,2014-15,28,Nebraska Cornhuskers,9,4
MFB,2014-15,29,Marshall Thundering Herd,13,1
MFB,2014-15,50,Notre Dame Fighting Irish,8,5
MFB,2014-15,31,Tennessee Volunteers,7,6
MFB,2014-15,32,West Virginia Mountaineers,7,6
MFB,2014-15,33,South Carolina Gamecocks,7,6
MFB,2014-15,34,Washington Huskies,8,6
MFB,2014-15,35,Louisville Cardinals,9,4
MFB,2014-15,36,Miami Hurricanes,6,7
MFB,2014-15,37,Boise State Broncos,12,2
MFB,2014-15,38,Texas Longhorns,6,7
MFB,2014-15,39,Minnesota Golden Gophers,8,5
MFB,2014-15,40,Memphis Tigers,10,3
MFB,2014-15,41,Virginia Tech Hokies,7,6
MFB,2014-15,42,Duke Blue Devils,9,4
MFB,2014-15,43,BYU Cougars,8,5
MFB,2014-15,44,Michigan Wolverines,5,7
MFB,2014-15,45,Pittsburgh Panthers,6,7
MFB,2014-15,46,Virginia Cavaliers,5,7
MFB,2014-15,47,California Golden Bears,5,7
MFB,2014-15,48,Oklahoma State Cowboys,7,6
MFB,2014-15,49,Iowa Hawkeyes,7,6
MFB,2014-15,50,Cincinnati Bearcats,9,4
MFB,2014-15,51,Boston College Eagles,7,6
MFB,2014-15,52,Maryland Terrapins,7,6
MFB,2014-15,53,Louisiana Tech Bulldogs,9,5
MFB,2014-15,54,Houston Cougars,8,5
MFB,2014-15,55,UCF Knights,9,4
MFB,2014-15,56,Penn State Nittany Lions,7,6
MFB,2014-15,57,North Carolina Tar Heels,6,7
MFB,2014-15,58,NC State Wolfpack,8,5
MFB,2014-15,59,East Carolina Pirates,8,5
MFB,2014-15,60,Kentucky Wildcats,5,7
MFB,2014-15,61,Oregon State Beavers,5,7
MFB,2014-15,62,Washington State Cougars,3,9
MFB,2014-15,63,Colorado State Rams,10,3
MFB,2014-15,64,Texas Tech Red Raiders,4,8
MFB,2014-15,65,Utah State Aggies,10,4
MFB,2014-15,66,Northwestern Wildcats,5,7
MFB,2014-15,67,Rutgers Scarlet Knights,8,5
MFB,2014-15,68,Toledo Rockets,9,4
MFB,2014-15,69,Navy Midshipmen,8,5
MFB,2014-15,70,Northern Illinois Huskies,11,3
MFB,2014-15,71,Georgia Southern Eagles,9,3
MFB,2014-15,72,Nevada Wolf Pack,7,6
MFB,2014-15,73,Syracuse Orange,3,9
MFB,2014-15,74,Indiana Hoosiers,4,8
MFB,2014-15,75,Colorado Buffaloes,2,10
MFB,2014-15,76,Temple Owls,6,6
MFB,2014-15,77,San Diego State Aztecs,7,6
MFB,2014-15,78,Western Michigan Broncos,8,5
MFB,2014-15,79,Illinois Fighting Illini,6,7
MFB,2014-15,80,Louisiana Ragin' Cajuns,9,4
MFB,2014-15,81,Air Force Falcons,10,3
MFB,2014-15,82,Arkansas State Red Wolves,7,6
MFB,2014-15,83,Western Kentucky Hilltoppers,8,5
MFB,2014-15,84,Rice Owls,8,5
MFB,2014-15,85,Iowa State Cyclones,2,10
MFB,2014-15,86,Purdue Boilermakers,3,9
MFB,2014-15,87,Central Michigan Chippewas,7,6
MFB,2014-15,88,Fresno State Bulldogs,6,8
MFB,2014-15,89,Appalachian State Mountaineers,7,5
MFB,2014-15,90,UAB Blazers,6,6
MFB,2014-15,91,Kansas Jayhawks,3,9
MFB,2014-15,92,Middle Tennessee Blue Raiders,6,6
MFB,2014-15,93,Texas State Bobcats,7,5
MFB,2014-15,94,Vanderbilt Commodores,3,9
MFB,2014-15,95,Ball State Cardinals,5,7
MFB,2014-15,96,Hawai'i Rainbow Warriors,4,9
MFB,2014-15,97,UTEP Miners,7,6
MFB,2014-15,98,South Alabama Jaguars,6,7
MFB,2014-15,99,Bowling Green Falcons,8,6
MFB,2014-15,100,Tulane Green Wave,3,9
MFB,2014-15,101,Louisiana Monroe Warhawks,4,8
MFB,2014-15,102,South Florida Bulls,4,8
MFB,2014-15,103,UT San Antonio Roadrunners,4,8
MFB,2014-15,104,Wake Forest Demon Deacons,3,9
MFB,2014-15,105,Akron Zips,5,7
MFB,2014-15,106,Ohio Bobcats,6,6
MFB,2014-15,107,Buffalo Bulls,5,6
MFB,2014-15,108,Old Dominion Monarchs,6,6
MFB,2014-15,109,Wyoming Cowboys,4,8
MFB,2014-15,110,San Jose State Spartans,3,9
MFB,2014-15,111,Florida Atlantic Owls,3,9
MFB,2014-15,112,New Mexico Lobos,4,8
MFB,2014-15,113,Florida Intl Golden Panthers,4,8
MFB,2014-15,114,North Texas Mean Green,4,8
MFB,2014-15,115,Tulsa Golden Hurricane,2,10
MFB,2014-15,116,Army Black Knights,4,8
MFB,2014-15,117,Kent State Golden Flashes,2,9
MFB,2014-15,118,UMass Minutemen,3,9
MFB,2014-15,119,Connecticut Huskies,2,10
MFB,2014-15,120,Southern Mississippi Golden Eagles,3,9
MFB,2014-15,121,Miami (OH) RedHawks,2,10
MFB,2014-15,122,UNLV Rebels,2,11
MFB,2014-15,123,Idaho Vandals,1,10
MFB,2014-15,124,Troy Trojans,3,9
MFB,2014-15,125,SMU Mustangs,1,11
MFB,2014-15,126,New Mexico State Aggies,2,10
MFB,2014-15,127,Georgia State Panthers,1,11
MFB,2014-15,128,Eastern Michigan Eagles,2,10
