Sport,Season,Rank,Team,W,L
MFB,2008-09,56,Virginia Cavaliers,5,7
MFB,2008-09,57,Baylor Bears,4,8
MFB,2008-09,58,Kentucky Wildcats,7,6
MFB,2008-09,59,NC State Wolfpack,6,7
MFB,2008-09,60,Southern Mississippi Golden Eagles,7,6
MFB,2008-09,61,East Carolina Pirates,9,5
MFB,2008-09,62,Arkansas Razorbacks,5,7
MFB,2008-09,63,Kansas State Wildcats,5,7
MFB,2008-09,64,Rice Owls,10,3
MFB,2008-09,65,Nevada Wolf Pack,7,6
MFB,2008-09,66,Navy Midshipmen,8,5
MFB,2008-09,67,Air Force Falcons,8,5
MFB,2008-09,68,Duke Blue Devils,4,8
MFB,2008-09,69,Michigan Wolverines,3,9
MFB,2008-09,70,Minnesota Golden Gophers,7,6
MFB,2008-09,71,Colorado Buffaloes,5,7
MFB,2008-09,72,Bowling Green Falcons,6,6
MFB,2008-09,73,New Mexico Lobos,4,8
MFB,2008-09,74,UCLA Bruins,4,8
MFB,2008-09,75,Northern Illinois Huskies,6,7
MFB,2008-09,76,Buffalo Bulls,8,6
MFB,2008-09,77,Western Michigan Broncos,9,4
MFB,2008-09,78,Louisville Cardinals,5,7
MFB,2008-09,79,Temple Owls,5,7
MFB,2008-09,80,Fresno State Bulldogs,7,6
MFB,2008-09,81,Texas A&M Aggies,4,8
MFB,2008-09,82,Central Michigan Chippewas,8,5
MFB,2008-09,83,Mississippi State Bulldogs,4,8
MFB,2008-09,84,Iowa State Cyclones,2,10
MFB,2008-09,85,Memphis Tigers,6,7
MFB,2008-09,86,Arkansas State Red Wolves,6,6
MFB,2008-09,87,Colorado State Rams,7,6
MFB,2008-09,88,UTEP Miners,5,7
MFB,2008-09,89,Akron Zips,5,7
MFB,2008-09,90,UNLV Rebels,5,7
MFB,2008-09,91,Hawai'i Rainbow Warriors,7,7
MFB,2008-09,92,Florida Atlantic Owls,7,6
MFB,2008-09,93,Louisiana Ragin' Cajuns,6,6
MFB,2008-09,94,Marshall Thundering Herd,4,8
MFB,2008-09,95,Louisiana Tech Bulldogs,8,5
MFB,2008-09,96,Middle Tennessee Blue Raiders,5,7
MFB,2008-09,97,UCF Knights,4,8
MFB,2008-09,98,Ohio Bobcats,4,8
MFB,2008-09,99,Syracuse Orange,3,9
MFB,2008-09,100,Florida Intl Golden Panthers,5,7
MFB,2008-09,101,San Jose State Spartans,6,6
MFB,2008-09,102,Indiana Hoosiers,3,9
MFB,2008-09,103,Washington Huskies,0,12
MFB,2008-09,104,Kent State Golden Flashes,4,8
MFB,2008-09,105,UAB Blazers,4,8
MFB,2008-09,106,Toledo Rockets,3,9
MFB,2008-09,107,Wyoming Cowboys,4,8
MFB,2008-09,108,Utah State Aggies,3,9
MFB,2008-09,109,Army Black Knights,3,9
MFB,2008-09,110,Western Kentucky Hilltoppers,2,10
MFB,2008-09,111,Louisiana Monroe Warhawks,4,8
MFB,2008-09,112,Eastern Michigan Eagles,3,9
MFB,2008-09,113,Miami (OH) RedHawks,2,10
MFB,2008-09,114,San Diego State Aztecs,2,10
MFB,2008-09,115,SMU Mustangs,1,11
MFB,2008-09,116,Tulane Green Wave,2,10
MFB,2008-09,117,New Mexico State Aggies,3,9
MFB,2008-09,118,Washington State Cougars,2,11
MFB,2008-09,119,Idaho Vandals,2,10
MFB,2008-09,120,North Texas Mean Green,1,11
