Year,School,Conf,Rank,G,W,L,Opp_Fum,Opp_Int,Opp_TO,Fum,Int,TO,Margin,Margin/G
2017,Wyoming,Mountain West,1,13,8,5,18,20,38,6,8,14,24,1.8461538461538463
2017,Central Florida,AAC,2,13,13,0,12,20,32,6,9,15,17,1.3076923076923077
2017,Memphis,AAC,3,13,10,3,15,16,31,6,10,16,15,1.1538461538461537
2017,Stanford,Pac-12,4,14,9,5,10,18,28,4,8,12,16,1.1428571428571428
2017,Miami (FL),FL ,5,13,10,3,14,17,31,4,14,18,13,1.0
2017,Washington,Pac-12,5,13,10,3,9,15,24,6,5,11,13,1.0
2017,Louisiana Tech,C-USA,5,13,7,6,9,19,28,10,5,15,13,1.0
2017,Alabama,SEC,5,14,13,1,5,19,24,7,3,10,14,1.0
2017,Boise St.,Mountain West,9,14,11,3,11,15,26,6,7,13,13,0.9285714285714286
2017,Florida Atlantic,C-USA,9,14,11,3,6,20,26,6,7,13,13,0.9285714285714286
2017,Appalachian St.,Sun Belt,11,13,9,4,8,18,26,8,6,14,12,0.9230769230769231
2017,Penn State,Big Ten,11,13,11,2,15,10,25,3,10,13,12,0.9230769230769231
2017,South Carolina,SEC,13,13,9,4,14,14,28,5,12,17,11,0.8461538461538461
2017,Texas Tech,Big 12,13,13,6,7,15,14,29,6,12,18,11,0.8461538461538461
2017,South Florida,AAC,15,12,10,2,4,20,24,8,6,14,10,0.8333333333333334
2017,Kansas St.,Big 12,16,13,8,5,11,12,23,5,8,13,10,0.7692307692307693
2017,Iowa St.,Big 12,16,13,8,5,8,12,20,1,9,10,10,0.7692307692307693
2017,LSU,SEC,16,13,9,4,6,12,18,4,4,8,10,0.7692307692307693
2017,Akron,MAC,19,14,7,7,8,19,27,6,11,17,10,0.7142857142857143
2017,Western Michigan,MAC,20,12,6,6,16,10,26,10,8,18,8,0.6666666666666666
2017,Tulane,AAC,20,12,5,7,6,13,19,5,6,11,8,0.6666666666666666
2017,Texas,Big 12,22,13,7,6,10,16,26,7,11,18,8,0.6153846153846154
2017,NC State,ACC,22,13,9,4,7,14,21,7,6,13,8,0.6153846153846154
2017,Wake Forest,ACC,22,13,8,5,7,14,21,6,7,13,8,0.6153846153846154
