Sport,Season,Rank,Team,W,L
MBB,2010-11,173,Sam Houston St.,18,13
MBB,2010-11,174,Wagner,13,17
MBB,2010-11,175,UTSA,20,14
MBB,2010-11,176,Penn,13,15
MBB,2010-11,177,Northeastern,11,20
MBB,2010-11,178,Western Mich.,21,13
MBB,2010-11,179,Arkansas St.,17,15
MBB,2010-11,180,IPFW,18,12
MBB,2010-11,181,Loyola Maryland,15,15
MBB,2010-11,182,Canisius,15,15
MBB,2010-11,183,Rice,14,18
MBB,2010-11,184,St. Louis,12,19
MBB,2010-11,185,Texas Southern,19,13
MBB,2010-11,186,Liberty,19,13
MBB,2010-11,187,South Dakota St.,19,12
MBB,2010-11,188,SMU,20,15
MBB,2010-11,189,Iowa,11,20
MBB,2010-11,190,Pacific,16,15
MBB,2010-11,191,Columbia,15,13
MBB,2010-11,192,Indiana,12,20
MBB,2010-11,193,Tennessee Tech,20,13
MBB,2010-11,194,Bethune-Cookman,21,13
MBB,2010-11,195,Appalachian St.,16,15
MBB,2010-11,196,UALR,19,17
MBB,2010-11,197,Loyola (IL),16,15
MBB,2010-11,198,Nevada,13,19
MBB,2010-11,199,Western Ky.,16,16
MBB,2010-11,200,Chattanooga,16,16
MBB,2010-11,201,VMI,18,13
MBB,2010-11,202,Siena,13,18
MBB,2010-11,203,Cal Poly,15,15
MBB,2010-11,204,Southern Ill.,13,19
MBB,2010-11,205,Lehigh,16,15
MBB,2010-11,206,Fresno St.,14,17
MBB,2010-11,207,Presbyterian,13,18
MBB,2010-11,208,Morgan St.,17,14
MBB,2010-11,209,TCU,11,22
MBB,2010-11,210,Oregon St.,11,20
MBB,2010-11,211,UMKC,16,14
MBB,2010-11,212,Cornell,10,18
MBB,2010-11,213,Drake,13,18
MBB,2010-11,214,St. Francis (NY),15,15
MBB,2010-11,215,La.-Lafayette,14,15
MBB,2010-11,216,Middle Tenn.,16,16
MBB,2010-11,217,Albany (NY),16,16
MBB,2010-11,218,Maine,15,15
MBB,2010-11,219,UNC Wilmington,13,18
MBB,2010-11,220,Winthrop,13,17
MBB,2010-11,221,Mercer,15,18
MBB,2010-11,222,Texas St.,16,16
MBB,2010-11,223,Lafayette,13,19
MBB,2010-11,224,LSU,11,21
MBB,2010-11,225,Georgia St.,12,19
MBB,2010-11,226,Southeastern La.,15,14
MBB,2010-11,227,William & Mary,10,22
MBB,2010-11,228,Charlotte,10,20
MBB,2010-11,229,Bradley,12,20
MBB,2010-11,230,Stephen F. Austin,18,11
MBB,2010-11,231,N.C. A&T,15,17
MBB,2010-11,232,Mt. St. Mary's,11,21
MBB,2010-11,233,DePaul,7,24
MBB,2010-11,234,Charleston So.,16,16
MBB,2010-11,235,Tulane,13,17
MBB,2010-11,236,Pepperdine,12,21
MBB,2010-11,237,Tennessee St.,14,16
MBB,2010-11,238,Northwestern St.,18,14
MBB,2010-11,239,Nicholls St.,14,14
MBB,2010-11,240,North Dakota St.,14,15
MBB,2010-11,241,Houston,12,18
MBB,2010-11,242,Stony Brook,15,17
MBB,2010-11,243,Brown,11,17
MBB,2010-11,244,Denver,13,17
MBB,2010-11,245,Coppin St.,16,14
MBB,2010-11,246,Bowling Green,14,19
MBB,2010-11,247,Cal St. Northridge,14,18
MBB,2010-11,248,Louisiana Tech,12,20
MBB,2010-11,249,Mississippi Val.,13,19
MBB,2010-11,250,Jackson St.,17,15
MBB,2010-11,251,Utah Valley,19,11
MBB,2010-11,252,Illinois St.,12,19
MBB,2010-11,253,Auburn,11,20
MBB,2010-11,254,Fordham,7,21
MBB,2010-11,255,Bryant,9,21
MBB,2010-11,256,Wake Forest,8,24
MBB,2010-11,257,Loyola Marymount,11,21
MBB,2010-11,258,Savannah St.,12,18
MBB,2010-11,259,St. Francis (PA),9,21
MBB,2010-11,260,Alabama St.,17,18
MBB,2010-11,261,Gardner-Webb,11,21
MBB,2010-11,262,High Point,12,19
MBB,2010-11,263,UC Riverside,12,19
MBB,2010-11,264,Montana St.,13,18
MBB,2010-11,265,Eastern Ky.,15,16
MBB,2010-11,266,Troy,8,21
MBB,2010-11,267,Elon,14,17
MBB,2010-11,268,Wyoming,10,21
MBB,2010-11,269,Norfolk St.,12,20
MBB,2010-11,270,Southern Utah,11,19
MBB,2010-11,271,Texas-Arlington,13,16
MBB,2010-11,272,North Dakota,19,15
MBB,2010-11,273,New Hampshire,12,18
MBB,2010-11,274,Sacred Heart,11,18
MBB,2010-11,275,N.C. Central,15,15
MBB,2010-11,276,Portland St.,14,16
MBB,2010-11,277,South Ala.,12,16
MBB,2010-11,278,Hartford,11,20
MBB,2010-11,279,Army,11,19
MBB,2010-11,280,Campbell,12,19
MBB,2010-11,281,Fla. Gulf Coast,10,20
MBB,2010-11,282,A&M-Corpus Christi,10,21
MBB,2010-11,283,FIU,11,19
MBB,2010-11,284,Samford,12,19
MBB,2010-11,285,Holy Cross,8,21
MBB,2010-11,286,Seattle,11,20
MBB,2010-11,287,Ill.-Chicago,7,24
MBB,2010-11,288,Niagara,9,23
MBB,2010-11,289,Youngstown St.,9,21
MBB,2010-11,290,Lamar,13,17
MBB,2010-11,291,Towson,4,26
MBB,2010-11,292,Monmouth,9,21
MBB,2010-11,293,Citadel,10,22
MBB,2010-11,294,UNC Greensboro,7,24
MBB,2010-11,295,UT Martin,12,21
MBB,2010-11,296,Manhattan,6,25
MBB,2010-11,297,UC Irvine,13,19
MBB,2010-11,298,Eastern Wash.,10,20
MBB,2010-11,299,Navy,11,20
MBB,2010-11,300,Binghamton,8,23
MBB,2010-11,301,UC Davis,10,20
MBB,2010-11,302,Idaho St.,9,20
MBB,2010-11,303,Stetson,8,23
MBB,2010-11,304,Cal St. Fullerton,11,20
MBB,2010-11,305,Marist,6,27
MBB,2010-11,306,Central Mich.,10,21
MBB,2010-11,306,Southeast Mo. St.,10,22
MBB,2010-11,308,Alabama A&M,13,15
MBB,2010-11,309,Cal St. Bakersfield,9,19
MBB,2010-11,310,Delaware St.,9,21
MBB,2010-11,311,S.C. Upstate,5,25
MBB,2010-11,312,Colgate,7,23
MBB,2010-11,313,Dartmouth,5,23
MBB,2010-11,314,South Dakota,18,15
MBB,2010-11,315,NJIT,15,15
MBB,2010-11,316,Grambling,12,21
MBB,2010-11,317,Northern Ill.,9,21
MBB,2010-11,318,Eastern Ill.,9,20
MBB,2010-11,319,San Diego,6,24
MBB,2010-11,320,Longwood,12,19
MBB,2010-11,321,Kennesaw St.,8,23
MBB,2010-11,322,UMBC,5,25
MBB,2010-11,323,Md.-East. Shore,9,22
MBB,2010-11,324,Fairleigh Dickinson,5,24
MBB,2010-11,325,Eastern Mich.,9,22
MBB,2010-11,326,La.-Monroe,7,24
MBB,2010-11,327,Ark.-Pine Bluff,7,24
MBB,2010-11,328,Florida A&M,12,20
MBB,2010-11,329,SIU Edwardsville,8,21
MBB,2010-11,330,Sacramento St.,7,21
MBB,2010-11,331,Jacksonville St.,5,25
MBB,2010-11,332,Howard,6,24
MBB,2010-11,333,Prairie View,10,22
MBB,2010-11,334,Radford,5,24
MBB,2010-11,335,South Carolina St.,10,22
MBB,2010-11,336,Western Ill.,7,23
MBB,2010-11,337,Alcorn St.,4,24
MBB,2010-11,338,Toledo,4,28
MBB,2010-11,339,Chicago St.,6,26
MBB,2010-11,340,Central Ark.,5,24
MBB,2010-11,341,Ga. Southern,5,27
MBB,2010-11,342,Centenary (LA),1,29
MBB,2010-11,343,Tex.-Pan American,6,25
MBB,2010-11,344,Southern U.,4,26
MBB,2010-11,345,Houston Baptist,5,26
