Sport,Season,Rank,Team,W,L
MBB,2020-21,202,Northern Iowa,8,15
MBB,2020-21,203,Merrimack,9,9
MBB,2020-21,204,Bradley,10,16
MBB,2020-21,205,Texas A&M,8,10
MBB,2020-21,206,Little Rock,10,15
MBB,2020-21,207,Detroit,12,10
MBB,2020-21,208,San Diego,3,11
MBB,2020-21,209,Montana State,11,10
MBB,2020-21,210,Southern Illinois,11,14
MBB,2020-21,211,Boston University,7,11
MBB,2020-21,212,Lipscomb,11,12
MBB,2020-21,213,Hawaii,9,10
MBB,2020-21,214,Miami (FL),10,17
MBB,2020-21,215,UNLV,10,15
MBB,2020-21,216,South Dakota,13,11
MBB,2020-21,217,Saint Francis (NY),9,10
MBB,2020-21,218,Utah Valley,9,11
MBB,2020-21,219,Vanderbilt,9,16
MBB,2020-21,220,Georgia Southern,9,13
MBB,2020-21,221,UTA,10,13
MBB,2020-21,222,Western Carolina,9,16
MBB,2020-21,223,FAU,9,10
MBB,2020-21,224,California,8,20
MBB,2020-21,225,IUPUI,8,10
MBB,2020-21,226,Stony Brook,8,14
MBB,2020-21,227,UNC Asheville,10,10
MBB,2020-21,228,Albany,7,9
MBB,2020-21,229,Temple,5,11
MBB,2020-21,230,UC San Diego,4,10
MBB,2020-21,231,Tarleton State,5,10
MBB,2020-21,232,Youngstown State,11,12
MBB,2020-21,233,Saint Joseph's,5,15
MBB,2020-21,234,New Hampshire,9,9
MBB,2020-21,235,Fairleigh Dickinson,9,15
MBB,2020-21,236,Evansville,9,16
MBB,2020-21,237,Fairfield,10,17
MBB,2020-21,238,Gardner-Webb,11,15
MBB,2020-21,239,Grambling State,11,12
MBB,2020-21,240,Stetson,10,14
MBB,2020-21,241,Austin Peay,12,13
MBB,2020-21,242,East Carolina,7,11
MBB,2020-21,243,Washington,5,21
MBB,2020-21,244,Murray State,11,13
MBB,2020-21,245,Longwood,12,16
MBB,2020-21,246,Nebraska,6,20
MBB,2020-21,247,La Salle,8,16
MBB,2020-21,248,Troy,8,17
MBB,2020-21,249,Howard,1,3
MBB,2020-21,250,Sacramento State,6,12
MBB,2020-21,251,Valparaiso,8,18
MBB,2020-21,252,Arkansas State,8,13
MBB,2020-21,253,North Alabama,9,11
MBB,2020-21,254,Rider,6,17
MBB,2020-21,255,Charlotte,9,15
MBB,2020-21,256,Northern Arizona,6,16
MBB,2020-21,257,Iowa State,2,22
MBB,2020-21,258,North Carolina A&T,9,10
MBB,2020-21,259,DePaul,5,14
MBB,2020-21,260,Holy Cross,5,11
MBB,2020-21,261,Samford,4,13
MBB,2020-21,262,Delaware,6,8
MBB,2020-21,263,Northwestern State,10,18
MBB,2020-21,264,Lafayette,9,6
MBB,2020-21,265,Southeast Missouri,11,16
MBB,2020-21,266,Seattle University,8,11
MBB,2020-21,267,Quinnipiac,9,13
MBB,2020-21,268,Charleston,7,10
MBB,2020-21,269,Northern Colorado,8,11
MBB,2020-21,270,Southern,8,11
MBB,2020-21,271,Manhattan,7,13
MBB,2020-21,272,FGCU,8,8
MBB,2020-21,273,Cal State Northridge,8,13
MBB,2020-21,274,SIUE,8,17
MBB,2020-21,275,Wake Forest,5,16
MBB,2020-21,276,Saint Francis (PA),6,16
MBB,2020-21,277,Green Bay,8,17
MBB,2020-21,278,Alcorn State,6,13
MBB,2020-21,279,High Point,9,15
MBB,2020-21,280,Idaho State,8,11
MBB,2020-21,281,Lamar,10,18
MBB,2020-21,282,North Florida,7,14
MBB,2020-21,283,Purdue Fort Wayne,8,15
MBB,2020-21,284,Illinois State,6,18
MBB,2020-21,285,George Washington,5,12
MBB,2020-21,286,Tennessee-Martin,7,16
MBB,2020-21,287,Binghamton,4,14
MBB,2020-21,288,Central Arkansas,4,19
MBB,2020-21,289,North Dakota,9,17
MBB,2020-21,290,California Baptist,9,10
MBB,2020-21,291,Boston College,4,16
MBB,2020-21,292,Central Connecticut,5,16
MBB,2020-21,293,Portland,3,15
MBB,2020-21,294,Long Beach State,6,12
MBB,2020-21,295,NJIT,7,12
MBB,2020-21,296,South Carolina Upstate,5,17
MBB,2020-21,297,Maine,2,7
MBB,2020-21,298,UIC,9,13
MBB,2020-21,299,UMKC,7,13
MBB,2020-21,300,Jacksonville,9,13
MBB,2020-21,301,UNCW,6,10
MBB,2020-21,302,Alabama A&M,6,9
MBB,2020-21,303,ULM,7,19
MBB,2020-21,304,Cal State Fullerton,5,10
MBB,2020-21,305,Western Michigan,4,16
MBB,2020-21,306,Eastern Illinois,9,18
MBB,2020-21,307,New Mexico,4,16
MBB,2020-21,308,Hampton,11,14
MBB,2020-21,309,Portland State,6,12
MBB,2020-21,310,Florida A&M,8,12
MBB,2020-21,311,Southern Miss,6,17
MBB,2020-21,312,San Jose State,3,16
MBB,2020-21,313,Southeastern Louisiana,8,18
MBB,2020-21,314,Tennessee Tech,5,22
MBB,2020-21,315,Air Force,5,20
MBB,2020-21,316,New Orleans,9,15
MBB,2020-21,317,Eastern Michigan,3,12
MBB,2020-21,318,Dixie State,6,13
MBB,2020-21,319,Omaha,5,20
MBB,2020-21,320,Towson,4,14
MBB,2020-21,321,FIU,5,17
MBB,2020-21,322,Lehigh,4,11
MBB,2020-21,323,Middle Tennessee,4,18
MBB,2020-21,324,Western Illinois,6,15
MBB,2020-21,325,Robert Morris,3,15
MBB,2020-21,326,Arkansas-Pine Bluff,4,21
MBB,2020-21,327,UTRGV,5,10
MBB,2020-21,328,Presbyterian College,6,15
MBB,2020-21,329,Charleston Southern,2,18
MBB,2020-21,330,Central Michigan,5,15
MBB,2020-21,331,Houston Baptist,5,19
MBB,2020-21,332,Tennessee State,3,19
MBB,2020-21,333,Mississippi Valley State,2,22
MBB,2020-21,334,Cal Poly,3,20
MBB,2020-21,335,Kennesaw State,2,19
MBB,2020-21,336,Northern Illinois,3,16
MBB,2020-21,337,North Carolina Central,4,9
MBB,2020-21,338,Incarnate Word,5,14
MBB,2020-21,339,Fordham,2,12
MBB,2020-21,340,Chicago State,0,9
MBB,2020-21,341,Texas A&M-Corpus Christi,2,19
MBB,2020-21,342,Delaware State,1,16
MBB,2020-21,343,Alabama State,4,14
MBB,2020-21,344,McNeese,4,14
MBB,2020-21,345,Idaho,1,21
MBB,2020-21,346,South Carolina State,1,17
MBB,2020-21,347,Denver,1,19
MBB,2020-21,348,Bethune-Cookman,0,0
MBB,2020-21,348,Brown,0,0
MBB,2020-21,348,Columbia,0,0
MBB,2020-21,348,Cornell,0,0
MBB,2020-21,348,Dartmouth,0,0
MBB,2020-21,348,Harvard,0,0
MBB,2020-21,348,Maryland Eastern Shore,0,0
MBB,2020-21,348,Penn,0,0
MBB,2020-21,348,Princeton,0,0
MBB,2020-21,348,Yale,0,0
