Sport,Season,Rank,Team,W,L
MBB,2011-12,74,Ole Miss,20,14
MBB,2011-12,75,Loyola Maryland,24,9
MBB,2011-12,76,St. Bonaventure,20,12
MBB,2011-12,77,Saint Joseph's,20,14
MBB,2011-12,78,Montana,25,7
MBB,2011-12,79,Arizona,23,12
MBB,2011-12,80,Buffalo,20,11
MBB,2011-12,81,Bucknell,25,10
MBB,2011-12,82,LIU Brooklyn,25,9
MBB,2011-12,83,Mississippi St.,21,12
MBB,2011-12,84,George Mason,24,9
MBB,2011-12,85,Pittsburgh,22,17
MBB,2011-12,86,Princeton,20,12
MBB,2011-12,87,LSU,18,15
MBB,2011-12,88,Lehigh,27,8
MBB,2011-12,89,Cleveland St.,22,11
MBB,2011-12,90,Tennessee,19,15
MBB,2011-12,91,Dayton,20,13
MBB,2011-12,92,Wyoming,21,12
MBB,2011-12,93,Wagner,25,6
MBB,2011-12,94,Illinois,17,15
MBB,2011-12,95,La Salle,21,13
MBB,2011-12,96,Denver,22,9
MBB,2011-12,97,Robert Morris,26,11
MBB,2011-12,98,Mercer,27,11
MBB,2011-12,99,Illinois St.,21,14
MBB,2011-12,100,Valparaiso,22,12
MBB,2011-12,101,UNC Asheville,24,10
MBB,2011-12,102,Old Dominion,22,14
MBB,2011-12,103,Fairfield,22,15
MBB,2011-12,104,Georgia,15,17
MBB,2011-12,105,Penn,20,13
MBB,2011-12,106,Butler,22,15
MBB,2011-12,107,Texas-Arlington,24,9
MBB,2011-12,108,Yale,19,10
MBB,2011-12,109,Loyola Marymount,21,13
MBB,2011-12,110,Maryland,17,15
MBB,2011-12,111,Duquesne,16,15
MBB,2011-12,112,Tennessee St.,20,13
MBB,2011-12,113,Lamar,23,12
MBB,2011-12,114,Kent St.,21,12
MBB,2011-12,115,UAB,15,16
MBB,2011-12,116,Arkansas,18,14
MBB,2011-12,117,Norfolk St.,26,10
MBB,2011-12,118,Virginia Tech,16,17
MBB,2011-12,119,TCU,18,15
MBB,2011-12,120,Villanova,13,19
MBB,2011-12,121,Tulsa,17,14
MBB,2011-12,122,Oklahoma St.,15,18
MBB,2011-12,123,UCLA,19,14
MBB,2011-12,124,Iowa,18,17
MBB,2011-12,125,Col. of Charleston,19,12
MBB,2011-12,126,UC Santa Barbara,20,11
MBB,2011-12,127,Vermont,24,12
MBB,2011-12,128,Missouri St.,16,16
MBB,2011-12,129,Milwaukee,20,14
MBB,2011-12,130,Detroit,22,14
MBB,2011-12,131,Richmond,16,16
MBB,2011-12,132,Oregon St.,21,15
MBB,2011-12,133,S.C. Upstate,21,13
MBB,2011-12,134,Utah St.,21,16
MBB,2011-12,135,Oakland,20,16
MBB,2011-12,136,Georgia St.,22,12
MBB,2011-12,137,Indiana St.,18,15
MBB,2011-12,138,Idaho,19,14
MBB,2011-12,139,Oklahoma,15,16
MBB,2011-12,140,Manhattan,21,13
MBB,2011-12,141,Tennessee Tech,19,14
MBB,2011-12,142,Drake,18,16
MBB,2011-12,143,Evansville,16,16
MBB,2011-12,144,Washington St.,19,18
MBB,2011-12,145,Auburn,15,16
MBB,2011-12,146,UTEP,15,17
MBB,2011-12,147,Nebraska,12,18
MBB,2011-12,148,San Francisco,20,14
MBB,2011-12,149,Stony Brook,22,10
MBB,2011-12,150,Clemson,16,15
MBB,2011-12,151,Green Bay,15,15
MBB,2011-12,152,Mississippi Val.,21,13
MBB,2011-12,153,American,20,12
MBB,2011-12,154,Delaware,18,14
MBB,2011-12,155,Providence,15,17
MBB,2011-12,156,St. John's (NY),13,19
MBB,2011-12,157,Quinnipiac,18,14
MBB,2011-12,158,Louisiana Tech,18,16
MBB,2011-12,159,Western Ill.,18,15
MBB,2011-12,160,Penn St.,12,20
MBB,2011-12,161,Rutgers,14,18
MBB,2011-12,162,Cal St. Fullerton,21,10
MBB,2011-12,163,Charleston So.,19,12
MBB,2011-12,164,Rice,19,16
MBB,2011-12,165,Bowling Green,16,16
MBB,2011-12,166,Texas A&M,14,18
MBB,2011-12,167,East Carolina,15,16
MBB,2011-12,168,Morehead St.,18,15
MBB,2011-12,169,South Ala.,17,12
MBB,2011-12,170,Charlotte,13,17
MBB,2011-12,171,Western Ky.,16,19
MBB,2011-12,172,East Tenn. St.,17,14
MBB,2011-12,173,North Florida,16,16
MBB,2011-12,174,Air Force,13,16
MBB,2011-12,175,Youngstown St.,16,15
MBB,2011-12,176,Northeastern,14,17
MBB,2011-12,177,UALR,15,16
MBB,2011-12,178,Wofford,19,14
MBB,2011-12,179,Holy Cross,15,14
MBB,2011-12,180,Coastal Caro.,19,12
MBB,2011-12,181,Boise St.,13,17
MBB,2011-12,182,Wake Forest,13,18
MBB,2011-12,183,North Dakota St.,17,14
MBB,2011-12,184,McNeese St.,17,16
MBB,2011-12,185,Portland St.,17,15
MBB,2011-12,186,Cornell,12,16
MBB,2011-12,187,Columbia,15,15
MBB,2011-12,188,Savannah St.,21,12
MBB,2011-12,189,George Washington,10,21
MBB,2011-12,190,Boston U.,16,16
MBB,2011-12,191,South Carolina,10,21
MBB,2011-12,192,DePaul,12,19
MBB,2011-12,193,San Diego,13,18
MBB,2011-12,194,Austin Peay,12,20
MBB,2011-12,195,La.-Lafayette,16,16
MBB,2011-12,196,Georgia Tech,11,20
MBB,2011-12,197,Lafayette,13,18
MBB,2011-12,198,UTSA,18,14
MBB,2011-12,199,Rider,13,19
MBB,2011-12,200,North Texas,18,14
MBB,2011-12,201,Niagara,14,19
MBB,2011-12,202,Fla. Gulf Coast,15,17
MBB,2011-12,203,Hawaii,16,16
MBB,2011-12,204,Stephen F. Austin,20,12
MBB,2011-12,205,Ga. Southern,15,15
MBB,2011-12,206,Fla. Atlantic,11,19
MBB,2011-12,207,Campbell,17,15
MBB,2011-12,208,Western Mich.,14,20
MBB,2011-12,209,Eastern Wash.,15,17
MBB,2011-12,210,St. Francis (NY),15,15
MBB,2011-12,211,Houston,15,15
MBB,2011-12,212,IUPUI,14,18
MBB,2011-12,213,UNC Wilmington,10,21
MBB,2011-12,214,Siena,14,17
MBB,2011-12,215,Lipscomb,13,18
MBB,2011-12,216,SMU,13,19
MBB,2011-12,217,CSU Bakersfield,16,15
MBB,2011-12,218,Northwestern St.,16,16
MBB,2011-12,219,Marist,14,18
MBB,2011-12,220,Western Caro.,17,18
MBB,2011-12,221,Utah Valley,20,13
MBB,2011-12,222,Albany (NY),19,15
MBB,2011-12,223,Cal Poly,18,15
MBB,2011-12,224,Arkansas St.,14,20
MBB,2011-12,225,Jacksonville St.,15,18
MBB,2011-12,226,Wright St.,13,19
MBB,2011-12,227,Fresno St.,13,20
MBB,2011-12,228,Eastern Ky.,16,16
MBB,2011-12,229,Elon,15,16
MBB,2011-12,230,Central Conn. St.,13,16
MBB,2011-12,231,UNC Greensboro,13,19
MBB,2011-12,232,N.C. Central,17,15
MBB,2011-12,233,Furman,15,16
MBB,2011-12,234,Southern Utah,14,17
MBB,2011-12,235,Texas Southern,15,18
MBB,2011-12,236,Bethune-Cookman,18,17
MBB,2011-12,237,Monmouth,12,20
MBB,2011-12,238,Portland,7,24
MBB,2011-12,239,Sacred Heart,14,18
MBB,2011-12,240,Arizona St.,10,21
MBB,2011-12,241,Texas Tech,8,23
MBB,2011-12,242,Toledo,19,17
MBB,2011-12,243,Fordham,10,19
MBB,2011-12,244,Eastern Mich.,14,18
MBB,2011-12,245,Boston College,9,22
MBB,2011-12,246,Tulane,15,16
MBB,2011-12,247,Presbyterian,14,15
MBB,2011-12,248,Delaware St.,15,14
MBB,2011-12,249,Southeast Mo. St.,15,16
MBB,2011-12,250,North Dakota,17,15
MBB,2011-12,251,Miami (OH),9,21
MBB,2011-12,252,FIU,8,21
MBB,2011-12,253,UC Riverside,14,17
MBB,2011-12,254,Ball St.,15,15
MBB,2011-12,255,Appalachian St.,13,18
MBB,2011-12,256,Southern Ill.,8,23
MBB,2011-12,257,VMI,17,16
MBB,2011-12,258,UC Irvine,12,20
MBB,2011-12,259,Troy,10,18
MBB,2011-12,260,Jacksonville,8,22
MBB,2011-12,261,James Madison,12,20
MBB,2011-12,262,Rhode Island,7,24
MBB,2011-12,263,Stetson,9,20
MBB,2011-12,264,Northern Colo.,9,19
MBB,2011-12,265,Southern California,6,26
MBB,2011-12,266,Hofstra,10,22
MBB,2011-12,267,Samford,11,19
MBB,2011-12,268,Bradley,7,25
MBB,2011-12,269,UMKC,10,21
MBB,2011-12,270,Utah,6,25
MBB,2011-12,271,High Point,13,18
MBB,2011-12,272,Winthrop,12,20
MBB,2011-12,273,Pepperdine,10,19
MBB,2011-12,274,Sam Houston St.,13,19
MBB,2011-12,275,Seattle,12,15
MBB,2011-12,276,Coppin St.,14,16
MBB,2011-12,277,Montana St.,12,17
MBB,2011-12,278,San Jose St.,9,22
MBB,2011-12,279,Southern U.,17,14
MBB,2011-12,280,Central Mich.,11,21
MBB,2011-12,281,IPFW,11,19
MBB,2011-12,282,Howard,10,21
MBB,2011-12,282,Liberty,14,18
MBB,2011-12,284,Maine,12,17
MBB,2011-12,285,Morgan St.,9,20
MBB,2011-12,286,Eastern Ill.,12,17
MBB,2011-12,287,Texas St.,13,17
MBB,2011-12,288,Pacific,11,19
MBB,2011-12,289,N.C. A&T,12,20
MBB,2011-12,290,Idaho St.,9,21
MBB,2011-12,291,Mt. St. Mary's,8,21
MBB,2011-12,292,South Dakota,10,18
MBB,2011-12,293,Gardner-Webb,12,20
MBB,2011-12,294,Prairie View,14,18
MBB,2011-12,295,Colgate,8,22
MBB,2011-12,296,New Hampshire,13,16
MBB,2011-12,297,William & Mary,6,26
MBB,2011-12,298,Ill.-Chicago,8,22
MBB,2011-12,299,Nicholls St.,10,20
MBB,2011-12,300,SIU Edwardsville,10,17
MBB,2011-12,301,Saint Peter's,5,26
MBB,2011-12,302,Ark.-Pine Bluff,11,22
MBB,2011-12,303,Army,12,18
MBB,2011-12,304,Santa Clara,8,22
MBB,2011-12,305,NJIT,15,17
MBB,2011-12,306,Hampton,12,21
MBB,2011-12,307,Chattanooga,11,21
MBB,2011-12,308,Hartford,9,22
MBB,2011-12,309,Alabama St.,12,19
MBB,2011-12,310,Loyola Chicago,7,23
MBB,2011-12,311,Towson,1,31
MBB,2011-12,312,Saint Francis (PA),6,23
MBB,2011-12,313,Florida A&M,10,23
MBB,2011-12,314,Brown,8,23
MBB,2011-12,315,Sacramento St.,10,18
MBB,2011-12,316,Tex.-Pan American,11,21
MBB,2011-12,317,La.-Monroe,3,26
MBB,2011-12,318,Southeastern La.,12,17
MBB,2011-12,319,A&M-Corpus Christi,6,24
MBB,2011-12,320,Md.-East. Shore,7,23
MBB,2011-12,321,Jackson St.,7,24
MBB,2011-12,322,Central Ark.,8,21
MBB,2011-12,323,Houston Baptist,10,20
MBB,2011-12,324,Cal St. Northridge,7,21
MBB,2011-12,325,Citadel,6,24
MBB,2011-12,326,UT Martin,4,27
MBB,2011-12,327,Navy,3,26
MBB,2011-12,328,Radford,6,26
MBB,2011-12,329,Kennesaw St.,3,28
MBB,2011-12,330,Fairleigh Dickinson,3,26
MBB,2011-12,331,Dartmouth,5,25
MBB,2011-12,332,Canisius,5,25
MBB,2011-12,333,Longwood,10,21
MBB,2011-12,334,Northern Ill.,5,26
MBB,2011-12,335,Alcorn St.,10,22
MBB,2011-12,336,UC Davis,5,26
MBB,2011-12,337,Chicago St.,4,26
MBB,2011-12,338,Northern Ariz.,5,24
MBB,2011-12,339,UMBC,4,26
MBB,2011-12,340,Bryant,2,28
MBB,2011-12,341,Grambling,4,24
MBB,2011-12,342,Alabama A&M,7,21
MBB,2011-12,343,South Carolina St.,5,26
MBB,2011-12,344,Binghamton,2,29
