Sport,Season,Rank,Team,W,L
MBB,2017-18,164,Drake,17,17
MBB,2017-18,165,Georgia Tech,13,19
MBB,2017-18,166,Winthrop,19,12
MBB,2017-18,167,Minnesota,15,17
MBB,2017-18,168,Portland St.,20,14
MBB,2017-18,169,Niagara,19,14
MBB,2017-18,170,Miami (OH),16,18
MBB,2017-18,171,FGCU,23,12
MBB,2017-18,172,Austin Peay,19,15
MBB,2017-18,173,Western Mich.,17,15
MBB,2017-18,174,Tulane,14,17
MBB,2017-18,175,Grand Canyon,22,12
MBB,2017-18,176,Indiana St.,13,18
MBB,2017-18,177,Washington St.,12,19
MBB,2017-18,178,Richmond,12,20
MBB,2017-18,179,Illinois,14,18
MBB,2017-18,180,Oakland,19,14
MBB,2017-18,181,Valparaiso,15,17
MBB,2017-18,182,Saint Francis (PA),18,13
MBB,2017-18,183,Fairfield,17,16
MBB,2017-18,184,UTSA,20,15
MBB,2017-18,185,DePaul,11,20
MBB,2017-18,186,Sam Houston St.,21,15
MBB,2017-18,187,Pacific,14,18
MBB,2017-18,188,North Texas,20,18
MBB,2017-18,189,Yale,16,15
MBB,2017-18,190,Seattle U,20,14
MBB,2017-18,191,Tennessee St.,15,15
MBB,2017-18,192,Louisiana Tech,17,16
MBB,2017-18,193,Colgate,19,14
MBB,2017-18,194,Long Beach St.,15,18
MBB,2017-18,195,Bowling Green,16,16
MBB,2017-18,196,George Washington,15,18
MBB,2017-18,197,Troy,16,17
MBB,2017-18,198,George Mason,16,17
MBB,2017-18,199,Savannah St.,15,17
MBB,2017-18,200,Rutgers,15,19
MBB,2017-18,201,Robert Morris,16,17
MBB,2017-18,202,Navy,20,12
MBB,2017-18,203,Hartford,19,14
MBB,2017-18,204,Southern Miss.,16,18
MBB,2017-18,205,La Salle,13,19
MBB,2017-18,206,Ohio,14,17
MBB,2017-18,207,Monmouth,11,20
MBB,2017-18,208,Ill.-Chicago,20,16
MBB,2017-18,209,Elon,14,18
MBB,2017-18,210,Liberty,22,15
MBB,2017-18,211,Stony Brook,13,19
MBB,2017-18,212,Texas Southern,16,20
MBB,2017-18,213,Boston U.,15,16
MBB,2017-18,214,North Dakota St.,15,17
MBB,2017-18,215,Hawaii,17,13
MBB,2017-18,216,Pittsburgh,8,24
MBB,2017-18,217,Lehigh,16,14
MBB,2017-18,218,Western Caro.,13,19
MBB,2017-18,219,Fort Wayne,18,15
MBB,2017-18,220,Central Ark.,18,17
MBB,2017-18,221,North Dakota,12,20
MBB,2017-18,222,North Florida,14,19
MBB,2017-18,223,California,8,24
MBB,2017-18,224,La.-Monroe,16,16
MBB,2017-18,225,CSU Bakersfield,12,18
MBB,2017-18,226,Akron,14,18
MBB,2017-18,227,Milwaukee,16,17
MBB,2017-18,228,Mt. St. Mary's,18,14
MBB,2017-18,229,Denver,15,15
MBB,2017-18,230,Princeton,13,16
MBB,2017-18,231,Manhattan,14,17
MBB,2017-18,232,Lamar University,19,14
MBB,2017-18,233,Delaware,14,19
MBB,2017-18,234,UTRGV,15,18
MBB,2017-18,235,Colorado St.,11,21
MBB,2017-18,236,Northern Ill.,13,19
MBB,2017-18,237,LIU Brooklyn,18,17
MBB,2017-18,238,New Orleans,16,17
MBB,2017-18,239,Hampton,19,16
MBB,2017-18,240,Gardner-Webb,14,18
MBB,2017-18,241,N.C. A&T,20,15
MBB,2017-18,242,Massachusetts,13,20
MBB,2017-18,243,Drexel,13,20
MBB,2017-18,244,UNCW,11,21
MBB,2017-18,245,Prairie View,16,18
MBB,2017-18,246,Grambling,17,14
MBB,2017-18,247,Texas St.,15,18
MBB,2017-18,248,Cornell,12,16
MBB,2017-18,249,Southern Utah,13,19
MBB,2017-18,250,Appalachian St.,15,18
MBB,2017-18,251,Coastal Caro.,14,18
MBB,2017-18,252,Air Force,12,19
MBB,2017-18,253,Saint Peter's,14,18
MBB,2017-18,254,Campbell,18,16
MBB,2017-18,255,Southeast Mo. St.,14,17
MBB,2017-18,256,Oral Roberts,11,21
MBB,2017-18,257,Fairleigh Dickinson,13,18
MBB,2017-18,258,Loyola Marymount,11,20
MBB,2017-18,259,Duquesne,16,16
MBB,2017-18,260,Charleston So.,15,16
MBB,2017-18,261,UMKC,10,22
MBB,2017-18,262,Eastern Ill.,12,19
MBB,2017-18,263,Abilene Christian,16,16
MBB,2017-18,264,Santa Clara,11,20
MBB,2017-18,265,Holy Cross,12,19
MBB,2017-18,266,Central Conn. St.,14,18
MBB,2017-18,267,Norfolk St.,14,19
MBB,2017-18,268,Idaho St.,14,16
MBB,2017-18,269,Fla. Atlantic,12,19
MBB,2017-18,270,Eastern Ky.,11,20
MBB,2017-18,271,South Ala.,14,18
MBB,2017-18,272,NJIT,14,16
MBB,2017-18,273,James Madison,10,22
MBB,2017-18,274,High Point,14,16
MBB,2017-18,275,East Carolina,10,20
MBB,2017-18,276,South Fla.,10,22
MBB,2017-18,277,Montana St.,13,19
MBB,2017-18,278,St. Francis Brooklyn,13,18
MBB,2017-18,279,Quinnipiac,12,21
MBB,2017-18,280,Army West Point,13,17
MBB,2017-18,281,The Citadel,11,21
MBB,2017-18,282,Cleveland St.,12,23
MBB,2017-18,283,Jacksonville,15,18
MBB,2017-18,284,Bethune-Cookman,18,14
MBB,2017-18,285,Portland,10,22
MBB,2017-18,286,N.C. Central,19,16
MBB,2017-18,287,Omaha,9,22
MBB,2017-18,288,SIUE,9,21
MBB,2017-18,289,UTEP,11,20
MBB,2017-18,290,FIU,14,18
MBB,2017-18,291,Fordham,9,22
MBB,2017-18,292,IUPUI,11,19
MBB,2017-18,293,UMass Lowell,12,18
MBB,2017-18,294,Morehead St.,8,21
MBB,2017-18,295,Arkansas St.,11,21
MBB,2017-18,296,Samford,10,22
MBB,2017-18,297,McNeese,11,17
MBB,2017-18,298,Brown,11,16
MBB,2017-18,299,Siena,8,24
MBB,2017-18,300,UC Riverside,9,22
MBB,2017-18,301,Kennesaw St.,10,20
MBB,2017-18,302,Green Bay,13,20
MBB,2017-18,303,Ark.-Pine Bluff,14,21
MBB,2017-18,304,Chattanooga,10,23
MBB,2017-18,305,UT Martin,10,21
MBB,2017-18,306,Cal Poly,9,22
MBB,2017-18,307,Western Ill.,12,16
MBB,2017-18,308,Little Rock,7,25
MBB,2017-18,309,Northern Ariz.,5,27
MBB,2017-18,310,Sacramento St.,7,25
MBB,2017-18,311,Southern U.,15,18
MBB,2017-18,312,Lafayette,10,21
MBB,2017-18,313,Pepperdine,6,26
MBB,2017-18,314,San Jose St.,4,26
MBB,2017-18,315,VMI,9,21
MBB,2017-18,316,New Hampshire,10,21
MBB,2017-18,317,Columbia,8,19
MBB,2017-18,318,Detroit Mercy,8,24
MBB,2017-18,319,Presbyterian,11,21
MBB,2017-18,320,Binghamton,11,20
MBB,2017-18,321,Charlotte,6,23
MBB,2017-18,322,Rice,7,24
MBB,2017-18,323,Loyola Maryland,9,22
MBB,2017-18,324,Sacred Heart,10,21
MBB,2017-18,325,Youngstown St.,8,24
MBB,2017-18,326,A&M-Corpus Christi,11,18
MBB,2017-18,327,Stetson,12,20
MBB,2017-18,328,Morgan St.,13,19
MBB,2017-18,329,Marist,6,25
MBB,2017-18,330,Jackson St.,12,20
MBB,2017-18,331,South Carolina St.,10,22
MBB,2017-18,332,Alabama St.,8,23
MBB,2017-18,333,Florida A&M,9,25
MBB,2017-18,334,Dartmouth,7,20
MBB,2017-18,335,Longwood,7,26
MBB,2017-18,336,American,6,24
MBB,2017-18,337,Maine,6,26
MBB,2017-18,338,Chicago St.,3,29
MBB,2017-18,339,Howard,10,23
MBB,2017-18,340,CSUN,6,24
MBB,2017-18,341,Bryant,3,28
MBB,2017-18,342,Coppin St.,5,27
MBB,2017-18,343,Northwestern St.,4,25
MBB,2017-18,344,Alcorn,11,21
MBB,2017-18,345,USC Upstate,7,25
MBB,2017-18,346,Houston Baptist,6,25
MBB,2017-18,347,UMES,7,25
MBB,2017-18,348,Incarnate Word,7,21
MBB,2017-18,349,Mississippi Val.,4,28
MBB,2017-18,350,Alabama A&M,3,28
MBB,2017-18,351,Delaware St.,4,28
