Sport,Season,Rank,Team,W,L
MBB,2007-08,68,UMBC,24,9
MBB,2007-08,69,Southern Ill.,18,15
MBB,2007-08,70,Cal St. Fullerton,24,9
MBB,2007-08,71,American,21,12
MBB,2007-08,72,Oregon,18,14
MBB,2007-08,73,New Mexico,24,9
MBB,2007-08,74,Ohio,20,13
MBB,2007-08,75,Kentucky,18,13
MBB,2007-08,76,Portland St.,23,10
MBB,2007-08,77,Miami (Ohio),17,16
MBB,2007-08,78,Charlotte,20,14
MBB,2007-08,79,Florida St.,19,15
MBB,2007-08,80,Tulsa,25,14
MBB,2007-08,81,Wright St.,21,10
MBB,2007-08,82,Utah St.,24,11
MBB,2007-08,83,Rhode Island,21,12
MBB,2007-08,84,UC Santa Barbara,23,9
MBB,2007-08,85,Georgia Tech,15,17
MBB,2007-08,86,San Diego St.,20,13
MBB,2007-08,87,San Diego,22,14
MBB,2007-08,88,Valparaiso,22,14
MBB,2007-08,89,Boise St.,25,9
MBB,2007-08,90,Sam Houston St.,23,8
MBB,2007-08,91,Maryland,19,15
MBB,2007-08,92,Texas Tech,16,15
MBB,2007-08,93,Utah,18,15
MBB,2007-08,94,Arizona St.,21,13
MBB,2007-08,95,Oklahoma St.,17,16
MBB,2007-08,96,Bradley,21,17
MBB,2007-08,97,Nevada,21,12
MBB,2007-08,98,California,17,16
MBB,2007-08,99,Cal St. Northridge,20,10
MBB,2007-08,100,Nebraska,20,13
MBB,2007-08,101,Marist,18,14
MBB,2007-08,102,Niagara,19,10
MBB,2007-08,103,Winthrop,22,12
MBB,2007-08,104,Rider,23,11
MBB,2007-08,105,Morgan St.,22,11
MBB,2007-08,106,Wagner,23,8
MBB,2007-08,107,Middle Tenn.,17,15
MBB,2007-08,108,Western Mich.,20,12
MBB,2007-08,109,Brown,19,10
MBB,2007-08,110,UNC Greensboro,19,12
MBB,2007-08,111,Georgia,17,17
MBB,2007-08,112,Northern Ariz.,21,11
MBB,2007-08,113,UNC Wilmington,20,13
MBB,2007-08,114,UTEP,19,14
MBB,2007-08,115,Old Dominion,18,16
MBB,2007-08,116,Southern Miss.,19,14
MBB,2007-08,117,Ga. Southern,20,12
MBB,2007-08,118,Wake Forest,17,13
MBB,2007-08,119,Illinois,16,19
MBB,2007-08,120,Texas-Arlington,21,12
MBB,2007-08,121,North Carolina St.,15,16
MBB,2007-08,122,Robert Morris,26,8
MBB,2007-08,123,East Tenn. St.,19,13
MBB,2007-08,124,Alabama,17,16
MBB,2007-08,125,Duquesne,17,13
MBB,2007-08,126,Missouri St.,17,16
MBB,2007-08,127,Hampton,18,12
MBB,2007-08,128,Minnesota,20,14
MBB,2007-08,129,Ill.-Chicago,18,15
MBB,2007-08,130,Richmond,16,15
MBB,2007-08,131,Loyola (Md.),19,14
MBB,2007-08,132,Seton Hall,17,15
MBB,2007-08,133,Missouri,16,16
MBB,2007-08,134,Providence,15,16
MBB,2007-08,135,Chattanooga,18,13
MBB,2007-08,136,Pacific,21,10
MBB,2007-08,137,Holy Cross,15,14
MBB,2007-08,138,St. Louis,16,15
MBB,2007-08,139,Lamar,19,11
MBB,2007-08,140,Cincinnati,13,19
MBB,2007-08,141,Indiana St.,15,16
MBB,2007-08,142,New Mexico St.,21,14
MBB,2007-08,143,Green Bay,15,15
MBB,2007-08,144,UNC Asheville,23,10
MBB,2007-08,145,UNI,18,14
MBB,2007-08,146,Mt. St. Mary's,19,15
MBB,2007-08,147,North Texas,20,11
MBB,2007-08,148,Jacksonville,18,13
MBB,2007-08,149,Virginia,17,16
MBB,2007-08,150,Marshall,16,14
MBB,2007-08,151,Boston College,14,17
MBB,2007-08,152,Appalachian St.,18,13
MBB,2007-08,153,Washington,16,17
MBB,2007-08,154,William & Mary,17,16
MBB,2007-08,155,Sacred Heart,18,14
MBB,2007-08,156,UC Irvine,18,16
MBB,2007-08,157,South Carolina,14,18
MBB,2007-08,158,Hartford,18,16
MBB,2007-08,159,Oakland,17,14
MBB,2007-08,160,Fairfield,14,16
MBB,2007-08,161,La Salle,15,17
MBB,2007-08,162,Colgate,18,14
MBB,2007-08,163,Lafayette,15,15
MBB,2007-08,164,UCF,16,15
MBB,2007-08,165,New Orleans,19,13
MBB,2007-08,166,DePaul,11,19
MBB,2007-08,167,St. John's (N.Y.),11,19
MBB,2007-08,168,Auburn,14,16
MBB,2007-08,169,Air Force,16,14
MBB,2007-08,170,Tulane,17,15
MBB,2007-08,171,Delaware,14,17
MBB,2007-08,172,Milwaukee,14,16
MBB,2007-08,173,Ark.-Little Rock,20,11
MBB,2007-08,174,Fordham,12,17
MBB,2007-08,175,Penn St.,15,16
MBB,2007-08,176,Yale,13,15
MBB,2007-08,177,Colorado,12,20
MBB,2007-08,178,Northeastern,14,17
MBB,2007-08,179,Murray St.,18,13
MBB,2007-08,180,La.-Lafayette,15,15
MBB,2007-08,181,Vermont,16,15
MBB,2007-08,182,Quinnipiac,15,15
MBB,2007-08,183,Central Mich.,14,17
MBB,2007-08,184,Toledo,11,19
MBB,2007-08,185,Northwestern St.,15,18
MBB,2007-08,186,Michigan,10,22
MBB,2007-08,187,Weber St.,16,14
MBB,2007-08,188,Santa Clara,15,16
MBB,2007-08,189,Southeastern La.,17,13
MBB,2007-08,190,Alabama St.,20,11
MBB,2007-08,191,LSU,13,18
MBB,2007-08,192,Iowa St.,14,18
MBB,2007-08,193,North Dakota St.,16,13
MBB,2007-08,194,George Washington,9,17
MBB,2007-08,195,Delaware St.,14,16
MBB,2007-08,196,Gardner-Webb,16,16
MBB,2007-08,197,Mississippi Val.,17,16
MBB,2007-08,198,Wofford,16,16
MBB,2007-08,199,Central Conn. St.,14,16
MBB,2007-08,200,Albany (N.Y.),15,15
MBB,2007-08,201,Bucknell,12,19
MBB,2007-08,202,South Fla.,12,19
MBB,2007-08,203,Tenn.-Martin,17,16
MBB,2007-08,204,Long Island,15,15
MBB,2007-08,205,Col. of Charleston,16,17
MBB,2007-08,206,Tennessee St.,15,17
MBB,2007-08,207,Army,14,16
MBB,2007-08,208,Pepperdine,11,21
MBB,2007-08,209,Chicago St.,11,17
MBB,2007-08,210,Lipscomb,15,16
MBB,2007-08,211,Bowling Green,13,17
MBB,2007-08,212,TCU,14,16
MBB,2007-08,213,Wichita St.,11,20
MBB,2007-08,214,Iowa,13,19
MBB,2007-08,215,IPFW,13,18
MBB,2007-08,216,Elon,14,19
MBB,2007-08,217,Navy,16,14
MBB,2007-08,218,James Madison,13,17
MBB,2007-08,219,Coppin St.,16,21
MBB,2007-08,220,Morehead St.,15,15
MBB,2007-08,221,UTSA,13,17
MBB,2007-08,222,N.C. A&T,15,16
MBB,2007-08,223,McNeese St.,13,16
MBB,2007-08,224,Columbia,14,15
MBB,2007-08,225,Montana,14,16
MBB,2007-08,226,Boston U.,14,17
MBB,2007-08,227,Towson,13,18
MBB,2007-08,228,Iona,12,20
MBB,2007-08,229,Loyola (Ill.),12,19
MBB,2007-08,230,Youngstown St.,9,21
MBB,2007-08,231,Binghamton,14,16
MBB,2007-08,232,High Point,17,14
MBB,2007-08,233,Southern Utah,11,19
MBB,2007-08,234,Cal Poly,12,18
MBB,2007-08,235,Montana St.,15,15
MBB,2007-08,236,Rutgers,11,20
MBB,2007-08,237,Utah Valley St.,15,14
MBB,2007-08,238,Eastern Mich.,14,17
MBB,2007-08,239,Drexel,12,20
MBB,2007-08,240,Wyoming,12,18
MBB,2007-08,241,Lehigh,14,15
MBB,2007-08,242,Eastern Ky.,14,16
MBB,2007-08,243,Hofstra,12,18
MBB,2007-08,244,Texas St.,13,16
MBB,2007-08,245,Fla. Atlantic,15,18
MBB,2007-08,246,Northwestern,8,22
MBB,2007-08,247,Florida A&M,15,17
MBB,2007-08,248,Nicholls St.,10,21
MBB,2007-08,249,Stetson,16,16
MBB,2007-08,250,Troy,12,19
MBB,2007-08,251,San Jose St.,13,19
MBB,2007-08,252,Savannah St.,13,18
MBB,2007-08,253,Norfolk St.,16,15
MBB,2007-08,254,Fresno St.,13,19
MBB,2007-08,255,Samford,14,16
MBB,2007-08,256,Jackson St.,14,20
MBB,2007-08,257,A&M-Corpus Christi,9,20
MBB,2007-08,258,Idaho St.,12,19
MBB,2007-08,259,Liberty,16,16
MBB,2007-08,260,La.-Monroe,10,21
MBB,2007-08,261,Evansville,9,21
MBB,2007-08,262,Penn,13,18
MBB,2007-08,263,Western Ill.,12,18
MBB,2007-08,264,St. Bonaventure,8,22
MBB,2007-08,265,East Carolina,11,19
MBB,2007-08,266,South Carolina St.,13,20
MBB,2007-08,267,San Francisco,10,21
MBB,2007-08,268,Tennessee Tech,13,19
MBB,2007-08,269,Central Ark.,14,16
MBB,2007-08,270,Tex.-Pan American,18,13
MBB,2007-08,271,Manhattan,12,19
MBB,2007-08,272,VMI,14,15
MBB,2007-08,273,Colorado St.,7,25
MBB,2007-08,274,Buffalo,10,20
MBB,2007-08,275,Florida Int'l,9,20
MBB,2007-08,276,SMU,10,20
MBB,2007-08,277,N.C. Central,4,26
MBB,2007-08,278,Denver,11,19
MBB,2007-08,279,Northern Colo.,13,16
MBB,2007-08,280,Coastal Caro.,13,15
MBB,2007-08,281,Alabama A&M,14,15
MBB,2007-08,282,Fairleigh Dickinson,8,20
MBB,2007-08,283,Georgia St.,9,21
MBB,2007-08,284,Eastern Wash.,11,19
MBB,2007-08,285,UMKC,11,21
MBB,2007-08,286,Detroit,7,23
MBB,2007-08,287,Southeast Mo. St.,12,19
MBB,2007-08,288,Centenary (La.),10,21
MBB,2007-08,289,Hawaii,11,19
MBB,2007-08,290,Fla. Gulf Coast,10,21
MBB,2007-08,291,Arkansas St.,10,20
MBB,2007-08,292,Southern U.,11,19
MBB,2007-08,293,Oregon St.,6,25
MBB,2007-08,294,Northern Ill.,6,22
MBB,2007-08,295,Western Caro.,10,21
MBB,2007-08,296,UC Riverside,9,21
MBB,2007-08,297,Monmouth,7,24
MBB,2007-08,298,Ball St.,6,24
MBB,2007-08,299,Portland,9,22
MBB,2007-08,300,New Hampshire,9,20
MBB,2007-08,301,Dartmouth,10,18
MBB,2007-08,302,Furman,7,23
MBB,2007-08,303,S.C. Upstate,7,23
MBB,2007-08,304,Ark.-Pine Bluff,13,18
MBB,2007-08,305,Harvard,8,22
MBB,2007-08,306,UC Davis,9,22
MBB,2007-08,307,Campbell,10,20
MBB,2007-08,308,Winston-Salem,12,18
MBB,2007-08,309,St. Francis (N.Y.),7,22
MBB,2007-08,310,Loyola Marymount,5,26
MBB,2007-08,311,Radford,10,20
MBB,2007-08,312,St. Peter's,6,24
MBB,2007-08,313,Bethune-Cookman,11,21
MBB,2007-08,314,Mercer,11,19
MBB,2007-08,315,St. Francis (Pa.),6,23
MBB,2007-08,316,Idaho,8,21
MBB,2007-08,317,Rice,3,27
MBB,2007-08,318,Texas Southern,7,25
MBB,2007-08,319,Canisius,6,25
MBB,2007-08,320,Prairie View,8,22
MBB,2007-08,321,Cal St. Bakersfield,8,21
MBB,2007-08,322,Grambling,7,19
MBB,2007-08,323,Kennesaw St.,10,20
MBB,2007-08,324,Stony Brook,7,23
MBB,2007-08,325,Longwood,9,22
MBB,2007-08,326,Howard,6,26
MBB,2007-08,327,Maine,7,23
MBB,2007-08,328,Charleston So.,10,20
MBB,2007-08,329,South Dakota St.,8,21
MBB,2007-08,330,Long Beach St.,6,25
MBB,2007-08,331,Louisiana Tech,6,24
MBB,2007-08,332,Princeton,6,23
MBB,2007-08,333,Presbyterian,5,25
MBB,2007-08,334,Alcorn St.,7,24
MBB,2007-08,335,Eastern Ill.,7,22
MBB,2007-08,336,Citadel,6,24
MBB,2007-08,337,Sacramento St.,4,24
MBB,2007-08,338,Jacksonville St.,7,22
MBB,2007-08,339,Md.-East. Shore,4,28
MBB,2007-08,340,North Fla.,3,26
MBB,2007-08,341,NJIT,0,29
