Sport,Season,Rank,Team,W,L
MBB,2012-13,1,Duke,30,6
MBB,2012-13,2,Louisville,35,5
MBB,2012-13,3,New Mexico,29,6
MBB,2012-13,4,Miami (FL),29,7
MBB,2012-13,5,Kansas,31,6
MBB,2012-13,6,Michigan St.,27,9
MBB,2012-13,7,Gonzaga,32,3
MBB,2012-13,8,Florida,29,8
MBB,2012-13,9,Ohio St.,29,8
MBB,2012-13,10,Syracuse,30,10
MBB,2012-13,11,Michigan,31,8
MBB,2012-13,12,Indiana,29,7
MBB,2012-13,13,Marquette,26,9
MBB,2012-13,14,Memphis,31,5
MBB,2012-13,15,Georgetown,25,7
MBB,2012-13,16,Arizona,27,8
MBB,2012-13,17,Saint Louis,28,7
MBB,2012-13,18,Wichita St.,30,9
MBB,2012-13,19,North Carolina,25,11
MBB,2012-13,20,Colorado St.,26,9
MBB,2012-13,21,Butler,27,9
MBB,2012-13,22,Creighton,28,8
MBB,2012-13,23,Kansas St.,27,8
MBB,2012-13,24,Belmont,26,7
MBB,2012-13,25,St. Mary's (CA),28,7
MBB,2012-13,26,VCU,27,9
MBB,2012-13,27,Southern Miss.,27,10
MBB,2012-13,28,Oklahoma St.,24,9
MBB,2012-13,29,UNLV,25,10
MBB,2012-13,30,Minnesota,21,13
MBB,2012-13,31,Wisconsin,23,12
MBB,2012-13,32,UCLA,25,10
MBB,2012-13,33,Middle Tenn.,28,6
MBB,2012-13,34,La Salle,24,10
MBB,2012-13,35,San Diego St.,23,11
MBB,2012-13,36,Oregon,28,9
MBB,2012-13,37,North Carolina St.,24,11
MBB,2012-13,38,Illinois,23,13
MBB,2012-13,39,Notre Dame,25,10
MBB,2012-13,40,Temple,24,10
MBB,2012-13,41,Iowa St.,23,12
MBB,2012-13,42,Missouri,23,11
MBB,2012-13,43,Colorado,21,12
MBB,2012-13,44,Oklahoma,20,12
MBB,2012-13,45,Ole Miss,27,9
MBB,2012-13,46,Pittsburgh,24,9
MBB,2012-13,47,Connecticut,20,10
MBB,2012-13,48,Akron,26,7
MBB,2012-13,49,Cincinnati,22,12
MBB,2012-13,50,Boise St.,21,11
MBB,2012-13,51,Louisiana Tech,27,7
MBB,2012-13,52,California,21,12
MBB,2012-13,53,Bucknell,28,6
MBB,2012-13,54,Villanova,20,14
MBB,2012-13,55,Baylor,23,14
MBB,2012-13,56,New Mexico St.,24,11
MBB,2012-13,57,Kentucky,21,12
MBB,2012-13,58,BYU,24,12
MBB,2012-13,59,Massachusetts,21,12
MBB,2012-13,60,Valparaiso,26,8
MBB,2012-13,61,Iowa,25,13
MBB,2012-13,62,Maryland,25,13
MBB,2012-13,63,Denver,22,10
MBB,2012-13,64,Alabama,23,13
MBB,2012-13,65,Davidson,26,8
MBB,2012-13,66,Tennessee,20,13
MBB,2012-13,67,East Carolina,23,12
MBB,2012-13,68,Santa Clara,26,12
MBB,2012-13,69,Eastern Ky.,25,10
MBB,2012-13,70,South Dakota St.,25,10
MBB,2012-13,71,Detroit,20,13
MBB,2012-13,72,Indiana St.,18,15
MBB,2012-13,73,FGCU,26,11
MBB,2012-13,74,Stanford,19,15
MBB,2012-13,74,Stephen F. Austin,27,5
MBB,2012-13,76,Ohio,24,10
MBB,2012-13,77,Stony Brook,25,8
MBB,2012-13,78,Weber St.,30,7
MBB,2012-13,79,Air Force,18,14
MBB,2012-13,80,UNI,21,15
MBB,2012-13,81,Charlotte,21,12
MBB,2012-13,82,Montana,25,7
MBB,2012-13,83,Virginia,23,12
MBB,2012-13,84,Harvard,20,10
MBB,2012-13,85,Northwestern St.,23,9
MBB,2012-13,86,Providence,19,15
MBB,2012-13,87,Wyoming,20,14
MBB,2012-13,88,North Dakota St.,24,10
MBB,2012-13,89,Evansville,21,15
MBB,2012-13,90,Richmond,19,15
MBB,2012-13,91,St. John's (NY),17,16
MBB,2012-13,92,LSU,19,12
MBB,2012-13,93,Florida St.,18,16
MBB,2012-13,94,Arizona St.,22,13
MBB,2012-13,95,Xavier,17,14
MBB,2012-13,96,Washington,18,16
MBB,2012-13,97,UTEP,18,14
MBB,2012-13,98,Loyola Maryland,23,12
MBB,2012-13,99,Arkansas,19,13
MBB,2012-13,100,Saint Joseph's,18,14
MBB,2012-13,101,UCF,20,11
MBB,2012-13,102,Pacific,22,13
MBB,2012-13,103,Nebraska,15,18
MBB,2012-13,104,Iona,20,14
MBB,2012-13,105,Texas A&M,18,15
MBB,2012-13,106,Illinois St.,18,15
MBB,2012-13,107,Lehigh,21,10
MBB,2012-13,108,Tennessee St.,18,15
MBB,2012-13,109,Utah St.,21,10
MBB,2012-13,110,Rutgers,15,16
MBB,2012-13,111,Vanderbilt,16,17
MBB,2012-13,112,Boston College,16,17
MBB,2012-13,113,Western Mich.,22,13
MBB,2012-13,114,Canisius,20,14
MBB,2012-13,115,Dayton,17,14
MBB,2012-13,116,FIU,18,14
MBB,2012-13,117,Murray St.,21,10
MBB,2012-13,118,Mercer,24,12
MBB,2012-13,119,Long Beach St.,19,14
MBB,2012-13,120,Robert Morris,24,11
MBB,2012-13,121,Texas,16,18
MBB,2012-13,122,Southern California,14,18
MBB,2012-13,123,George Mason,22,16
MBB,2012-13,124,Tulsa,17,16
MBB,2012-13,125,Mt. St. Mary's,18,14
MBB,2012-13,126,Princeton,17,11
MBB,2012-13,127,Purdue,16,18
MBB,2012-13,128,Wright St.,23,13
MBB,2012-13,129,Wagner,19,12
MBB,2012-13,130,Niagara,19,14
MBB,2012-13,131,Kent St.,21,14
MBB,2012-13,132,Oral Roberts,20,15
MBB,2012-13,133,Seton Hall,15,18
MBB,2012-13,134,Albany (NY),24,11
MBB,2012-13,135,Texas-Arlington,19,14
MBB,2012-13,136,UC Irvine,21,16
MBB,2012-13,137,Western Ill.,22,9
MBB,2012-13,138,Vermont,21,12
MBB,2012-13,139,Rider,19,15
MBB,2012-13,140,Drake,15,17
MBB,2012-13,141,Delaware,19,14
MBB,2012-13,142,UAB,16,17
MBB,2012-13,143,Georgia,15,17
MBB,2012-13,144,St. Bonaventure,14,15
MBB,2012-13,145,Col. of Charleston,24,11
MBB,2012-13,146,Fresno St.,11,19
MBB,2012-13,147,Jacksonville St.,17,11
MBB,2012-13,148,George Washington,13,17
MBB,2012-13,149,Western Ky.,20,16
MBB,2012-13,150,South Fla.,12,19
MBB,2012-13,151,West Virginia,13,19
MBB,2012-13,152,N.C. Central,22,9
MBB,2012-13,153,Georgia Tech,16,15
MBB,2012-13,154,Towson,18,13
MBB,2012-13,155,Boston U.,17,13
MBB,2012-13,156,Northeastern,20,13
MBB,2012-13,157,Lafayette,19,15
MBB,2012-13,158,Utah,15,18
MBB,2012-13,158,San Diego,16,18
MBB,2012-13,160,South Ala.,17,13
MBB,2012-13,161,Arkansas St.,19,12
MBB,2012-13,162,Cal Poly,18,14
MBB,2012-13,163,Northwestern,13,19
MBB,2012-13,164,San Francisco,15,16
MBB,2012-13,165,Green Bay,18,16
MBB,2012-13,166,Oakland,16,17
MBB,2012-13,167,Bryant,19,12
MBB,2012-13,168,Savannah St.,19,15
MBB,2012-13,169,James Madison,21,15
MBB,2012-13,170,Norfolk St.,21,12
MBB,2012-13,171,Wake Forest,13,18
MBB,2012-13,172,Southern U.,23,10
MBB,2012-13,173,Tulane,20,15
MBB,2012-13,174,UALR,17,15
MBB,2012-13,175,Fairfield,19,16
MBB,2012-13,176,Virginia Tech,13,19
MBB,2012-13,177,Ill.-Chicago,18,16
MBB,2012-13,178,Morehead St.,15,18
MBB,2012-13,179,Bradley,18,17
MBB,2012-13,180,Nevada,12,19
MBB,2012-13,181,Elon,21,12
MBB,2012-13,182,Oregon St.,14,18
MBB,2012-13,183,Penn St.,10,21
MBB,2012-13,184,LIU Brooklyn,20,14
MBB,2012-13,185,Manhattan,14,18
MBB,2012-13,186,Texas Southern,17,14
MBB,2012-13,187,Clemson,13,18
MBB,2012-13,188,Southern Ill.,14,17
MBB,2012-13,189,Charleston So.,19,13
MBB,2012-13,190,Youngstown St.,18,16
MBB,2012-13,191,Washington St.,13,19
MBB,2012-13,192,Houston,20,13
MBB,2012-13,193,Toledo,15,13
MBB,2012-13,194,Quinnipiac,15,16
MBB,2012-13,195,Hartford,17,14
MBB,2012-13,196,Gardner-Webb,21,13
MBB,2012-13,197,Idaho,12,18
MBB,2012-13,198,Missouri St.,11,22
MBB,2012-13,199,Yale,14,17
MBB,2012-13,200,Central Conn. St.,13,17
MBB,2012-13,201,Ark.-Pine Bluff,16,14
MBB,2012-13,201,Rhode Island,8,21
MBB,2012-13,203,Cleveland St.,14,18
MBB,2012-13,204,DePaul,11,21
MBB,2012-13,205,N.C. A&T,20,17
MBB,2012-13,206,Drexel,13,18
MBB,2012-13,207,Marshall,13,19
MBB,2012-13,208,Army,16,15
MBB,2012-13,209,Georgia St.,15,16
MBB,2012-13,210,St. Francis Brooklyn,12,18
MBB,2012-13,211,Pepperdine,12,18
MBB,2012-13,212,Loyola Marymount,11,23
MBB,2012-13,213,SMU,15,17
MBB,2012-13,214,Texas Tech,11,20
MBB,2012-13,215,USC Upstate,16,17
MBB,2012-13,216,Stetson,15,16
MBB,2012-13,217,Southeast Mo. St.,17,16
MBB,2012-13,218,Buffalo,14,20
MBB,2012-13,219,UNC Asheville,16,16
MBB,2012-13,220,Fla. Atlantic,14,18
MBB,2012-13,221,Loyola Chicago,15,16
MBB,2012-13,222,North Dakota,16,17
MBB,2012-13,223,Sam Houston St.,17,17
MBB,2012-13,224,Hawaii,17,15
MBB,2012-13,225,La.-Lafayette,13,20
MBB,2012-13,226,North Florida,13,19
MBB,2012-13,227,Southeastern La.,13,18
MBB,2012-13,228,South Carolina,14,18
MBB,2012-13,229,Portland,11,21
MBB,2012-13,230,Mississippi St.,10,22
MBB,2012-13,231,Duquesne,8,22
MBB,2012-13,232,Fordham,7,24
MBB,2012-13,233,Ball St.,15,15
MBB,2012-13,234,UC Davis,14,17
MBB,2012-13,235,Morgan St.,17,15
MBB,2012-13,236,Eastern Mich.,16,18
MBB,2012-13,237,CSU Bakersfield,14,16
MBB,2012-13,238,Lipscomb,12,18
MBB,2012-13,239,TCU,11,21
MBB,2012-13,240,Brown,13,15
MBB,2012-13,241,Cal St. Northridge,14,17
MBB,2012-13,242,Tennessee Tech,12,17
MBB,2012-13,243,South Dakota,10,20
MBB,2012-13,244,UC Santa Barbara,11,20
MBB,2012-13,245,Western Caro.,14,19
MBB,2012-13,246,Cornell,13,18
MBB,2012-13,247,McNeese St.,14,17
MBB,2012-13,248,High Point,17,14
MBB,2012-13,249,Holy Cross,12,18
MBB,2012-13,250,Auburn,9,23
MBB,2012-13,251,Sacred Heart,9,20
MBB,2012-13,252,North Texas,12,20
MBB,2012-13,253,Wofford,13,19
MBB,2012-13,254,IPFW,16,17
MBB,2012-13,255,Northern Colo.,13,18
MBB,2012-13,256,Northern Ariz.,11,21
MBB,2012-13,257,Miami (OH),9,22
MBB,2012-13,258,Colgate,11,21
MBB,2012-13,259,San Jose St.,9,20
MBB,2012-13,260,Central Mich.,11,20
MBB,2012-13,261,William & Mary,13,17
MBB,2012-13,262,UTSA,10,22
MBB,2012-13,263,Marist,10,21
MBB,2012-13,264,Northern Ky.,11,16
MBB,2012-13,265,Appalachian St.,15,16
MBB,2012-13,266,Delaware St.,15,18
MBB,2012-13,267,Coastal Caro.,14,15
MBB,2012-13,268,Ga. Southern,14,19
MBB,2012-13,269,Winthrop,14,17
MBB,2012-13,270,Cal St. Fullerton,14,18
MBB,2012-13,271,East Tenn. St.,10,22
MBB,2012-13,272,Columbia,12,16
MBB,2012-13,273,Maine,11,19
MBB,2012-13,274,Texas St.,12,22
MBB,2012-13,275,Bowling Green,13,19
MBB,2012-13,276,Eastern Ill.,11,21
MBB,2012-13,277,Jacksonville,14,18
MBB,2012-13,278,American,10,20
MBB,2012-13,279,Troy,12,21
MBB,2012-13,280,Penn,9,22
MBB,2012-13,281,Bethune-Cookman,14,20
MBB,2012-13,282,Monmouth,10,21
MBB,2012-13,283,Sacramento St.,14,15
MBB,2012-13,284,Hampton,14,17
MBB,2012-13,285,UMKC,8,24
MBB,2012-13,286,Neb. Omaha,11,20
MBB,2012-13,287,Central Ark.,13,17
MBB,2012-13,288,Campbell,13,20
MBB,2012-13,289,Saint Peter's,9,21
MBB,2012-13,290,Liberty,15,21
MBB,2012-13,291,Samford,11,21
MBB,2012-13,292,Chattanooga,13,19
MBB,2012-13,293,New Hampshire,9,20
MBB,2012-13,294,Dartmouth,9,19
MBB,2012-13,295,Siena,8,24
MBB,2012-13,296,Nicholls St.,9,21
MBB,2012-13,297,Utah Valley,14,18
MBB,2012-13,298,NJIT,16,13
MBB,2012-13,299,UNC Wilmington,10,20
MBB,2012-13,300,Fairleigh Dickinson,7,24
MBB,2012-13,301,UMBC,8,23
MBB,2012-13,302,VMI,14,17
MBB,2012-13,303,Seattle,8,22
MBB,2012-13,304,Tex.-Pan American,16,16
MBB,2012-13,305,SIU Edwardsville,9,18
MBB,2012-13,306,Jackson St.,11,18
MBB,2012-13,307,Alcorn,10,24
MBB,2012-13,308,La.-Monroe,4,23
MBB,2012-13,309,Houston Baptist,14,17
MBB,2012-13,310,Milwaukee,8,24
MBB,2012-13,311,Coppin St.,8,24
