Sport,Season,Rank,Team,W,L
MBA,2016-17,1,Oregon St.,56,6
MBA,2016-17,2,Florida,52,19
MBA,2016-17,3,LSU,52,20
MBA,2016-17,4,TCU,50,18
MBA,2016-17,5,North Carolina,49,14
MBA,2016-17,6,Louisville,53,12
MBA,2016-17,7,Texas Tech,45,17
MBA,2016-17,8,Florida St.,46,23
MBA,2016-17,9,Kentucky,43,23
MBA,2016-17,10,Wake Forest,43,20
MBA,2016-17,11,Southern Miss.,50,16
MBA,2016-17,12,Arkansas,45,19
MBA,2016-17,13,Stanford,42,16
MBA,2016-17,14,Long Beach St.,42,20
MBA,2016-17,15,Clemson,42,21
MBA,2016-17,16,Virginia,43,16
MBA,2016-17,17,Texas,39,24
MBA,2016-17,18,Vanderbilt,36,25
MBA,2016-17,19,Houston,42,21
MBA,2016-17,20,West Virginia,36,26
MBA,2016-17,21,Mississippi St.,40,27
MBA,2016-17,22,Missouri St.,43,20
MBA,2016-17,23,South Fla.,42,19
MBA,2016-17,24,Baylor,34,23
MBA,2016-17,25,Cal St. Fullerton,39,24
MBA,2016-17,26,UCF,40,22
MBA,2016-17,27,North Carolina St.,36,25
MBA,2016-17,28,Arizona,38,21
MBA,2016-17,29,Oklahoma,35,24
MBA,2016-17,30,Southeastern La.,37,22
MBA,2016-17,31,South Carolina,35,25
MBA,2016-17,32,South Ala.,40,21
MBA,2016-17,33,Texas A&M,41,23
MBA,2016-17,34,Indiana,34,24
MBA,2016-17,35,FGCU,43,20
MBA,2016-17,36,Yale,34,18
MBA,2016-17,37,Ole Miss,32,25
MBA,2016-17,38,Sam Houston St.,44,23
MBA,2016-17,39,Auburn,37,26
MBA,2016-17,40,Michigan,42,17
MBA,2016-17,41,Rice,33,31
MBA,2016-17,42,UConn,33,25
MBA,2016-17,43,Miami (FL),31,27
MBA,2016-17,44,Maryland,38,23
MBA,2016-17,45,McNeese,37,20
MBA,2016-17,46,St. John's (NY),42,13
MBA,2016-17,47,Louisiana Tech,36,20
MBA,2016-17,48,Oklahoma St.,30,27
MBA,2016-17,49,Missouri,36,23
MBA,2016-17,50,Gonzaga,33,20
MBA,2016-17,51,Old Dominion,37,21
MBA,2016-17,52,DBU,42,21
MBA,2016-17,53,San Diego,35,18
MBA,2016-17,54,Nebraska,35,22
MBA,2016-17,55,Louisiana,35,21
MBA,2016-17,56,BYU,38,21
MBA,2016-17,57,Fla. Atlantic,35,21
MBA,2016-17,58,Charlotte,34,24
MBA,2016-17,59,Tennessee,27,25
MBA,2016-17,60,Coastal Caro.,37,19
MBA,2016-17,61,Bethune-Cookman,36,25
MBA,2016-17,62,Binghamton,30,13
MBA,2016-17,63,Jacksonville,36,24
MBA,2016-17,64,California,25,29
MBA,2016-17,65,UCLA,30,27
MBA,2016-17,66,Kansas,30,28
MBA,2016-17,67,Loyola Marymount,38,18
MBA,2016-17,68,Rhode Island,31,22
