Sport,Season,Rank,Team,W,L
MBA,2020-21,1,Arkansas,50,13
MBA,2020-21,2,Mississippi State,50,18
MBA,2020-21,3,Vanderbilt,49,18
MBA,2020-21,4,Texas,50,17
MBA,2020-21,5,Notre Dame,34,13
MBA,2020-21,6,Tennessee,50,18
MBA,2020-21,7,Stanford,39,17
MBA,2020-21,8,Arizona,45,18
MBA,2020-21,9,Fairfield,39,5
MBA,2020-21,10,TCU,41,19
MBA,2020-21,11,Ole Miss,45,22
MBA,2020-21,12,North Carolina State,37,19
MBA,2020-21,13,Old Dominion,44,16
MBA,2020-21,14,Texas Tech,39,17
MBA,2020-21,15,East Carolina,44,17
MBA,2020-21,16,Oklahoma State,36,19
MBA,2020-21,17,Oregon,39,16
MBA,2020-21,18,Oregon State,37,24
MBA,2020-21,19,LSU,38,25
MBA,2020-21,20,South Carolina,34,23
MBA,2020-21,21,Duke,33,22
MBA,2020-21,22,Southern Miss,40,21
MBA,2020-21,23,UCLA,37,20
MBA,2020-21,24,UC Irvine,43,18
MBA,2020-21,25,Connecticut,34,19
MBA,2020-21,26,Florida,38,22
MBA,2020-21,27,Virginia,36,27
MBA,2020-21,28,Gonzaga,34,19
MBA,2020-21,29,Louisiana Tech,42,20
MBA,2020-21,30,Nebraska,34,14
MBA,2020-21,31,VCU,38,16
MBA,2020-21,32,Miami (FL),33,21
MBA,2020-21,33,Wright State,32,13
MBA,2020-21,34,Charlotte,40,21
MBA,2020-21,35,Liberty,41,16
MBA,2020-21,36,Alabama,32,26
MBA,2020-21,37,Campbell,37,18
MBA,2020-21,38,Indiana State,31,21
MBA,2020-21,39,Northeastern,36,12
MBA,2020-21,40,Arizona State,33,22
MBA,2020-21,41,Georgia Tech,31,25
MBA,2020-21,42,Dallas Baptist,41,18
MBA,2020-21,43,Nevada,25,20
MBA,2020-21,44,Georgia,31,25
MBA,2020-21,45,Florida State,31,24
MBA,2020-21,46,North Carolina,28,27
MBA,2020-21,47,Baylor,31,20
MBA,2020-21,48,UC Santa Barbara,41,20
MBA,2020-21,49,Central Michigan,41,18
MBA,2020-21,50,Ball State,38,18
MBA,2020-21,51,South Carolina Upstate,37,16
MBA,2020-21,52,Pittsburgh,23,20
MBA,2020-21,53,South Alabama,36,22
MBA,2020-21,54,UNLV,20,13
MBA,2020-21,55,Samford,35,24
MBA,2020-21,56,Maryland,30,18
MBA,2020-21,57,Air Force,26,22
MBA,2020-21,58,FAU,32,25
MBA,2020-21,59,San Diego,32,12
MBA,2020-21,60,Wofford,36,21
MBA,2020-21,61,Clemson,25,27
MBA,2020-21,62,Oklahoma,27,28
MBA,2020-21,63,Kansas,30,27
MBA,2020-21,64,Mercer,35,22
MBA,2020-21,65,Virginia Tech,27,25
MBA,2020-21,66,Kentucky,29,23
MBA,2020-21,67,UNCW,32,22
MBA,2020-21,68,San Diego State,30,16
MBA,2020-21,69,Rider,23,18
MBA,2020-21,70,Louisville,28,22
MBA,2020-21,71,Kansas State,34,23
MBA,2020-21,72,Western Carolina,28,21
MBA,2020-21,73,West Virginia,25,27
MBA,2020-21,74,Georgia Southern,34,23
MBA,2020-21,75,Rhode Island,28,26
MBA,2020-21,76,Iowa,26,18
MBA,2020-21,77,South Florida,31,30
MBA,2020-21,78,Cincinnati,29,26
MBA,2020-21,79,Monmouth,24,13
MBA,2020-21,80,FGCU,28,20
MBA,2020-21,81,Bryant,27,14
MBA,2020-21,82,Southern Illinois,40,20
MBA,2020-21,83,Tulane,31,24
MBA,2020-21,84,UCF,31,30
MBA,2020-21,85,Washington State,26,23
MBA,2020-21,86,Southeast Missouri,30,22
MBA,2020-21,87,California,29,26
MBA,2020-21,88,Wake Forest,20,27
MBA,2020-21,89,Long Beach State,28,15
MBA,2020-21,90,North Dakota State,39,19
MBA,2020-21,91,Texas A&M,29,27
MBA,2020-21,92,UTSA,22,26
MBA,2020-21,93,Canisius,20,16
MBA,2020-21,94,Michigan,27,19
MBA,2020-21,95,Grand Canyon,39,21
MBA,2020-21,96,Coastal Carolina,27,24
MBA,2020-21,97,Villanova,21,14
MBA,2020-21,98,Stony Brook,31,18
MBA,2020-21,99,Wichita State,31,23
MBA,2020-21,100,Abilene Christian,36,21
MBA,2020-21,101,Xavier,28,26
MBA,2020-21,102,Ohio State,22,20
MBA,2020-21,103,UNCG,27,25
MBA,2020-21,104,USC,25,26
MBA,2020-21,105,Auburn,25,27
MBA,2020-21,106,UIC,30,18
MBA,2020-21,107,Indiana,26,18
MBA,2020-21,108,NJIT,27,24
MBA,2020-21,109,Sam Houston State,30,25
MBA,2020-21,110,Gardner-Webb,29,23
MBA,2020-21,111,Louisiana,32,23
MBA,2020-21,112,Boston College,21,28
MBA,2020-21,113,Bradley,20,22
MBA,2020-21,114,California Baptist,40,16
MBA,2020-21,115,Creighton,24,15
MBA,2020-21,116,Central Connecticut,28,15
MBA,2020-21,117,Army,28,25
MBA,2020-21,118,Jackson State,32,9
MBA,2020-21,119,Oral Roberts,31,23
MBA,2020-21,120,San Francisco,25,28
MBA,2020-21,121,ULM,26,26
MBA,2020-21,122,North Florida,22,23
MBA,2020-21,123,Dayton,24,27
MBA,2020-21,124,Elon,22,22
MBA,2020-21,125,Southeastern Louisiana,32,24
MBA,2020-21,126,Seton Hall,23,25
MBA,2020-21,127,Murray State,33,25
MBA,2020-21,128,Youngstown State,32,24
MBA,2020-21,129,Rutgers,21,23
MBA,2020-21,130,Saint Joseph's,21,19
MBA,2020-21,131,Missouri State,20,23
MBA,2020-21,132,Missouri,15,36
MBA,2020-21,133,McNeese,31,30
MBA,2020-21,134,Presbyterian College,22,23
MBA,2020-21,135,Troy,27,26
