Sport,Season,Rank,Team,W,L
MBA,2012-13,77,Saint Louis,41,21
MBA,2012-13,78,Lamar,39,20
MBA,2012-13,79,Duke,26,29
MBA,2012-13,80,UC Irvine,33,22
MBA,2012-13,81,West Virginia,33,26
MBA,2012-13,82,Towson,30,30
MBA,2012-13,83,East Carolina,31,26
MBA,2012-13,84,UNLV,37,20
MBA,2012-13,85,FGCU,37,20
MBA,2012-13,86,Belmont,38,20
MBA,2012-13,87,Kent St.,36,23
MBA,2012-13,88,East Tenn. St.,36,24
MBA,2012-13,89,Canisius,42,17
MBA,2012-13,90,Washington,24,32
MBA,2012-13,91,Appalachian St.,30,24
MBA,2012-13,92,Columbia,28,21
MBA,2012-13,93,Middle Tenn.,28,28
MBA,2012-13,94,A&M-Corpus Christi,33,24
MBA,2012-13,95,Tennessee Tech,40,17
MBA,2012-13,96,Memphis,35,24
MBA,2012-13,97,San Diego St.,31,31
MBA,2012-13,98,Cal St. Northridge,31,26
MBA,2012-13,99,Col. of Charleston,31,26
MBA,2012-13,100,Delaware,33,22
MBA,2012-13,101,CSU Bakersfield,37,22
MBA,2012-13,102,Texas Tech,26,30
MBA,2012-13,103,Wichita St.,39,28
MBA,2012-13,104,Bethune-Cookman,34,25
MBA,2012-13,105,Gonzaga,32,21
MBA,2012-13,106,TCU,29,28
MBA,2012-13,107,Oral Roberts,25,32
MBA,2012-13,108,Southern Miss.,30,27
MBA,2012-13,109,Minnesota,32,22
MBA,2012-13,110,Charlotte,37,23
MBA,2012-13,111,UTSA,35,25
MBA,2012-13,112,Old Dominion,30,24
MBA,2012-13,113,Northeastern,31,26
MBA,2012-13,114,Pepperdine,27,24
MBA,2012-13,115,Xavier,32,26
MBA,2012-13,116,California,23,31
MBA,2012-13,117,Hofstra,26,27
MBA,2012-13,118,Western Ky.,28,29
MBA,2012-13,119,Loyola Marymount,24,27
MBA,2012-13,120,Southern California,20,36
MBA,2012-13,121,Rhode Island,35,24
MBA,2012-13,122,Furman,32,25
MBA,2012-13,123,Tennessee,22,30
MBA,2012-13,124,Jacksonville St.,32,26
MBA,2012-13,125,High Point,29,29
MBA,2012-13,126,Tulane,30,28
MBA,2012-13,127,Milwaukee,29,21
MBA,2012-13,128,Radford,30,26
MBA,2012-13,129,VCU,28,26
MBA,2012-13,129,Texas St.,29,29
MBA,2012-13,131,Iowa,22,27
MBA,2012-13,132,Georgia,21,32
MBA,2012-13,133,Presbyterian,24,32
MBA,2012-13,134,Rider,35,22
MBA,2012-13,135,Dartmouth,32,9
MBA,2012-13,136,Kennesaw St.,30,30
MBA,2012-13,137,Georgia St.,35,21
MBA,2012-13,138,Stephen F. Austin,28,29
MBA,2012-13,139,Missouri St.,31,23
MBA,2012-13,140,Arkansas St.,28,31
MBA,2012-13,141,Utah,21,31
MBA,2012-13,142,UCF,29,30
MBA,2012-13,143,Ga. Southern,27,32
MBA,2012-13,144,Longwood,26,28
MBA,2012-13,145,UALR,28,28
MBA,2012-13,146,James Madison,25,30
MBA,2012-13,147,Missouri,18,32
MBA,2012-13,148,Sacred Heart,34,24
MBA,2012-13,149,Texas-Arlington,31,27
MBA,2012-13,150,Nicholls St.,26,29
MBA,2012-13,151,Maine,37,22
MBA,2012-13,152,Monmouth,30,24
MBA,2012-13,153,Michigan,29,27
MBA,2012-13,154,Washington St.,23,32
MBA,2012-13,155,FIU,26,32
MBA,2012-13,156,Sacramento St.,34,25
MBA,2012-13,157,St. John's (NY),23,35
MBA,2012-13,158,Dallas Baptist,30,30
MBA,2012-13,159,Saint Joseph's,26,26
MBA,2012-13,160,UC Riverside,22,32
MBA,2012-13,161,Richmond,31,24
MBA,2012-13,162,Siena,27,30
MBA,2012-13,163,Indiana St.,26,25
MBA,2012-13,164,Buffalo,33,24
MBA,2012-13,165,New Mexico St.,29,28
MBA,2012-13,166,Northwestern,22,26
MBA,2012-13,167,South Dakota St.,35,24
MBA,2012-13,168,Valparaiso,32,28
MBA,2012-13,169,Marist,27,24
MBA,2012-13,170,UAB,23,36
MBA,2012-13,171,Binghamton,30,25
MBA,2012-13,172,Boston College,12,40
MBA,2012-13,173,Butler,25,27
MBA,2012-13,174,Neb. Omaha,27,22
MBA,2012-13,175,Cornell,23,17
MBA,2012-13,176,Hawaii,16,35
MBA,2012-13,177,Eastern Ill.,22,27
MBA,2012-13,178,Gardner-Webb,29,27
MBA,2012-13,179,Albany (NY),23,25
MBA,2012-13,180,Toledo,25,33
MBA,2012-13,181,Miami (OH),26,30
MBA,2012-13,182,Evansville,24,34
MBA,2012-13,183,Savannah St.,33,23
MBA,2012-13,184,Southern Ill.,25,33
MBA,2012-13,185,Houston Baptist,34,24
MBA,2012-13,186,Stetson,26,31
MBA,2012-13,187,Central Mich.,25,32
MBA,2012-13,188,Ball St.,31,24
MBA,2012-13,189,Charleston So.,22,34
MBA,2012-13,189,Samford,27,30
MBA,2012-13,191,VMI,20,35
MBA,2012-13,192,Northern Colo.,33,24
MBA,2012-13,193,Holy Cross,28,25
MBA,2012-13,194,Portland,18,36
MBA,2012-13,195,Delaware St.,33,15
MBA,2012-13,196,Eastern Ky.,23,34
MBA,2012-13,197,Bowling Green,24,31
MBA,2012-13,198,Central Conn. St.,28,25
MBA,2012-13,199,Eastern Mich.,26,28
MBA,2012-13,200,Army,29,23
MBA,2012-13,201,Lipscomb,25,34
MBA,2012-13,202,USC Upstate,28,30
MBA,2012-13,203,Princeton,14,28
MBA,2012-13,204,Davidson,18,31
MBA,2012-13,205,Purdue,17,34
MBA,2012-13,206,Manhattan,24,28
MBA,2012-13,207,UNC Greensboro,24,31
MBA,2012-13,208,Penn,22,21
MBA,2012-13,209,UNC Asheville,16,35
MBA,2012-13,210,McNeese St.,23,31
MBA,2012-13,211,Tex.-Pan American,28,30
MBA,2012-13,212,Winthrop,21,33
MBA,2012-13,213,Fresno St.,23,33
MBA,2012-13,214,Nevada,25,32
MBA,2012-13,215,La.-Monroe,18,36
MBA,2012-13,216,Georgetown,25,28
MBA,2012-13,217,La Salle,24,29
MBA,2012-13,218,Stony Brook,25,34
MBA,2012-13,219,Wright St.,25,30
MBA,2012-13,220,Seattle,21,33
MBA,2012-13,221,Northern Ill.,22,34
MBA,2012-13,222,Southeast Mo. St.,26,33
MBA,2012-13,223,Penn St.,14,36
MBA,2012-13,224,Jacksonville,17,38
MBA,2012-13,224,Ill.-Chicago,27,28
MBA,2012-13,226,Niagara,16,38
MBA,2012-13,227,George Mason,18,35
MBA,2012-13,228,Marshall,20,34
MBA,2012-13,229,Hartford,17,36
MBA,2012-13,230,Texas Southern,22,29
MBA,2012-13,231,Cincinnati,24,32
MBA,2012-13,232,Utah Valley,24,30
MBA,2012-13,233,Northwestern St.,16,40
MBA,2012-13,234,North Dakota St.,26,27
MBA,2012-13,235,Navy,28,23
MBA,2012-13,236,St. Bonaventure,20,28
MBA,2012-13,237,Wagner,24,31
MBA,2012-13,238,Oakland,20,35
MBA,2012-13,239,Bradley,17,32
MBA,2012-13,240,Fairfield,20,29
MBA,2012-13,241,UC Davis,19,37
MBA,2012-13,242,North Dakota,25,22
MBA,2012-13,243,LIU Brooklyn,21,33
MBA,2012-13,244,Wofford,20,36
MBA,2012-13,245,Pacific,15,39
MBA,2012-13,246,Akron,15,37
MBA,2012-13,247,Jackson St.,34,22
MBA,2012-13,248,George Washington,26,32
MBA,2012-13,249,Alabama St.,32,25
MBA,2012-13,250,Quinnipiac,17,36
MBA,2012-13,251,Villanova,14,40
MBA,2012-13,252,Temple,18,28
MBA,2012-13,253,Western Mich.,16,38
MBA,2012-13,254,N.C. Central,27,29
MBA,2012-13,255,Louisiana Tech,19,37
MBA,2012-13,256,Air Force,15,39
MBA,2012-13,257,St. Mary's (CA),21,34
MBA,2012-13,258,Western Ill.,19,37
MBA,2012-13,259,Yale,13,25
MBA,2012-13,260,Bucknell,16,33
MBA,2012-13,261,San Jose St.,17,41
MBA,2012-13,262,Saint Peter's,17,34
MBA,2012-13,263,SIU Edwardsville,16,35
MBA,2012-13,264,Harvard,10,31
MBA,2012-13,265,Morehead St.,16,40
MBA,2012-13,266,Ark.-Pine Bluff,21,32
MBA,2012-13,267,Massachusetts,14,31
MBA,2012-13,268,Murray St.,21,33
MBA,2012-13,269,Youngstown St.,14,43
MBA,2012-13,270,UMBC,18,30
MBA,2012-13,271,Southern U.,21,23
MBA,2012-13,272,Fordham,22,33
MBA,2012-13,273,Norfolk St.,19,29
MBA,2012-13,274,New Orleans,7,44
MBA,2012-13,275,Santa Clara,14,39
MBA,2012-13,276,N.C. A&T,16,38
MBA,2012-13,277,Ohio,14,39
MBA,2012-13,278,NJIT,20,34
MBA,2012-13,279,Florida A&M,7,47
MBA,2012-13,280,Dayton,11,39
MBA,2012-13,281,Lehigh,18,29
MBA,2012-13,282,Northern Ky.,8,47
MBA,2012-13,283,Grambling,18,30
MBA,2012-13,284,IPFW,22,32
MBA,2012-13,285,Brown,7,33
MBA,2012-13,286,Prairie View,27,27
MBA,2012-13,287,UT Martin,11,40
MBA,2012-13,288,Fairleigh Dickinson,12,36
MBA,2012-13,289,Coppin St.,18,33
MBA,2012-13,290,Lafayette,10,40
MBA,2012-13,291,Alcorn,16,41
MBA,2012-13,292,Iona,8,43
MBA,2012-13,293,Mt. St. Mary's,11,37
MBA,2012-13,294,NYIT,10,47
MBA,2012-13,295,Alabama A&M,8,41
MBA,2012-13,296,Chicago St.,10,45
MBA,2012-13,297,UMES,8,45
MBA,2012-13,298,Mississippi Val.,5,44
