Sport,Season,Rank,Team,W,L
MBA,2015-16,1,Florida,52,16
MBA,2015-16,2,Louisville,50,14
MBA,2015-16,3,Miami (FL),50,14
MBA,2015-16,4,Texas A&M,49,16
MBA,2015-16,5,Coastal Caro.,55,18
MBA,2015-16,6,TCU,49,18
MBA,2015-16,7,Clemson,44,20
MBA,2015-16,8,North Carolina St.,38,22
MBA,2015-16,9,Ole Miss,43,19
MBA,2015-16,10,LSU,45,21
MBA,2015-16,11,Florida St.,41,22
MBA,2015-16,12,Arizona,49,24
MBA,2015-16,13,South Carolina,46,18
MBA,2015-16,14,Texas Tech,47,20
MBA,2015-16,15,Mississippi St.,44,18
MBA,2015-16,16,Vanderbilt,43,19
MBA,2015-16,17,UL Lafayette,43,21
MBA,2015-16,18,UC Santa Barbara,43,20
MBA,2015-16,19,North Carolina,34,21
MBA,2015-16,20,Southern Miss.,41,20
MBA,2015-16,21,Oklahoma St.,43,22
MBA,2015-16,22,Georgia Tech,38,25
MBA,2015-16,23,Virginia,38,22
MBA,2015-16,24,Rice,38,24
MBA,2015-16,25,Dallas Baptist,44,19
MBA,2015-16,26,Boston College,35,22
MBA,2015-16,27,East Carolina,38,23
MBA,2015-16,28,Wake Forest,35,27
MBA,2015-16,29,Duke,33,24
MBA,2015-16,30,UNCW,41,19
MBA,2015-16,31,Louisiana Tech,42,20
MBA,2015-16,32,Tulane,41,21
MBA,2015-16,33,Gonzaga,36,21
MBA,2015-16,34,Fla. Atlantic,39,19
MBA,2015-16,35,Bryant,47,12
MBA,2015-16,36,Ohio St.,44,20
MBA,2015-16,37,Wright St.,46,17
MBA,2015-16,38,Arizona St.,36,23
MBA,2015-16,39,Michigan,36,21
MBA,2015-16,40,Sam Houston St.,42,22
MBA,2015-16,41,Long Beach St.,38,22
MBA,2015-16,42,Cal St. Fullerton,36,23
MBA,2015-16,43,South Ala.,42,22
MBA,2015-16,44,Southeastern La.,40,21
MBA,2015-16,45,Georgia,27,30
MBA,2015-16,46,Oregon St.,35,19
MBA,2015-16,47,New Mexico,39,23
MBA,2015-16,48,UConn,38,25
MBA,2015-16,49,Creighton,38,17
MBA,2015-16,50,Minnesota,36,22
MBA,2015-16,51,Northwestern St.,33,24
MBA,2015-16,52,Washington,33,23
MBA,2015-16,53,Nebraska,37,22
MBA,2015-16,54,West Virginia,36,22
MBA,2015-16,55,Illinois,28,23
MBA,2015-16,56,BYU,37,17
MBA,2015-16,57,Houston,36,23
MBA,2015-16,58,Southeast Mo. St.,39,21
MBA,2015-16,59,Oral Roberts,38,21
MBA,2015-16,60,Maryland,30,27
MBA,2015-16,61,St. Mary's (CA),33,25
MBA,2015-16,62,Col. of Charleston,31,26
MBA,2015-16,63,North Florida,39,19
MBA,2015-16,64,Marshall,34,21
MBA,2015-16,65,Alabama,32,26
MBA,2015-16,66,Hartford,37,18
MBA,2015-16,67,Oklahoma,30,27
MBA,2015-16,68,California,32,21
MBA,2015-16,69,Indiana St.,35,21
MBA,2015-16,70,Kentucky,32,25
MBA,2015-16,71,Kent St.,44,14
MBA,2015-16,72,Xavier,32,30
MBA,2015-16,73,Iowa,30,26
MBA,2015-16,74,Stanford,31,23
MBA,2015-16,75,VCU,38,19
MBA,2015-16,76,UNCG,38,21
MBA,2015-16,77,Lamar,35,19
MBA,2015-16,78,Michigan St.,36,20
MBA,2015-16,79,Southern California,28,28
MBA,2015-16,80,Oregon,29,26
MBA,2015-16,81,Ga. Southern,36,24
MBA,2015-16,82,Old Dominion,32,24
MBA,2015-16,83,Missouri St.,38,21
MBA,2015-16,84,Jacksonville,33,22
MBA,2015-16,85,Pittsburgh,25,26
MBA,2015-16,86,New Orleans,31,26
MBA,2015-16,87,Nevada,37,24
MBA,2015-16,88,Tennessee,29,28
MBA,2015-16,89,William & Mary,31,31
MBA,2015-16,90,Utah,26,29
MBA,2015-16,91,Pepperdine,29,24
MBA,2015-16,92,Jacksonville St.,34,24
MBA,2015-16,93,Troy,32,26
MBA,2015-16,94,Fresno St.,36,22
MBA,2015-16,95,Mercer,38,23
MBA,2015-16,96,Notre Dame,27,27
MBA,2015-16,97,Western Caro.,31,31
MBA,2015-16,98,FIU,29,29
MBA,2015-16,99,UT Arlington,30,28
MBA,2015-16,100,UCLA,25,31
MBA,2015-16,101,Rhode Island,31,27
MBA,2015-16,102,McNeese St.,31,25
MBA,2015-16,103,Austin Peay,34,23
MBA,2015-16,104,Indiana,32,24
MBA,2015-16,105,SFA,30,30
MBA,2015-16,106,High Point,32,24
MBA,2015-16,107,Binghamton,30,25
MBA,2015-16,108,Princeton,24,21
MBA,2015-16,109,Bradley,29,21
MBA,2015-16,110,Liberty,31,28
MBA,2015-16,111,Rutgers,27,28
MBA,2015-16,112,FGCU,27,32
MBA,2015-16,113,Baylor,24,29
MBA,2015-16,114,Central Ark.,29,27
MBA,2015-16,115,Seattle,37,21
MBA,2015-16,116,Loyola Marymount,26,27
MBA,2015-16,117,Morehead St.,32,27
MBA,2015-16,118,UC Irvine,31,25
MBA,2015-16,119,Arkansas St.,29,29
MBA,2015-16,120,Cincinnati,26,30
MBA,2015-16,121,Cal Poly,32,25
MBA,2015-16,122,Southern Ill.,31,25
MBA,2015-16,123,Penn St.,28,27
MBA,2015-16,124,Arkansas,26,29
MBA,2015-16,125,San Diego,27,29
MBA,2015-16,126,Kansas St.,26,31
MBA,2015-16,127,Samford,35,26
MBA,2015-16,128,Texas,25,32
MBA,2015-16,129,Utah Valley,37,23
MBA,2015-16,130,Furman,29,30
MBA,2015-16,131,Missouri,26,30
MBA,2015-16,132,Little Rock,26,28
MBA,2015-16,133,Western Ky.,24,30
MBA,2015-16,134,Navy,43,16
MBA,2015-16,135,St. John's (NY),28,26
MBA,2015-16,136,Evansville,29,27
MBA,2015-16,137,CSUN,33,22
MBA,2015-16,138,Valparaiso,30,28
MBA,2015-16,139,Saint Joseph's,31,23
MBA,2015-16,140,UNLV,24,32
MBA,2015-16,141,San Francisco,22,34
MBA,2015-16,142,Florida A&M,31,21
MBA,2015-16,143,Milwaukee,32,26
MBA,2015-16,144,Seton Hall,38,20
