Sport,Season,Rank,Team,W,L
MBA,2017-18,69,Wright St.,39,17
MBA,2017-18,70,Seton Hall,30,20
MBA,2017-18,71,Wake Forest,25,32
MBA,2017-18,72,California,32,22
MBA,2017-18,73,Indiana St.,31,24
MBA,2017-18,74,UNLV,35,24
MBA,2017-18,75,Tennessee,29,27
MBA,2017-18,76,Wagner,38,18
MBA,2017-18,77,Army West Point,37,24
MBA,2017-18,78,Iowa,33,20
MBA,2017-18,79,Southeastern La.,37,22
MBA,2017-18,80,Charlotte,34,24
MBA,2017-18,81,Ga. Southern,30,26
MBA,2017-18,82,Alabama,27,29
MBA,2017-18,83,Virginia,29,25
MBA,2017-18,84,FGCU,32,21
MBA,2017-18,85,Bradley,32,19
MBA,2017-18,86,Tulane,25,33
MBA,2017-18,87,New Mexico St.,40,22
MBA,2017-18,88,Bryant,32,23
MBA,2017-18,89,Rice,26,31
MBA,2017-18,90,Samford,37,26
MBA,2017-18,91,Wofford,36,23
MBA,2017-18,92,Oregon,26,29
MBA,2017-18,93,Kansas,27,30
MBA,2017-18,94,Northwestern St.,38,24
MBA,2017-18,95,Saint Louis,38,20
MBA,2017-18,96,Cincinnati,28,28
MBA,2017-18,97,Little Rock,28,28
MBA,2017-18,98,UTSA,32,24
MBA,2017-18,99,Davidson,33,21
MBA,2017-18,100,Morehead St.,37,26
MBA,2017-18,101,Pepperdine,31,24
MBA,2017-18,102,Notre Dame,24,30
MBA,2017-18,103,George Washington,32,26
MBA,2017-18,104,Maryland,24,30
MBA,2017-18,105,Nebraska,24,28
MBA,2017-18,106,Rhode Island,24,27
MBA,2017-18,107,UC Irvine,32,24
MBA,2017-18,108,Pittsburgh,29,26
MBA,2017-18,109,Campbell,35,26
MBA,2017-18,110,Elon,36,23
MBA,2017-18,111,Houston Baptist,29,30
MBA,2017-18,112,Long Beach St.,27,30
MBA,2017-18,113,High Point,34,22
MBA,2017-18,114,Sacramento St.,35,25
MBA,2017-18,115,North Florida,28,28
MBA,2017-18,116,Fordham,35,19
MBA,2017-18,117,Richmond,32,24
MBA,2017-18,118,Texas St.,30,28
MBA,2017-18,119,CSUN,28,30
MBA,2017-18,120,Butler,34,20
MBA,2017-18,121,Southern California,26,28
MBA,2017-18,122,Grand Canyon,33,24
MBA,2017-18,123,Illinois St.,22,30
MBA,2017-18,124,Jacksonville St.,32,25
MBA,2017-18,125,Kennesaw St.,25,30
MBA,2017-18,126,Arizona St.,23,32
MBA,2017-18,127,San Diego,23,32
MBA,2017-18,128,Cal Poly,30,27
MBA,2017-18,129,VCU,34,23
MBA,2017-18,130,Liberty,32,26
MBA,2017-18,131,Kansas St.,23,31
MBA,2017-18,132,Oral Roberts,38,20
MBA,2017-18,133,San Jose St.,27,30
MBA,2017-18,134,Fresno St.,30,24
MBA,2017-18,135,FIU,26,28
MBA,2017-18,136,Canisius,35,22
MBA,2017-18,137,Georgia St.,26,29
MBA,2017-18,138,Marist,27,23
MBA,2017-18,139,Austin Peay,30,27
MBA,2017-18,140,Saint Mary's (CA),31,23
MBA,2017-18,141,Mercer,38,22
MBA,2017-18,142,Navy,38,16
MBA,2017-18,143,Central Ark.,32,25
MBA,2017-18,144,Southern Ill.,28,30
MBA,2017-18,145,James Madison,26,26
MBA,2017-18,146,Virginia Tech,21,33
MBA,2017-18,147,New Orleans,29,32
MBA,2017-18,148,Hartford,26,31
MBA,2017-18,149,Miami (OH),35,20
MBA,2017-18,150,Ball St.,32,26
MBA,2017-18,151,Furman,24,28
MBA,2017-18,152,Hawaii,27,24
MBA,2017-18,153,Middle Tenn.,27,27
MBA,2017-18,154,NJIT,22,25
MBA,2017-18,155,Air Force,24,30
MBA,2017-18,156,Hofstra,23,23
MBA,2017-18,157,A&M-Corpus Christi,30,26
MBA,2017-18,158,Delaware,31,27
MBA,2017-18,159,Xavier,20,35
MBA,2017-18,160,Monmouth,30,25
MBA,2017-18,161,Holy Cross,18,27
MBA,2017-18,161,Santa Clara,26,26
MBA,2017-18,163,Harvard,22,20
MBA,2017-18,164,New Mexico,20,33
MBA,2017-18,165,ETSU,28,25
MBA,2017-18,166,Rutgers,25,25
MBA,2017-18,167,Gardner-Webb,31,27
MBA,2017-18,168,Loyola Marymount,25,30
MBA,2017-18,169,VMI,26,27
MBA,2017-18,170,Pacific,22,29
MBA,2017-18,171,San Francisco,28,30
MBA,2017-18,172,Boston College,17,32
MBA,2017-18,173,Portland,23,30
MBA,2017-18,174,George Mason,29,27
MBA,2017-18,175,Eastern Ky.,30,31
MBA,2017-18,176,Lipscomb,24,30
MBA,2017-18,177,Arkansas St.,20,32
MBA,2017-18,178,UMass Lowell,25,29
MBA,2017-18,179,Manhattan,25,28
MBA,2017-18,180,Appalachian St.,18,36
MBA,2017-18,181,Stony Brook,32,25
MBA,2017-18,182,Seattle U,34,23
MBA,2017-18,183,UC Santa Barbara,27,28
MBA,2017-18,184,Dayton,21,31
MBA,2017-18,185,UT Arlington,22,35
MBA,2017-18,186,Washington St.,16,33
MBA,2017-18,187,Columbia,20,30
MBA,2017-18,188,Nicholls St.,28,32
MBA,2017-18,189,McNeese,25,33
MBA,2017-18,190,BYU,22,28
MBA,2017-18,191,Georgetown,25,30
MBA,2017-18,192,Memphis,20,36
MBA,2017-18,193,Michigan St.,20,32
MBA,2017-18,194,Yale,22,21
MBA,2017-18,195,Bethune-Cookman,24,34
MBA,2017-18,196,La.-Monroe,23,31
MBA,2017-18,197,Incarnate Word,29,26
MBA,2017-18,198,Valparaiso,19,34
MBA,2017-18,199,Winthrop,25,31
MBA,2017-18,200,Southeast Mo. St.,27,30
MBA,2017-18,201,UAB,21,33
MBA,2017-18,202,Lehigh,22,27
MBA,2017-18,203,Marshall,19,31
MBA,2017-18,204,Central Mich.,29,30
MBA,2017-18,205,UIC,30,18
MBA,2017-18,206,Western Ky.,21,31
MBA,2017-18,207,Western Mich.,23,25
MBA,2017-18,208,Utah,16,39
MBA,2017-18,209,Fairfield,22,29
MBA,2017-18,210,N.C. A&T,32,25
MBA,2017-18,211,LIU Brooklyn,31,26
MBA,2017-18,212,UC Davis,18,35
MBA,2017-18,213,Radford,25,32
MBA,2017-18,214,Bucknell,17,27
MBA,2017-18,215,Texas Southern,27,28
MBA,2017-18,216,Northern Colo.,29,24
MBA,2017-18,217,Toledo,22,33
MBA,2017-18,218,Eastern Mich.,22,34
MBA,2017-18,219,Milwaukee,26,28
MBA,2017-18,220,Maine,20,34
MBA,2017-18,221,Binghamton,18,30
MBA,2017-18,222,SIUE,15,37
MBA,2017-18,223,Quinnipiac,26,30
MBA,2017-18,224,Lamar University,19,36
MBA,2017-18,225,Jackson St.,34,18
MBA,2017-18,226,N.C. Central,28,24
MBA,2017-18,227,Saint Joseph's,21,27
MBA,2017-18,228,Eastern Ill.,23,31
MBA,2017-18,229,CSU Bakersfield,21,36
MBA,2017-18,230,USC Upstate,23,28
MBA,2017-18,231,UC Riverside,19,33
MBA,2017-18,232,Northwestern,17,32
MBA,2017-18,233,UMBC,22,29
MBA,2017-18,234,Northern Ill.,20,36
MBA,2017-18,235,UTRGV,23,31
MBA,2017-18,236,Alabama St.,30,22
MBA,2017-18,237,Siena,21,35
MBA,2017-18,238,North Dakota St.,26,24
MBA,2017-18,239,Cornell,14,22
MBA,2017-18,240,Penn St.,15,34
MBA,2017-18,241,Western Caro.,11,47
MBA,2017-18,242,William & Mary,15,39
MBA,2017-18,243,Murray St.,27,29
MBA,2017-18,244,The Citadel,19,34
MBA,2017-18,245,Utah Valley,15,37
MBA,2017-18,246,Sacred Heart,17,35
MBA,2017-18,247,Dartmouth,17,22
MBA,2017-18,248,Old Dominion,15,37
MBA,2017-18,249,Oakland,15,32
MBA,2017-18,250,Niagara,24,27
MBA,2017-18,250,South Dakota St.,18,32
MBA,2017-18,252,Lafayette,16,34
MBA,2017-18,253,Albany (NY),20,28
MBA,2017-18,254,Charleston So.,19,35
MBA,2017-18,255,Mt. St. Mary's,21,33
MBA,2017-18,256,Florida A&M,25,30
MBA,2017-18,257,Iona,16,31
MBA,2017-18,258,Penn,16,25
MBA,2017-18,259,Massachusetts,15,29
MBA,2017-18,260,SFA,17,36
MBA,2017-18,261,Chicago St.,13,41
MBA,2017-18,262,UNC Asheville,13,38
MBA,2017-18,263,Youngstown St.,18,38
MBA,2017-18,264,Longwood,17,38
MBA,2017-18,265,Central Conn. St.,18,28
MBA,2017-18,266,Belmont,19,36
MBA,2017-18,267,UT Martin,11,40
MBA,2017-18,268,Evansville,12,39
MBA,2017-18,269,Princeton,10,27
MBA,2017-18,270,Brown,11,26
MBA,2017-18,271,Grambling,26,26
MBA,2017-18,272,Ohio,21,32
MBA,2017-18,273,Towson,13,42
MBA,2017-18,274,Abilene Christian,21,33
MBA,2017-18,275,Coppin St.,21,24
MBA,2017-18,276,Presbyterian,15,39
MBA,2017-18,277,St. Bonaventure,10,33
MBA,2017-18,278,Northern Ky.,14,39
MBA,2017-18,279,Ark.-Pine Bluff,20,25
MBA,2017-18,280,Western Ill.,17,31
MBA,2017-18,281,Villanova,9,39
MBA,2017-18,282,Bowling Green,11,39
MBA,2017-18,283,La Salle,14,41
MBA,2017-18,284,Omaha,15,35
MBA,2017-18,285,Rider,12,35
MBA,2017-18,286,Alabama A&M,12,37
MBA,2017-18,287,Alcorn,13,39
MBA,2017-18,288,Southern U.,9,33
MBA,2017-18,289,Savannah St.,7,34
MBA,2017-18,290,Norfolk St.,19,30
MBA,2017-18,291,Purdue Fort Wayne,11,37
MBA,2017-18,292,Mississippi Val.,11,35
MBA,2017-18,293,Fairleigh Dickinson,10,37
MBA,2017-18,294,Prairie View,14,40
MBA,2017-18,295,Saint Peter's,2,42
MBA,2017-18,296,UMES,12,41
MBA,2017-18,297,Delaware St.,9,35
