Sport,Season,Rank,Team,W,L
MBA,2010-11,1,North Carolina,51,16
MBA,2010-11,2,Florida,53,19
MBA,2010-11,3,Virginia,56,12
MBA,2010-11,4,Vanderbilt,54,12
MBA,2010-11,5,South Carolina,55,14
MBA,2010-11,6,Florida St.,46,19
MBA,2010-11,7,Arizona St.,43,18
MBA,2010-11,8,Clemson,43,20
MBA,2010-11,9,Texas A&M,47,22
MBA,2010-11,10,Georgia Tech,42,21
MBA,2010-11,11,Texas,49,19
MBA,2010-11,12,Rice,42,21
MBA,2010-11,13,Stanford,35,22
MBA,2010-11,14,Arkansas,40,22
MBA,2010-11,15,Cal St. Fullerton,41,17
MBA,2010-11,16,Georgia,33,32
MBA,2010-11,17,Miami (FL),38,23
MBA,2010-11,18,Mississippi St.,38,25
MBA,2010-11,19,Arizona,39,21
MBA,2010-11,20,Stetson,43,20
MBA,2010-11,21,TCU,43,19
MBA,2010-11,22,UCF,39,23
MBA,2010-11,23,Fresno St.,40,16
MBA,2010-11,24,Southern Miss.,39,19
MBA,2010-11,25,Oregon St.,41,19
MBA,2010-11,26,California,38,23
MBA,2010-11,27,UC Irvine,43,18
MBA,2010-11,28,LSU,36,20
MBA,2010-11,29,East Carolina,41,21
MBA,2010-11,30,Oklahoma,41,19
MBA,2010-11,31,Baylor,31,28
MBA,2010-11,32,Connecticut,45,20
MBA,2010-11,33,Alabama,35,28
MBA,2010-11,34,UCLA,35,24
MBA,2010-11,35,Creighton,45,16
MBA,2010-11,36,North Carolina St.,35,27
MBA,2010-11,37,Kent St.,45,17
MBA,2010-11,38,FIU,40,20
MBA,2010-11,39,East Tenn. St.,36,21
MBA,2010-11,40,Texas St.,41,23
MBA,2010-11,41,Dallas Baptist,42,20
MBA,2010-11,42,Ole Miss,30,25
MBA,2010-11,43,Auburn,29,29
MBA,2010-11,44,Coastal Caro.,42,20
MBA,2010-11,45,Oklahoma St.,35,25
MBA,2010-11,46,Jacksonville,37,24
MBA,2010-11,47,Elon,36,21
MBA,2010-11,48,James Madison,42,19
MBA,2010-11,49,Troy,43,19
MBA,2010-11,50,Texas Tech,33,25
MBA,2010-11,51,Kansas St.,36,25
MBA,2010-11,52,St. John's (NY),36,22
MBA,2010-11,53,Cal St. Bakersfield,33,22
