Sport,Season,Rank,Team,W,L
MBA,2008-09,189,McNeese St.,21,30
MBA,2008-09,190,Portland,25,26
MBA,2008-09,191,Michigan St.,23,31
MBA,2008-09,192,Wagner,31,21
MBA,2008-09,193,Ohio,29,24
MBA,2008-09,194,Central Conn. St.,26,22
MBA,2008-09,195,Gardner-Webb,25,25
MBA,2008-09,196,UNC Greensboro,20,29
MBA,2008-09,197,Villanova,22,28
MBA,2008-09,198,Stephen F. Austin,23,32
MBA,2008-09,199,Austin Peay,22,30
MBA,2008-09,200,Davidson,18,31
MBA,2008-09,201,Santa Clara,19,34
MBA,2008-09,202,Milwaukee,28,27
MBA,2008-09,203,UNI,23,26
MBA,2008-09,204,Maine,32,23
MBA,2008-09,205,Evansville,25,30
MBA,2008-09,206,South Dakota St.,26,30
MBA,2008-09,207,Eastern Mich.,25,35
MBA,2008-09,208,UNLV,26,32
MBA,2008-09,209,Ball St.,26,25
MBA,2008-09,210,Toledo,24,30
MBA,2008-09,211,Fordham,22,32
MBA,2008-09,212,St. Bonaventure,24,25
MBA,2008-09,213,Central Mich.,28,30
MBA,2008-09,214,Albany (NY),26,31
MBA,2008-09,215,Northwestern,14,35
MBA,2008-09,216,Longwood,26,22
MBA,2008-09,217,Rider,26,23
MBA,2008-09,218,Wofford,17,32
MBA,2008-09,219,Nicholls St.,19,32
MBA,2008-09,220,S.C. Upstate,17,37
MBA,2008-09,221,Princeton,18,19
MBA,2008-09,222,Richmond,22,25
MBA,2008-09,223,NYIT,19,29
MBA,2008-09,224,Lafayette,24,29
MBA,2008-09,225,Tenn.-Martin,20,31
MBA,2008-09,226,Akron,19,33
MBA,2008-09,227,Vermont,23,33
MBA,2008-09,228,Southern Utah,27,24
MBA,2008-09,229,Harvard,13,28
MBA,2008-09,230,VMI,18,35
MBA,2008-09,231,Morehead St.,20,32
MBA,2008-09,232,UC Davis,13,42
MBA,2008-09,233,UALR,16,34
MBA,2008-09,234,Oregon,14,42
MBA,2008-09,235,St. Joseph's,16,30
MBA,2008-09,236,Mt. St. Mary's,23,25
MBA,2008-09,237,Quinnipiac,18,34
MBA,2008-09,238,A&M-Corpus Christi,18,38
MBA,2008-09,239,Valparaiso,28,24
MBA,2008-09,240,Fairfield,20,27
MBA,2008-09,241,Oakland,22,34
MBA,2008-09,242,George Washington,22,33
MBA,2008-09,243,La Salle,19,30
MBA,2008-09,244,Cal St. Bakersfield,13,37
MBA,2008-09,245,Georgetown,17,34
MBA,2008-09,246,Utah Valley,18,35
MBA,2008-09,247,Iowa,16,35
MBA,2008-09,248,Duquesne,14,41
MBA,2008-09,249,Hofstra,11,32
MBA,2008-09,250,Ark.-Pine Bluff,21,25
MBA,2008-09,251,Presbyterian,13,38
MBA,2008-09,252,Siena,15,35
MBA,2008-09,252,Northern Ill.,19,34
MBA,2008-09,254,Cleveland St.,21,31
MBA,2008-09,255,Cornell,17,23
MBA,2008-09,256,Grambling,17,37
MBA,2008-09,257,Western Mich.,14,35
MBA,2008-09,258,Bradley,17,31
MBA,2008-09,259,Navy,20,26
MBA,2008-09,260,Temple,17,33
MBA,2008-09,261,Hartford,15,32
MBA,2008-09,262,Buffalo,20,35
MBA,2008-09,263,Columbia,11,32
MBA,2008-09,264,Youngstown St.,16,35
MBA,2008-09,265,Mississippi Val.,20,30
MBA,2008-09,266,Jackson St.,36,21
MBA,2008-09,267,North Dakota St.,16,28
MBA,2008-09,268,Yale,13,24
MBA,2008-09,269,Niagara,20,35
MBA,2008-09,270,Fairleigh Dickinson,16,34
MBA,2008-09,271,Charleston So.,16,37
MBA,2008-09,272,Penn,17,24
MBA,2008-09,273,UNC Asheville,9,42
MBA,2008-09,274,SIU Edwardsville,15,39
MBA,2008-09,275,Delaware St.,19,25
MBA,2008-09,276,N.C. A&T,21,34
MBA,2008-09,277,North Dakota,14,29
MBA,2008-09,278,Norfolk St.,22,23
MBA,2008-09,279,IPFW,13,38
MBA,2008-09,280,Western Ill.,13,33
MBA,2008-09,281,Air Force,14,37
MBA,2008-09,282,Lehigh,11,36
MBA,2008-09,283,Alcorn St.,29,19
MBA,2008-09,284,Houston Baptist,11,40
MBA,2008-09,285,St. Peter's,17,37
MBA,2008-09,286,Butler,13,41
MBA,2008-09,287,Florida A&M,24,30
MBA,2008-09,288,Prairie View,21,25
MBA,2008-09,289,Long Island,10,40
MBA,2008-09,290,Texas Southern,24,29
MBA,2008-09,291,Northern Colo.,18,35
MBA,2008-09,292,Alabama A&M,14,31
MBA,2008-09,293,UMBC,9,36
MBA,2008-09,294,Chicago St.,3,38
MBA,2008-09,295,Iona,6,40
MBA,2008-09,296,Tex.-Pan American,14,41
MBA,2008-09,297,NJIT,4,33
MBA,2008-09,298,Md.-East. Shore,14,42
MBA,2008-09,299,N.C. Central,6,35
MBA,2008-09,300,Savannah St.,25,26
MBA,2008-09,301,Coppin St.,0,29
MBA,2008-09,302,Alabama St.,15,30
