Sport,Season,Rank,Team,W,L
MBA,2009-10,1,Arizona St.,52,10
MBA,2009-10,2,Coastal Caro.,55,10
MBA,2009-10,3,Virginia,51,14
MBA,2009-10,4,Florida,47,17
MBA,2009-10,5,UCLA,51,17
MBA,2009-10,6,Texas,50,13
MBA,2009-10,7,South Carolina,54,16
MBA,2009-10,8,Louisville,50,14
MBA,2009-10,9,TCU,54,14
MBA,2009-10,10,Vanderbilt,46,20
MBA,2009-10,11,Alabama,42,25
MBA,2009-10,12,Cal St. Fullerton,46,18
MBA,2009-10,13,Miami (FL),43,20
MBA,2009-10,14,Arkansas,43,21
MBA,2009-10,15,Oklahoma,50,18
MBA,2009-10,16,Clemson,45,25
MBA,2009-10,17,Georgia Tech,47,15
MBA,2009-10,18,Florida St.,48,20
MBA,2009-10,19,Auburn,43,21
MBA,2009-10,20,Texas A&M,43,21
MBA,2009-10,21,Col. of Charleston,44,19
MBA,2009-10,22,LSU,41,22
MBA,2009-10,23,Oregon,40,24
MBA,2009-10,24,North Carolina,38,22
MBA,2009-10,25,Washington St.,37,22
MBA,2009-10,26,Connecticut,48,16
MBA,2009-10,27,Mississippi,39,24
MBA,2009-10,28,Oregon St.,32,24
MBA,2009-10,29,Arizona,34,24
MBA,2009-10,30,Rice,40,23
MBA,2009-10,31,Citadel,43,22
MBA,2009-10,32,Kentucky,31,25
MBA,2009-10,33,San Diego,37,22
MBA,2009-10,34,Baylor,36,24
MBA,2009-10,35,Virginia Tech,40,22
MBA,2009-10,36,Fla. Atlantic,37,24
MBA,2009-10,37,Stanford,31,25
MBA,2009-10,38,Western Ky.,35,23
MBA,2009-10,39,UC Irvine,39,21
MBA,2009-10,40,La.-Lafayette,38,22
MBA,2009-10,41,Kansas St.,37,22
MBA,2009-10,42,Fla. Gulf Coast,38,20
MBA,2009-10,43,California,29,25
MBA,2009-10,44,St. John's (NY),43,20
MBA,2009-10,45,Tennessee,30,26
MBA,2009-10,46,Boston College,30,28
MBA,2009-10,47,Elon,38,24
MBA,2009-10,48,Liberty,42,19
MBA,2009-10,49,Texas St.,38,22
MBA,2009-10,50,New Mexico,38,22
MBA,2009-10,51,Southeastern La.,40,19
MBA,2009-10,52,Western Caro.,37,21
MBA,2009-10,53,FIU,36,25
MBA,2009-10,54,North Carolina St.,38,24
MBA,2009-10,54,Appalachian St.,38,18
MBA,2009-10,56,Rutgers,30,26
MBA,2009-10,57,Wichita St.,41,19
MBA,2009-10,58,Pittsburgh,38,18
MBA,2009-10,59,Kansas,31,27
MBA,2009-10,60,Texas Tech,28,29
MBA,2009-10,61,Southern Miss.,36,24
MBA,2009-10,62,Southern California,28,32
MBA,2009-10,63,Troy,36,25
MBA,2009-10,64,Northwestern St.,36,21
MBA,2009-10,65,Nebraska,27,27
MBA,2009-10,66,Ga. Southern,34,24
MBA,2009-10,67,Middle Tenn.,35,23
MBA,2009-10,68,Washington,28,28
MBA,2009-10,69,Hawaii,35,28
MBA,2009-10,70,Michigan,35,22
MBA,2009-10,71,Mississippi St.,23,33
MBA,2009-10,72,Samford,31,25
MBA,2009-10,73,South Ala.,32,27
MBA,2009-10,74,UC Riverside,32,23
MBA,2009-10,75,Missouri,29,26
MBA,2009-10,76,James Madison,30,23
MBA,2009-10,77,Fresno St.,38,25
MBA,2009-10,78,UCF,33,22
MBA,2009-10,79,East Carolina,32,27
MBA,2009-10,80,Michigan St.,34,19
MBA,2009-10,81,Charlotte,39,17
MBA,2009-10,82,Illinois St.,32,24
MBA,2009-10,83,Duke,29,27
MBA,2009-10,84,Houston,25,32
MBA,2009-10,85,Radford,29,26
MBA,2009-10,86,Jacksonville St.,32,26
MBA,2009-10,87,Manhattan,31,20
MBA,2009-10,88,Tulane,32,24
MBA,2009-10,89,Minnesota,32,30
MBA,2009-10,90,VMI,33,22
MBA,2009-10,91,Stephen F. Austin,34,20
MBA,2009-10,92,Evansville,32,27
MBA,2009-10,93,South Fla.,26,32
MBA,2009-10,94,Portland,34,18
MBA,2009-10,95,Long Beach St.,23,32
MBA,2009-10,96,Oklahoma St.,29,26
MBA,2009-10,97,Arkansas St.,30,28
MBA,2009-10,98,Winthrop,27,30
MBA,2009-10,99,Ohio St.,28,23
MBA,2009-10,100,UNC Wilmington,33,27
MBA,2009-10,101,San Diego St.,28,28
MBA,2009-10,102,Indiana,28,27
MBA,2009-10,103,Memphis,28,30
MBA,2009-10,104,High Point,31,29
MBA,2009-10,105,Bethune-Cookman,35,22
MBA,2009-10,106,West Virginia,27,30
MBA,2009-10,107,Iowa,30,28
MBA,2009-10,108,Jacksonville,27,29
MBA,2009-10,109,Central Mich.,36,22
MBA,2009-10,110,BYU,27,31
MBA,2009-10,111,UAB,28,25
MBA,2009-10,112,North Florida,30,28
MBA,2009-10,113,Marshall,27,31
MBA,2009-10,114,Nevada,36,22
MBA,2009-10,115,Le Moyne,28,27
MBA,2009-10,116,Lamar,35,26
MBA,2009-10,117,Kent St.,39,25
MBA,2009-10,118,Georgia,16,37
MBA,2009-10,119,Ball St.,29,29
MBA,2009-10,120,Oral Roberts,36,27
MBA,2009-10,121,Cal St. Northridge,29,27
MBA,2009-10,122,Bowling Green,31,23
MBA,2009-10,123,McNeese St.,31,27
MBA,2009-10,124,Mercer,38,24
MBA,2009-10,125,Indiana St.,35,19
MBA,2009-10,126,Texas-Arlington,29,31
MBA,2009-10,127,New Mexico St.,36,23
MBA,2009-10,128,Cal St. Bakersfield,26,30
MBA,2009-10,129,Pacific,31,23
MBA,2009-10,130,Austin Peay,28,25
MBA,2009-10,131,Marist,33,22
MBA,2009-10,131,Dallas Baptist,28,27
MBA,2009-10,133,Toledo,34,22
MBA,2009-10,134,San Francisco,28,28
MBA,2009-10,135,Cincinnati,29,29
MBA,2009-10,136,East Tenn. St.,32,28
MBA,2009-10,137,Wake Forest,18,37
MBA,2009-10,138,Utah,23,28
MBA,2009-10,139,Rider,36,23
MBA,2009-10,140,UALR,29,25
MBA,2009-10,141,UTSA,22,28
MBA,2009-10,142,Cal Poly,23,32
MBA,2009-10,143,Dartmouth,27,19
MBA,2009-10,144,Villanova,29,23
MBA,2009-10,145,Canisius,39,21
MBA,2009-10,146,UNLV,29,29
MBA,2009-10,147,VCU,34,26
MBA,2009-10,148,Columbia,26,21
MBA,2009-10,149,Illinois,26,26
MBA,2009-10,150,Pepperdine,24,30
MBA,2009-10,151,Nicholls St.,27,29
MBA,2009-10,152,Kennesaw St.,23,32
MBA,2009-10,153,Miami (OH),28,28
MBA,2009-10,154,Purdue,33,24
MBA,2009-10,155,George Mason,28,22
MBA,2009-10,156,Army,28,17
MBA,2009-10,157,Louisiana Tech,27,30
MBA,2009-10,158,UC Davis,26,29
MBA,2009-10,159,South Dakota St.,39,21
MBA,2009-10,160,Utah Valley,42,17
MBA,2009-10,161,UC Santa Barbara,24,30
MBA,2009-10,162,Stetson,27,31
MBA,2009-10,163,Murray St.,28,28
MBA,2009-10,164,Penn St.,22,30
MBA,2009-10,165,Georgia St.,34,23
MBA,2009-10,166,Longwood,28,20
MBA,2009-10,167,Seton Hall,19,30
MBA,2009-10,168,Southern Ill.,28,29
MBA,2009-10,169,Belmont,27,27
MBA,2009-10,170,Maryland,17,39
MBA,2009-10,171,Eastern Ky.,28,27
MBA,2009-10,172,William & Mary,27,24
MBA,2009-10,173,Rhode Island,31,26
MBA,2009-10,174,Tennessee Tech,31,25
MBA,2009-10,175,Southeast Mo. St.,30,25
MBA,2009-10,176,Siena,27,27
MBA,2009-10,177,Wright St.,31,25
MBA,2009-10,178,Creighton,27,25
MBA,2009-10,179,Gardner-Webb,25,30
MBA,2009-10,180,Xavier,26,32
MBA,2009-10,181,Georgetown,24,31
MBA,2009-10,182,Northwestern,24,32
MBA,2009-10,183,Cornell,17,20
MBA,2009-10,184,Binghamton,31,20
MBA,2009-10,185,Bryant,34,22
MBA,2009-10,186,Missouri St.,21,34
MBA,2009-10,186,Eastern Mich.,27,32
MBA,2009-10,188,Gonzaga,20,36
MBA,2009-10,189,Loyola Marymount,23,33
MBA,2009-10,190,Sacred Heart,31,27
MBA,2009-10,191,Notre Dame,22,32
MBA,2009-10,192,Central Conn. St.,33,23
MBA,2009-10,193,Delaware,27,24
MBA,2009-10,194,Charleston So.,17,38
MBA,2009-10,195,Centenary (LA),28,26
MBA,2009-10,196,Lipscomb,19,36
MBA,2009-10,197,La.-Monroe,17,38
MBA,2009-10,198,Sam Houston St.,19,36
MBA,2009-10,199,Towson,19,36
MBA,2009-10,200,Morehead St.,24,25
MBA,2009-10,201,Northern Ill.,24,31
MBA,2009-10,202,Northern Colo.,34,24
MBA,2009-10,203,A&M-Corpus Christi,20,33
MBA,2009-10,204,Maine,34,22
MBA,2009-10,205,Stony Brook,30,27
MBA,2009-10,206,St. Louis,33,29
MBA,2009-10,207,Santa Clara,23,31
MBA,2009-10,208,San Jose St.,23,37
MBA,2009-10,209,Milwaukee,33,26
MBA,2009-10,210,Richmond,24,28
MBA,2009-10,211,Massachusetts,19,27
MBA,2009-10,212,Bucknell,25,35
MBA,2009-10,213,St. Mary's (CA),19,32
MBA,2009-10,214,Davidson,19,32
MBA,2009-10,215,Central Ark.,19,35
MBA,2009-10,216,Hofstra,20,28
MBA,2009-10,217,Wofford,17,38
MBA,2009-10,218,Lehigh,23,27
MBA,2009-10,219,Holy Cross,26,26
MBA,2009-10,220,Ill.-Chicago,24,30
MBA,2009-10,221,Old Dominion,24,30
MBA,2009-10,222,UNC Asheville,17,35
MBA,2009-10,223,Sacramento St.,18,35
MBA,2009-10,224,Buffalo,23,29
MBA,2009-10,225,UNC Greensboro,20,33
MBA,2009-10,226,Campbell,28,27
MBA,2009-10,227,Penn,21,20
MBA,2009-10,228,New Orleans,13,39
MBA,2009-10,229,S.C. Upstate,19,37
MBA,2009-10,230,Eastern Ill.,18,35
MBA,2009-10,231,Southern U.,25,22
MBA,2009-10,232,Harvard,17,26
MBA,2009-10,233,Bradley,20,32
MBA,2009-10,234,Fordham,21,35
MBA,2009-10,235,UT Martin,24,31
MBA,2009-10,236,George Washington,26,28
MBA,2009-10,237,N.C. A&T,31,26
MBA,2009-10,238,Furman,19,37
MBA,2009-10,239,Wagner,26,31
MBA,2009-10,240,Brown,13,31
MBA,2009-10,241,Houston Baptist,28,31
MBA,2009-10,242,Dayton,23,32
MBA,2009-10,243,Monmouth,22,27
MBA,2009-10,244,Yale,21,22
MBA,2009-10,245,Akron,21,34
MBA,2009-10,246,Northeastern,13,31
MBA,2009-10,247,Ohio,20,35
MBA,2009-10,248,Air Force,13,42
MBA,2009-10,249,Niagara,17,36
MBA,2009-10,250,St. Joseph's,18,29
MBA,2009-10,251,Fairfield,18,32
MBA,2009-10,252,Seattle,11,39
